"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1231,             12.31,      -8.905503542,      -9.636067324,      -10.18878223,                 0,       1.798961149,      0.2207770235,     0.08682341563
       1232,             12.32,      -8.906775354,      -9.635051442,      -10.19381965,                 0,       1.799038897,      0.2938097274,     0.08698856516
       1233,             12.33,        -8.9138194,      -9.640188408,       -10.2021629,                 0,       1.800878769,      0.3644257604,     0.08716798949
       1234,             12.34,      -8.916222339,      -9.639932335,      -10.20874554,                 0,       1.803973287,      0.4318574652,     0.08735548401
       1235,             12.35,      -8.918892151,      -9.640214186,      -10.21525923,                 0,       1.808228358,      0.4954704711,     0.08754465466
       1236,             12.36,      -8.928499744,      -9.646991362,      -10.22601184,                 0,       1.814079774,      0.5546744938,     0.08772917824
       1237,             12.37,      -8.940129582,      -9.654680253,      -10.23910576,                 0,       1.821315459,      0.6088481778,     0.08790295302
       1238,             12.38,      -8.949427946,      -9.658813338,      -10.25114168,                 0,       1.829217958,      0.6573975677,     0.08806024435
       1239,             12.39,      -8.960680131,      -9.665176971,      -10.26306645,                 0,       1.837531249,      0.6998716286,     0.08819590994
       1240,              12.4,      -8.970781618,      -9.670996849,      -10.27311783,                 0,       1.845955148,      0.7358686261,     0.08830562429
       1241,             12.41,      -8.979381395,      -9.675849506,      -10.28114875,                 0,       1.854200332,      0.7650779206,     0.08838601866
       1242,             12.42,      -8.986572541,      -9.679921628,      -10.28720724,                 0,       1.861987556,      0.7872519884,     0.08843470981
       1243,             12.43,        -8.9922102,      -9.683289694,      -10.29098251,                 0,       1.869058935,      0.8022368565,     0.08845037865
       1244,             12.44,       -8.99593264,      -9.685727877,      -10.29213673,                 0,       1.875178871,      0.8099539878,     0.08843282302
       1245,             12.45,      -8.997587758,      -9.687126905,      -10.29071739,                 0,        1.88015313,      0.8104111965,     0.08838293761
       1246,             12.46,      -8.997209918,      -9.687512696,      -10.28706329,                 0,       1.883825764,      0.8036754849,     0.08830267141
       1247,             12.47,      -8.995186215,      -9.687211216,      -10.28179389,                 0,       1.886087141,      0.7898816402,     0.08819501913
       1248,             12.48,      -8.991759978,      -9.686303044,      -10.27530155,                 0,       1.886872257,       0.769223212,     0.08806396671
       1249,             12.49,      -8.987150669,      -9.684797193,      -10.26798355,                 0,       1.886164682,      0.7419397505,     0.08791441331
       1250,              12.5,      -8.981540178,       -9.68271966,      -10.26030942,                 0,       1.883998655,      0.7083208194,     0.08775201793
       1251,             12.51,      -8.975254569,      -9.680188131,      -10.25292283,                 0,       1.880449863,      0.6686852231,     0.08758290202
       1252,             12.52,      -8.968528075,      -9.677298803,      -10.24603382,                 0,       1.875638465,      0.6233849422,     0.08741334956
       1253,             12.53,      -8.961547242,      -9.674112818,      -10.23984674,                 0,       1.869726117,      0.5728090063,     0.08724958702
       1254,             12.54,      -8.954380612,      -9.670637778,      -10.23411995,                 0,       1.862905085,      0.5173607969,      0.0870975725
       1255,             12.55,      -8.947140673,      -9.666913329,       -10.2287303,                 0,       1.855398415,      0.4574775343,      0.0869627848
       1256,             12.56,      -8.939930756,      -9.662933926,      -10.22363771,                 0,       1.847451654,      0.3936209385,     0.08684998356
       1257,             12.57,      -8.932839895,      -9.658774321,      -10.21876884,                 0,       1.839327751,      0.3262837702,     0.08676311845
       1258,             12.58,      -8.925919766,      -9.654442042,      -10.21425151,                 0,       1.831300789,      0.2559894245,     0.08670539324
       1259,             12.59,      -8.919226843,      -9.649981649,      -10.21010774,                 0,        1.82363607,      0.1832871885,     0.08667966068
       1260,              12.6,      -8.912829117,       -9.64547705,      -10.20641593,                 0,       1.816597469,      0.1087578772,     0.08668706643
       1261,             12.61,      -8.907008726,      -9.641254157,      -10.20330875,                 0,       1.810450861,      0.0330203878,     0.08672895285
       1262,             12.62,      -8.901445595,      -9.636887124,       -10.2007151,                 0,       1.805391779,    -0.04327938157,     0.08680469355
       1263,             12.63,      -8.898848574,      -9.636597982,      -10.20013879,                 0,       1.801686698,     -0.1194768217,      0.0869115421
       1264,             12.64,      -8.902589696,      -9.640896514,       -10.2033842,                 0,       1.799903097,     -0.1948964211,     0.08704551884
       1265,             12.65,      -8.900446434,      -9.637379337,      -10.20435138,                 0,       1.799424305,     -0.2687620937,     0.08720157615
       1266,             12.66,      -8.905209638,      -9.640632195,      -10.20886617,                 0,       1.800682773,     -0.3404631238,     0.08737405884
       1267,             12.67,       -8.90729716,      -9.640879462,      -10.21255107,                 0,       1.803353444,     -0.4092196847,     0.08755684652
       1268,             12.68,      -8.908486833,      -9.640029558,      -10.21592027,                 0,       1.807227237,     -0.4743734009,     0.08774354733
       1269,             12.69,      -8.910742581,      -9.640617592,      -10.21977154,                 0,       1.812363415,     -0.5352805856,     0.08792776023
       1270,              12.7,      -8.924140092,      -9.651306787,      -10.23065145,                 0,       1.819333364,     -0.5914178657,     0.08810330224
       1271,             12.71,      -8.930366242,      -9.652635171,      -10.23822978,                 0,       1.827027486,     -0.6420657246,     0.08826423001
       1272,             12.72,      -8.940257737,      -9.657593277,      -10.24673802,                 0,        1.83524734,     -0.6867870434,     0.08840515179
       1273,             12.73,      -8.949315066,      -9.662234055,      -10.25425482,                 0,       1.843684847,     -0.7251408064,     0.08852140367
       1274,             12.74,      -8.957059933,      -9.665902364,      -10.26016098,                 0,       1.852044326,     -0.7567948363,      0.0886092784
       1275,             12.75,      -8.963602081,      -9.668729178,       -10.2637609,                 0,       1.860035567,     -0.7814762471,     0.08866605193
       1276,             12.76,      -8.968735443,      -9.670807148,      -10.26457755,                 0,        1.86739377,     -0.7989953876,     0.08869003247
       1277,             12.77,      -8.972239953,      -9.672113848,      -10.26266126,                 0,       1.873875704,     -0.8092502209,      0.0886806438
       1278,             12.78,      -8.974109375,      -9.672678414,      -10.25837935,                 0,       1.879271763,     -0.8122191009,     0.08863842895
       1279,             12.79,       -8.97440015,      -9.672544841,      -10.25208704,                 0,       1.883411662,     -0.8079524928,     0.08856498514
       1280,              12.8,      -8.973251569,      -9.671856933,      -10.24443599,                 0,       1.886168685,     -0.7965604313,     0.08846296652
       1281,             12.81,      -8.970858352,       -9.67069605,      -10.23629932,                 0,       1.887462483,     -0.7782221208,     0.08833606215
       1282,             12.82,      -8.967462688,        -9.6691486,      -10.22852309,                 0,       1.887259745,      -0.753161039,     0.08818887838
       1283,             12.83,      -8.963373148,      -9.667349385,      -10.22146704,                 0,       1.885577327,     -0.7216523674,     0.08802688335
       1284,             12.84,      -8.958837085,      -9.665351502,      -10.21511723,                 0,       1.882477692,      -0.684004899,     0.08785611295
       1285,             12.85,      -8.953944145,      -9.663145559,      -10.20908341,                 0,       1.878065744,     -0.6405559312,     0.08768285795
       1286,             12.86,      -8.948626972,      -9.660577031,      -10.20330879,                 0,       1.872492066,     -0.5916876805,     0.08751341461
       1287,             12.87,      -8.943029539,      -9.657703962,      -10.19797818,                 0,       1.865939405,     -0.5377987649,     0.08735387502
       1288,             12.88,      -8.937321494,      -9.654637316,      -10.19330323,                 0,       1.858618196,     -0.4793158153,     0.08720992275
       1289,             12.89,      -8.931723056,      -9.651517191,       -10.1895114,                 0,       1.850769454,     -0.4166929088,     0.08708658855
       1290,              12.9,       -8.92632837,       -9.64841157,      -10.18660028,                 0,       1.842652314,     -0.3504132476,     0.08698811724
       1291,             12.91,      -8.921134977,      -9.645263985,      -10.18444357,                 0,       1.834537746,     -0.2809892854,     0.08691786504
       1292,             12.92,          -8.91624,      -9.642129881,      -10.18293985,                 0,       1.826697185,     -0.2089615633,      0.0868790253
       1293,             12.93,      -8.911554227,      -9.638909466,      -10.18180238,                 0,       1.819396019,     -0.1348992198,     0.08687325617
       1294,             12.94,      -8.907204834,      -9.635599291,      -10.18097284,                 0,       1.812896351,    -0.05941067819,     0.08690159329
       1295,             12.95,      -8.903285285,      -9.632421962,       -10.1804671,                 0,       1.807431404,     0.01686534853,     0.08696447271
       1296,             12.96,      -8.899496766,      -9.628973701,      -10.18016612,                 0,       1.803169153,     0.09326658341,     0.08705967966
       1297,             12.97,      -8.904454359,      -9.636057263,      -10.18517726,                 0,       1.800782953,      0.1691320144,     0.08718357503
       1298,             12.98,      -8.904859904,      -9.634859599,      -10.18942104,                 0,       1.799846559,      0.2436902389,     0.08733140657
       1299,             12.99,      -8.908491482,      -9.636151904,      -10.19574485,                 0,       1.800462366,      0.3163005296,     0.08749765999
       1300,                13,      -8.914208417,      -9.639735321,      -10.20362209,                 0,       1.802701373,      0.3862366208,     0.08767633615
       1301,             13.01,       -8.91676462,      -9.639666002,      -10.21037408,                 0,       1.806178297,      0.4527785705,     0.08786108813
       1302,             13.02,      -8.919001287,      -9.639618131,      -10.21672045,                 0,        1.81076998,      0.5152716872,     0.08804545819
       1303,             13.03,      -8.933198919,      -9.650807479,      -10.23023148,                 0,       1.817259751,      0.5731951675,     0.08822314965
       1304,             13.04,      -8.941704822,      -9.654603855,      -10.24212788,                 0,       1.824733245,       0.625831571,     0.08838809332
       1305,             13.05,       -8.95244883,      -9.660126586,      -10.25458406,                 0,       1.832816102,      0.6726911046,     0.08853468556
       1306,             13.06,      -8.963469701,      -9.666476888,      -10.26605206,                 0,       1.841211212,      0.7133123263,     0.08865798558
       1307,             13.07,      -8.973118946,       -9.67201219,       -10.2755638,                 0,       1.849625266,      0.7473295003,     0.08875395849
       1308,             13.08,      -8.981346053,      -9.676649961,      -10.28312226,                 0,       1.857767849,      0.7744511568,     0.08881954158
       1309,             13.09,      -8.988158351,      -9.680572583,      -10.28855633,                 0,       1.865365403,      0.7944555042,     0.08885268191
       1310,              13.1,      -8.993297275,      -9.683717122,       -10.2913545,                 0,       1.872165555,      0.8072154295,     0.08885242937
       1311,             13.11,      -8.996391023,      -9.685817429,      -10.29125345,                 0,        1.87794479,      0.8126783936,     0.08881896275
       1312,             13.12,      -8.997314277,      -9.686791639,      -10.28855182,                 0,       1.882519436,      0.8108748848,     0.08875354238
       1313,             13.13,      -8.996241875,      -9.686808612,      -10.28404584,                 0,        1.88574749,      0.8018921309,     0.08865849447
       1314,             13.14,      -8.993711254,      -9.686269146,       -10.2784743,                 0,       1.887534344,      0.7858893585,     0.08853718835
       1315,             13.15,      -8.989950242,       -9.68521938,      -10.27200076,                 0,       1.887829375,      0.7630736392,     0.08839393725
       1316,             13.16,      -8.985067894,      -9.683596484,      -10.26460885,                 0,       1.886631419,      0.7337030219,     0.08823396747
       1317,             13.17,      -8.979189024,       -9.68134231,      -10.25686044,                 0,       1.883988325,      0.6980792904,     0.08806317742
       1318,             13.18,      -8.972682559,      -9.678632046,      -10.24944161,                 0,       1.879990118,      0.6565312536,     0.08788782289
       1319,             13.19,      -8.965796393,      -9.675592809,      -10.24275508,                 0,       1.874775044,      0.6094271704,     0.08771423617
       1320,              13.2,      -8.958788872,      -9.672353273,      -10.23686657,                 0,       1.868516281,      0.5571612321,     0.08754861382
       1321,             13.21,      -8.951572843,      -9.668794094,      -10.23137316,                 0,       1.861414299,      0.5001474766,     0.08739681148
       1322,             13.22,       -8.94433659,       -9.66500454,       -10.2262294,                 0,        1.85370164,      0.4388328705,     0.08726411295
       1323,             13.23,      -8.937160586,      -9.660985635,      -10.22129758,                 0,        1.84562965,      0.3736902376,     0.08715504411
       1324,             13.24,      -8.930102005,      -9.656757154,      -10.21660309,                 0,       1.837466986,      0.3052235471,     0.08707327413
       1325,             13.25,      -8.923259983,      -9.652385246,      -10.21229051,                 0,       1.829487785,      0.2339652001,     0.08702200972
       1326,             13.26,       -8.91662268,      -9.647864556,      -10.20834983,                 0,       1.821958549,      0.1604752296,     0.08700350712
       1327,             13.27,      -8.910272992,      -9.643310094,      -10.20486892,                 0,       1.815138833,     0.08534868449,      0.0870185135
       1328,             13.28,      -8.904721632,       -9.63922588,      -10.20211656,                 0,       1.809293525,    0.009214858758,     0.08706855554
       1329,             13.29,      -8.899220625,      -9.634791341,       -10.1997858,                 0,       1.804593035,    -0.06727036366,     0.08715199059
       1330,              13.3,      -8.900331542,      -9.638327031,      -10.20144148,                 0,       1.801506108,     -0.1434439568,     0.08726553189
       1331,             13.31,      -8.901406639,      -9.639121325,      -10.20364806,                 0,       1.800120542,     -0.2185832514,     0.08740475545
       1332,             13.32,      -8.900265561,      -9.636326774,      -10.20509327,                 0,       1.800091667,     -0.2919686301,     0.08756432712
       1333,             13.33,        -8.9063048,      -9.641219509,      -10.21035295,                 0,       1.801896026,     -0.3629552813,      0.0877384006
       1334,             13.34,      -8.907011866,      -9.639811199,      -10.21344107,                 0,       1.804959369,     -0.4307526343,     0.08792069225
       1335,             13.35,      -8.908339379,      -9.639116794,      -10.21673576,                 0,       1.809194961,     -0.4947335255,     0.08810473524
       1336,             13.36,      -8.915140793,      -9.644182502,       -10.2233255,                 0,       1.814991655,     -0.5542979913,     0.08828414866
       1337,             13.37,       -8.92548722,      -9.651054774,      -10.23297972,                 0,       1.822222585,     -0.6088344854,     0.08845277846
       1338,             13.38,      -8.933138113,      -9.653748877,      -10.24095967,                 0,       1.830123932,     -0.6577288771,     0.08860482349
       1339,             13.39,       -8.94280378,      -9.658637107,      -10.24904565,                 0,       1.838453918,     -0.7005323365,     0.08873509461
       1340,              13.4,      -8.951404817,      -9.662913601,      -10.25589556,                 0,       1.846906524,      -0.736840762,      0.0888392222
       1341,             13.41,      -8.958774245,      -9.666290656,      -10.26104516,                 0,       1.855184332,     -0.7663421231,     0.08891381134
       1342,             13.42,      -8.964923881,      -9.668879503,      -10.26391087,                 0,       1.863003291,     -0.7887860636,     0.08895646666
       1343,             13.43,      -8.969646528,      -9.670776823,      -10.26418169,                 0,       1.870106589,     -0.8040160915,     0.08896586965
       1344,             13.44,      -8.972722052,       -9.67192066,      -10.26195627,                 0,       1.876259969,     -0.8119518795,     0.08894183147
       1345,             13.45,      -8.974185471,      -9.672363835,      -10.25749855,                 0,       1.881265622,     -0.8126012576,     0.08888527003
       1346,             13.46,      -8.974087613,      -9.672118779,      -10.25096297,                 0,       1.884967797,     -0.8060311386,     0.08879816639
       1347,             13.47,       -8.97261098,      -9.671349884,      -10.24302564,                 0,       1.887253967,     -0.7923768895,     0.08868355476
       1348,             13.48,      -8.969842637,      -9.670043249,      -10.23463588,                 0,       1.888057521,     -0.7718328356,     0.08854546621
       1349,             13.49,      -8.966087048,      -9.668325373,      -10.22684791,                 0,       1.887360745,     -0.7446399924,     0.08838884759
       1350,              13.5,      -8.961771489,      -9.666426487,      -10.22003277,                 0,       1.885196368,     -0.7110878554,     0.08821941826
       1351,             13.51,      -8.957180017,      -9.664437215,      -10.21399682,                 0,       1.881641019,     -0.6714944803,     0.08804336408
       1352,             13.52,      -8.952223502,      -9.662209365,      -10.20816507,                 0,       1.876815224,     -0.6262118671,     0.08786702911
       1353,             13.53,      -8.946846142,      -9.659578595,      -10.20254951,                 0,       1.870883399,     -0.5756306613,     0.08769669259
       1354,             13.54,      -8.941144629,      -9.656587266,       -10.1973145,                 0,       1.864037024,     -0.5201561828,     0.08753835816
       1355,             13.55,      -8.935430502,      -9.653478712,      -10.19282922,                 0,       1.856497503,     -0.4602273178,     0.08739753901
       1356,             13.56,      -8.929865895,      -9.650338077,      -10.18924517,                 0,       1.848510801,     -0.3963067254,     0.08727902465
       1357,             13.57,      -8.924506169,      -9.647210555,      -10.18649998,                 0,       1.840341493,     -0.3288874214,      0.0871867831
       1358,             13.58,      -8.919401686,      -9.644078052,      -10.18451331,                 0,       1.832263623,     -0.2584924331,     0.08712404629
       1359,             13.59,      -8.914560342,      -9.640917304,      -10.18308922,                 0,       1.824547368,     -0.1856715958,     0.08709364574
       1360,              13.6,      -8.909957361,      -9.637676386,      -10.18196269,                 0,       1.817455262,     -0.1110066372,     0.08709670845
       1361,             13.61,      -8.905790492,      -9.634442468,      -10.18115132,                 0,       1.811252814,    -0.03511780662,     0.08713457876
       1362,             13.62,      -8.901828105,      -9.631090098,      -10.18055735,                 0,        1.80614246,     0.04134781652,     0.08720660014
       1363,             13.63,      -8.899567725,      -9.630809759,      -10.18098162,                 0,       1.802361889,      0.1177222401,     0.08730997418
       1364,             13.64,      -8.905354457,       -9.63669787,      -10.18678726,                 0,       1.800539708,      0.1933307603,      0.0874406619
       1365,             13.65,      -8.904692965,      -9.633962063,      -10.19070461,                 0,       1.800031869,      0.2673927296,      0.0875935669
       1366,             13.66,      -8.910675236,      -9.637636517,      -10.19829294,                 0,       1.801231848,      0.3392980254,     0.08776296634
       1367,             13.67,      -8.914742741,      -9.639292955,      -10.20562836,                 0,       1.803878969,      0.4082698466,     0.08794269179
       1368,             13.68,      -8.917491066,      -9.639481664,      -10.21253166,                 0,       1.807736304,      0.4736405372,     0.08812630282
       1369,             13.69,      -8.921498653,      -9.640750697,       -10.2201532,                 0,       1.812826685,      0.5347611002,     0.08830734615
       1370,              13.7,      -8.936905116,       -9.65316847,      -10.23467712,                 0,       1.819785315,       0.591112095,      0.0884795815
       1371,             13.71,      -8.944412471,      -9.655514809,      -10.24608348,                 0,       1.827479728,      0.6419724152,      0.0886370461
       1372,             13.72,      -8.955787611,      -9.661740394,      -10.25840739,                 0,       1.835702421,      0.6869035616,     0.08877432698
       1373,             13.73,      -8.966400401,      -9.667897977,      -10.26923787,                 0,         1.8441387,      0.7254582184,     0.08888674262
       1374,             13.74,      -8.975588384,      -9.673155196,      -10.27822209,                 0,       1.852498545,      0.7573022462,     0.08897057472
       1375,             13.75,      -8.983475749,      -9.677620645,      -10.28531575,                 0,       1.860494278,      0.7821631632,     0.08902309646
       1376,             13.76,      -8.989920679,      -9.681406918,      -10.29003269,                 0,       1.867860143,      0.7998504648,     0.08904262525
       1377,             13.77,      -8.994475872,      -9.684268669,      -10.29167693,                 0,       1.874349791,      0.8102614188,     0.08902860394
       1378,             13.78,      -8.996831998,      -9.685958292,      -10.29020749,                 0,       1.879754654,      0.8133717345,      0.0889816022
       1379,             13.79,      -8.996967715,       -9.68647276,      -10.28633823,                 0,       1.883902959,       0.809232017,     0.08890324848
       1380,              13.8,      -8.995300866,      -9.686203844,      -10.28131389,                 0,       1.886667689,      0.7979514407,     0.08879623279
       1381,             13.81,      -8.992338754,       -9.68549172,      -10.27572459,                 0,       1.887968979,      0.7797091888,     0.08866428102
       1382,             13.82,      -8.988302068,      -9.684352648,      -10.26934891,                 0,       1.887771183,      0.7547271217,     0.08851203779
       1383,             13.83,      -8.983158245,      -9.682615175,      -10.26184652,                 0,       1.886089551,       0.723280495,     0.08834501521
       1384,             13.84,      -8.977002124,      -9.680163673,      -10.25396823,                 0,       1.882983621,      0.6856810674,     0.08816929583
       1385,             13.85,      -8.970257769,      -9.677255804,      -10.24653738,                 0,       1.878561081,      0.6422678437,     0.08799121407
       1386,             13.86,      -8.963280452,      -9.674101684,      -10.24010339,                 0,       1.872974419,      0.5934227341,     0.08781710268
       1387,             13.87,      -8.956205307,      -9.670764143,      -10.23447786,                 0,       1.866408853,      0.5395443955,     0.08765308345
       1388,             13.88,      -8.949005778,      -9.667173897,      -10.22922921,                 0,       1.859072453,       0.481058536,     0.08750486387
       1389,             13.89,      -8.941786173,      -9.663326439,      -10.22426363,                 0,       1.851204523,      0.4184192118,      0.0873774893
       1390,              13.9,      -8.934642594,      -9.659261505,      -10.21945802,                 0,       1.843061463,      0.3521103767,     0.08727521582
       1391,             13.91,      -8.927615098,      -9.654957811,        -10.214918,                 0,       1.834916951,      0.2826461697,     0.08720140274
       1392,             13.92,      -8.920830281,      -9.650526216,      -10.21077044,                 0,       1.827042486,        0.21056832,     0.08715925552
       1393,             13.93,      -8.914287519,      -9.645987897,      -10.20703914,                 0,        1.81970679,      0.1364465026,     0.08715040433
       1394,             13.94,      -8.908153237,      -9.641548038,      -10.20382709,                 0,       1.813169626,     0.06088909774,     0.08717588972
       1395,             13.95,      -8.902608997,        -9.6373374,      -10.20127225,                 0,       1.807668077,     -0.0154652606,     0.08723612446
       1396,             13.96,      -8.897279292,      -9.632970458,      -10.19919079,                 0,       1.803370144,    -0.09195396142,     0.08732886067
       1397,             13.97,      -8.901401039,      -9.639416084,      -10.20260392,                 0,       1.800937353,     -0.1679162753,     0.08745042785
       1398,             13.98,      -8.900449279,      -9.637538948,      -10.20409397,                 0,       1.799971479,      -0.242582635,     0.08759603097
       1399,             13.99,       -8.90229846,      -9.637808097,      -10.20705481,                 0,       1.800542937,     -0.3153028544,     0.08776011416
       1400,                14,      -8.906537459,      -9.640611599,      -10.21145047,                 0,       1.802765694,     -0.3853582554,     0.08793664314
       1401,             14.01,      -8.907452697,      -9.639453266,      -10.21453577,                 0,       1.806224615,     -0.4520200566,     0.08811922904
       1402,             14.02,      -8.908237332,       -9.63831469,      -10.21750081,                 0,       1.810803388,     -0.5146379114,     0.08830137958
       1403,             14.03,      -8.919788455,      -9.648032005,      -10.22700912,                 0,        1.81726495,     -0.5726906243,     0.08847679004
       1404,             14.04,      -8.926979191,      -9.650868843,      -10.23518751,                 0,       1.824728107,     -0.6254599553,     0.08863936069
       1405,             14.05,      -8.936070041,      -9.654972637,      -10.24338529,                 0,       1.832804801,     -0.6724487778,     0.08878346452
       1406,             14.06,      -8.945381328,      -9.659713656,      -10.25092066,                 0,       1.841208504,      -0.713197429,     0.08890414272
       1407,             14.07,      -8.953543719,      -9.663652481,      -10.25712113,                 0,       1.849637898,     -0.7473401003,     0.08899735032
       1408,             14.08,      -8.960581584,      -9.666765313,      -10.26150094,                 0,        1.85779611,     -0.7745848333,     0.08906002418
       1409,             14.09,      -8.966339824,      -9.669153846,      -10.26361656,                 0,       1.865408269,     -0.7947080559,     0.08909011903
       1410,              14.1,      -8.970546903,      -9.670828158,      -10.26341759,                 0,       1.872224328,     -0.8075812497,      0.0890866978
       1411,             14.11,      -8.973149702,       -9.67181358,      -10.26103557,                 0,       1.878021715,     -0.8131513791,     0.08904995851
       1412,             14.12,      -8.974258874,      -9.672171392,      -10.25640298,                 0,       1.882615925,     -0.8114489312,     0.08898118357
       1413,             14.13,      -8.973828707,      -9.671862547,      -10.24942172,                 0,       1.885865924,     -0.8025603464,     0.08888272398
       1414,             14.14,      -8.971936587,      -9.670927121,      -10.24089637,                 0,       1.887674093,     -0.7866444833,     0.08875797492
       1415,             14.15,      -8.968677969,      -9.669366268,      -10.23225508,                 0,       1.887987733,     -0.7639097559,      0.0886112756
       1416,             14.16,      -8.964581886,      -9.667501393,      -10.22472576,                 0,       1.886803733,     -0.7346151392,     0.08844788531
       1417,             14.17,      -8.960168988,      -9.665611492,       -10.2184896,                 0,       1.884170515,     -0.6990606891,     0.08827373929
       1418,             14.18,      -8.955601546,      -9.663687747,      -10.21286215,                 0,       1.880178984,      -0.657572919,      0.0880951281
       1419,             14.19,      -8.950586415,       -9.66141992,      -10.20721162,                 0,        1.87496851,     -0.6105197624,     0.08791841238
       1420,              14.2,      -8.945100641,       -9.65868128,      -10.20167019,                 0,       1.868713693,     -0.5582962819,      0.0877498116
       1421,             14.21,      -8.939301234,      -9.655572602,      -10.19651756,                 0,       1.861612945,     -0.5013176501,     0.08759519942
       1422,             14.22,      -8.933580565,      -9.652406696,       -10.1922133,                 0,       1.853896181,     -0.4400316428,     0.08745987157
       1423,             14.23,      -8.928044658,      -9.649252239,      -10.18882338,                 0,       1.845815345,     -0.3749109609,     0.08734836254
       1424,             14.24,      -8.922718419,      -9.646094271,      -10.18627974,                 0,       1.837639566,     -0.3064583085,     0.08726434362
       1425,             14.25,      -8.917707615,      -9.642977517,      -10.18449647,                 0,       1.829644071,      -0.235204769,     0.08721103101
       1426,             14.26,      -8.912929458,      -9.639795576,      -10.18316686,                 0,       1.822097266,     -0.1617099151,     0.08719065887
       1427,             14.27,      -8.908372942,      -9.636471496,      -10.18206202,                 0,       1.815257377,    -0.08656851418,     0.08720397123
       1428,             14.28,      -8.904439824,      -9.633381951,       -10.1813148,                 0,       1.809391336,    -0.01041024657,     0.08725247463
       1429,             14.29,      -8.900459209,      -9.629874814,      -10.18067536,                 0,       1.804668959,     0.06610853051,     0.08733449974
       1430,              14.3,      -8.902253157,      -9.633789456,      -10.18342056,                 0,       1.801546545,      0.1423230422,     0.08744672296
       1431,             14.31,      -8.905138846,      -9.635783488,      -10.18813468,                 0,       1.800141742,      0.2175120096,     0.08758468838
       1432,             14.32,      -8.905194573,      -9.633389076,      -10.19230076,                 0,        1.80008335,      0.2909555698,     0.08774303399
       1433,             14.33,      -8.912941293,      -9.639344141,      -10.20088281,                 0,       1.801866706,      0.3620109145,     0.08791587736
       1434,             14.34,      -8.915255556,      -9.638892143,       -10.2076306,                 0,       1.804912672,       0.429885027,     0.08809691572
       1435,             14.35,      -8.918191228,      -9.639333135,      -10.21464218,                 0,       1.809134244,      0.4939513355,     0.08827965917
       1436,             14.36,      -8.927058606,      -9.645350972,      -10.22519019,                 0,       1.814893017,      0.5536015219,     0.08845769393
       1437,             14.37,      -8.939208255,      -9.653708479,      -10.23851194,                 0,       1.822113319,      0.6082331274,     0.08862484378
       1438,             14.38,      -8.948110347,       -9.65741119,      -10.25018059,                 0,       1.830010686,        0.65722923,     0.08877530464
       1439,             14.39,       -8.95917082,      -9.663558135,      -10.26183731,                 0,       1.838333669,      0.7001387186,     0.08890388334
       1440,              14.4,      -8.969303359,      -9.669411903,      -10.27204585,                 0,       1.846776668,      0.7365541548,     0.08900620624
       1441,             14.41,      -8.978172531,       -9.67448556,      -10.28065122,                 0,       1.855048195,      0.7661634975,     0.08907887574
       1442,             14.42,       -8.98574644,      -9.678837567,      -10.28728091,                 0,       1.862865969,      0.7887167095,     0.08911949825
       1443,             14.43,      -8.991718912,      -9.682429264,      -10.29109537,                 0,       1.869971279,      0.8040562834,      0.0891267647
       1444,             14.44,      -8.995583149,      -9.684913785,      -10.29146379,                 0,       1.876127422,      0.8121005835,     0.08910050038
       1445,             14.45,      -8.997171887,      -9.686170789,      -10.28873537,                 0,       1.881139206,      0.8128549165,      0.0890416394
       1446,             14.46,      -8.996605853,      -9.686313635,      -10.28408683,                 0,       1.884849169,      0.8063865306,     0.08895218138
       1447,             14.47,      -8.994431531,      -9.685835113,      -10.27887523,                 0,       1.887145812,      0.7928300534,     0.08883517873
       1448,             14.48,      -8.991115324,      -9.685009703,      -10.27334299,                 0,       1.887962295,      0.7723788141,     0.08869467939
       1449,             14.49,       -8.98678868,      -9.683761897,      -10.26688008,                 0,       1.887278269,      0.7452709429,     0.08853564745
       1450,              14.5,      -8.981333297,      -9.681837268,      -10.25921504,                 0,       1.885124217,      0.7117962445,     0.08836382367
       1451,             14.51,      -8.974906999,      -9.679194158,      -10.25126876,                 0,       1.881574772,       0.672275828,     0.08818541698
       1452,             14.52,      -8.967968699,      -9.676113609,      -10.24398036,                 0,       1.876753191,      0.6270621672,     0.08800679211
       1453,             14.53,      -8.960946632,      -9.672887971,       -10.2378844,                 0,       1.870825568,      0.5765449019,     0.08783424388
       1454,             14.54,      -8.953817231,      -9.669462078,      -10.23250594,                 0,        1.86398514,      0.5211278712,     0.08767378792
       1455,             14.55,      -8.946622126,         -9.665822,      -10.22746559,                 0,       1.856450288,      0.4612487927,     0.08753094649
       1456,             14.56,       -8.93941438,      -9.661907645,      -10.22262295,                 0,       1.848463622,      0.3973698801,     0.08741051694
       1457,             14.57,      -8.932280159,      -9.657757923,      -10.21791747,                 0,       1.840287866,      0.3299843694,      0.0873164728
       1458,             14.58,       -8.92531191,      -9.653400747,      -10.21353212,                 0,       1.832200244,       0.259616344,     0.08725205354
       1459,             14.59,      -8.918563113,      -9.648891151,      -10.20952105,                 0,       1.824469347,      0.1868162726,     0.08722008161
       1460,              14.6,      -8.912118059,      -9.644334336,       -10.2059874,                 0,       1.817361014,      0.1121654033,     0.08722167787
