"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         555,      -7.285713563,      -4.496708762,      -4.373069139,      -4.367985901,      -1.808971678
          0,           0,         556,      -7.283919841,      -4.491282093,      -4.376695295,      -4.372889206,      -1.806483295
          0,           0,         557,      -7.282726745,      -4.484320865,      -4.379865562,      -4.377198066,      -1.804600098
          0,           0,         558,      -7.282452649,      -4.476766226,      -4.382796104,      -4.381078165,      -1.803669283
          0,           0,         559,      -7.283356015,      -4.469422568,      -4.385701111,      -4.384707864,      -1.803970513
          0,           0,         560,      -7.285640179,      -4.462935329,      -4.388780956,       -4.38826618,      -1.805722319
          0,           0,         561,      -7.289458809,      -4.457800002,      -4.392214144,      -4.391923177,      -1.809089251
          0,           0,         562,      -7.294921373,      -4.454385205,      -4.396152649,      -4.395832994,      -1.814188929
          0,           0,         563,      -7.302097338,      -4.452958849,      -4.400719708,      -4.400129233,      -1.821097581
          0,           0,         564,      -7.311017861,      -4.453711704,      -4.406009081,      -4.404922229,      -1.829852811
          0,           0,         565,      -7.321674326,      -4.456776124,      -4.412084987,      -4.410297664,      -1.840452924
          0,           0,         566,      -7.334013624,      -4.462239485,       -4.41898227,      -4.416316092,      -1.852852617
          0,           0,         567,      -7.347930411,      -4.470152615,      -4.426706546,      -4.423013077,      -1.866955199
          0,           0,         568,      -7.363257043,      -4.480533432,      -4.435234472,      -4.430399844,      -1.882601812
          0,           0,         569,      -7.379752411,        -4.4933658,      -4.444514323,      -4.438464449,      -1.899558696
          0,           0,         570,      -7.397092043,      -4.508593144,      -4.454467152,      -4.447173513,      -1.917504576
          0,           0,         571,      -7.414863346,      -4.526105935,      -4.464988766,      -4.456474433,       -1.93602189
          0,           0,         572,      -7.432571719,      -4.545721997,      -4.475952406,      -4.466297606,      -1.954597839
          0,           0,         573,      -7.449664327,      -4.567159248,      -4.487211568,      -4.476557637,      -1.972643094
          0,           0,         574,       -7.46557464,      -4.590002438,      -4.498602002,      -4.487152025,      -1.989533489
          0,           0,         575,      -7.479780424,      -4.613669147,      -4.509942619,      -4.497956419,      -2.004670334
          0,           0,         576,      -7.491858022,      -4.637384956,      -4.521037257,      -4.508818566,      -2.017544104
          0,           0,         577,      -7.501518331,      -4.660183496,      -4.531681696,      -4.519557501,      -2.027785526
          0,           0,         578,      -7.508627055,      -4.680952436,      -4.541678853,      -4.529974821,      -2.035201848
          0,           0,         579,      -7.513219701,       -4.69854683,      -4.550859192,      -4.539876821,      -2.039802916
          0,           0,         580,       -7.51550804,      -4.711972083,      -4.559098916,      -4.549097238,       -2.04181035
          0,           0,         581,      -7.515862499,      -4.720593529,      -4.566330944,       -4.55751227,      -2.041634393
          0,           0,         582,      -7.514767463,      -4.724290298,      -4.572550375,      -4.565049504,      -2.039818347
          0,           0,         583,      -7.512763537,      -4.723482746,      -4.577816937,      -4.571694811,      -2.036968517
          0,           0,         584,      -7.510389716,      -4.719021406,      -4.582251586,      -4.577494374,      -2.033686081
          0,           0,         585,      -7.508135868,        -4.7119891,      -4.586024371,       -4.58254797,      -2.030513396
          0,           0,         586,      -7.506417446,       -4.70349972,      -4.589336778,      -4.586996134,      -2.027906613
          0,           0,         587,      -7.505572408,      -4.694557777,      -4.592403884,      -4.591005844,       -2.02623309
          0,           0,         588,      -7.505868374,      -4.685993184,        -4.5954391,      -4.594756735,      -2.025780257
          0,           0,         589,      -7.507511302,      -4.678451532,      -4.598642333,      -4.598428917,      -2.026766548
          0,           0,         590,      -7.510653641,      -4.672414135,      -4.602191891,      -4.602193309,      -2.029351887
          0,           0,         591,       -7.51540144,       -4.66822891,      -4.606239773,      -4.606204711,      -2.033646884
          0,           0,         592,      -7.521819351,      -4.666141291,      -4.610909488,      -4.610597299,      -2.039719562
          0,           0,         593,      -7.529932774,      -4.666320324,      -4.616295352,      -4.615482031,      -2.047598803
          0,           0,         594,      -7.539726826,      -4.668878518,      -4.622462518,      -4.620945415,      -2.057274195
          0,           0,         595,      -7.551142003,      -4.673885575,      -4.629447215,      -4.627049146,      -2.068692148
          0,           0,         596,       -7.56406682,        -4.6813766,      -4.637256986,      -4.633830287,      -2.081748513
          0,           0,         597,      -7.578328076,      -4.691355233,      -4.645870912,      -4.641301857,      -2.096278211
          0,           0,         598,      -7.593680207,      -4.703791898,      -4.655239969,      -4.649453786,      -2.112043139
          0,           0,         599,      -7.609796649,      -4.718616875,      -4.665287831,      -4.658254355,      -2.128720972
          0,           0,         600,        -7.6262677,      -4.735707625,        -4.6759124,      -4.667652078,      -2.145899212
          0,           0,         601,       -7.64261081,      -4.754869644,      -4.686988166,      -4.677577708,      -2.163080606
          0,           0,         602,       -7.65829857,      -4.775810707,       -4.69836898,       -4.68794546,      -2.179706241
          0,           0,         603,      -7.672804491,      -4.798110061,      -4.709890316,      -4.698651945,      -2.195198532
          0,           0,         604,      -7.685657417,      -4.821187403,        -4.7213706,      -4.709571892,      -2.209017556
          0,           0,         605,      -7.696489128,      -4.844281304,      -4.732613156,      -4.720552564,      -2.220716833
          0,           0,         606,       -7.70506549,      -4.866452335,      -4.743413068,      -4.731413136,      -2.229987464
          0,           0,         607,      -7.711303818,      -4.886630624,      -4.753572152,       -4.74195577,      -2.236689348
          0,           0,         608,        -7.7152825,      -4.903726384,      -4.762919593,       -4.75198767,      -2.240870903
          0,           0,         609,      -7.717238477,      -4.916803145,      -4.771330831,      -4.761344228,      -2.242769855
          0,           0,         610,      -7.717540752,      -4.925271996,      -4.778738886,      -4.769904029,      -2.242783125
          0,           0,         611,      -7.716642523,       -4.92903039,      -4.785139107,      -4.777596489,      -2.241410511
          0,           0,         612,      -7.715030935,      -4.928482952,      -4.790590601,      -4.784407224,      -2.239194176
          0,           0,         613,      -7.713185872,      -4.924437497,       -4.79521285,      -4.790380079,      -2.236668294
          0,           0,         614,       -7.71154817,      -4.917923766,      -4.799174387,      -4.795611666,      -2.234321209
          0,           0,         615,      -7.710500206,      -4.910007172,      -4.802675523,      -4.800239469,      -2.232573537
          0,           0,         616,      -7.710360958,      -4.901655423,      -4.805930395,      -4.804427904,      -2.231773252
          0,           0,         617,      -7.711389091,      -4.893674154,      -4.809151609,      -4.808354683,      -2.232200039
          0,           0,         618,      -7.713787816,      -4.886695108,      -4.812538375,      -4.812198584,      -2.234071916
          0,           0,         619,       -7.71771031,      -4.881193292,      -4.816268345,      -4.816129577,      -2.237552468
          0,           0,         620,      -7.723265098,      -4.877515141,      -4.820492777,      -4.820301669,       -2.24275789
          0,           0,         621,       -7.73051999,      -4.875907337,      -4.825334201,      -4.824848183,      -2.249762295
          0,           0,         622,      -7.739503604,      -4.876541433,      -4.830885565,      -4.829878972,       -2.25860033
          0,           0,         623,      -7.750203538,      -4.879532717,      -4.837210066,      -4.835478966,      -2.269266083
          0,           0,         624,      -7.762561286,      -4.884953295,       -4.84434117,      -4.841707615,      -2.281708354
          0,           0,         625,      -7.776464096,      -4.892839897,      -4.852282654,      -4.848598942,      -2.295822343
          0,           0,         626,      -7.791734479,      -4.903196792,      -4.861008707,       -4.85616206,      -2.311438319
          0,           0,         627,      -7.808119062,      -4.915993916,      -4.870464353,      -4.864382239,      -2.328308688
          0,           0,         628,       -7.82527934,      -4.931159814,      -4.880566518,      -4.873222576,      -2.346095806
          0,           0,         629,      -7.842788613,      -4.948568629,      -4.891206017,      -4.882626228,      -2.364364737
          0,           0,         630,      -7.860141231,      -4.968020269,      -4.902250457,      -4.892518802,      -2.382587469
          0,           0,         631,      -7.876780305,       -4.98921361,      -4.913547506,      -4.902809897,      -2.400166037
          0,           0,         632,      -7.892145774,      -5.011714689,      -4.924927571,      -4.913392291,      -2.416478811
          0,           0,         633,       -7.90573367,      -5.034925434,      -4.936205463,      -4.924137802,      -2.430943524
          0,           0,         634,      -7.917148013,      -5.058063246,      -4.947182903,      -4.934891811,      -2.443079819
          0,           0,         635,      -7.926132418,      -5.080166908,      -4.957656227,      -4.945472994,       -2.45255623
          0,           0,         636,      -7.932586464,      -5.100148804,      -4.967432245,       -4.95568521,      -2.459221626
          0,           0,         637,      -7.936578026,      -5.116912215,      -4.976349187,      -4.965340286,      -2.463126903
          0,           0,         638,      -7.938347501,      -5.129531509,      -4.984294804,      -4.974281083,      -2.464530018
          0,           0,         639,       -7.93828697,      -5.137448992,      -4.991216278,      -4.982395933,        -2.4638682
          0,           0,         640,      -7.936891859,      -5.140608751,      -4.997123812,      -4.989625994,      -2.461698203
          0,           0,         641,      -7.934701415,        -5.1394664,      -5.002091149,      -4.995970297,      -2.458624816
          0,           0,         642,      -7.932243042,      -5.134872309,      -5.006250821,      -5.001486409,       -2.45523576
          0,           0,         643,      -7.929989666,      -5.127881433,      -5.009781409,      -5.006283026,      -2.452053758
          0,           0,         644,      -7.928338544,      -5.119566157,      -5.012889688,      -5.010506844,       -2.44951395
          0,           0,         645,      -7.927610261,      -5.110888198,      -5.015792903,      -5.014328233,        -2.4479638
          0,           0,         646,      -7.928056739,      -5.102640573,      -5.018703983,      -5.017927793,      -2.447673028
          0,           0,         647,      -7.929869858,      -5.095440366,      -5.021820352,      -5.021484653,      -2.448844534
          0,           0,         648,      -7.933189452,       -5.08974841,      -5.025316505,       -5.02516734,       -2.45162466
          0,           0,         649,       -7.93810997,      -5.085898578,       -5.02933985,      -5.029127291,      -2.456111834
          0,           0,         650,       -7.94468487,      -5.084126861,        -5.0340089,      -5.033494708,       -2.46236259
          0,           0,         651,      -7.952928383,      -5.084595853,       -5.03941284,      -5.038376249,      -2.470394503
          0,           0,         652,      -7.962813911,      -5.087413318,      -5.045611694,      -5.043853983,      -2.480185374
          0,           0,         653,      -7.974269407,      -5.092644969,      -5.052636647,      -5.049985167,      -2.491668951
          0,           0,         654,      -7.987169755,      -5.100321939,      -5.060490316,      -5.056802506,       -2.50472716
          0,           0,         655,      -8.001327221,      -5.110443374,       -5.06914699,      -5.064314783,      -2.519179781
          0,           0,         656,      -8.016481533,      -5.122974251,      -5.078553014,      -5.072507842,      -2.534772876
          0,           0,         657,      -8.032292867,      -5.137838173,      -5.088627607,      -5.081346009,      -2.551169053
          0,           0,         658,       -8.04834246,      -5.154904632,      -5.099264424,      -5.090773937,      -2.567944163
          0,           0,         659,      -8.064146761,      -5.173970198,      -5.110333899,      -5.100718496,      -2.584596687
          0,           0,         660,      -8.079189363,      -5.194733819,      -5.121685947,      -5.111089761,      -2.600575311
          0,           0,         661,      -8.092968832,      -5.216768143,      -5.133152117,      -5.121779632,      -2.615324972
          0,           0,         662,      -8.105050834,      -5.239491996,      -5.144546913,      -5.132657391,       -2.62834221
          0,           0,         663,      -8.115109493,      -5.262153527,      -5.155670339,      -5.143564576,      -2.639225514
          0,           0,         664,      -8.122951323,      -5.283838223,      -5.166315976,      -5.154315815,      -2.647712052
          0,           0,         665,      -8.128527699,      -5.303519511,      -5.176287172,      -5.164711731,      -2.653702674
          0,           0,         666,      -8.131942205,       -5.32016746,      -5.185418014,      -5.174561888,      -2.657277477
          0,           0,         667,       -8.13344722,      -5.332912458,      -5.193591577,      -5.183707408,      -2.658694153
          0,           0,         668,      -8.133417625,      -5.341222967,       -5.20075042,       -5.19203503,       -2.65835736
          0,           0,         669,      -8.132304974,      -5.345028093,      -5.206900717,      -5.199484197,       -2.65676465
          0,           0,         670,       -8.13058941,       -5.34473118,      -5.212112745,       -5.20605163,      -2.654448908
          0,           0,         671,      -8.128739964,      -5.341110383,      -5.216515967,      -5.211791847,      -2.651930428
          0,           0,         672,      -8.127184024,      -5.335149782,      -5.220286339,      -5.216810205,      -2.649681162
          0,           0,         673,      -8.126290408,      -5.327867108,      -5.223628608,      -5.221250391,      -2.648105742
          0,           0,         674,      -8.126365916,       -5.32019033,      -5.226758564,      -5.225280415,       -2.64753821
          0,           0,         675,      -8.127658786,      -5.312897074,       -5.22988814,      -5.229079178,        -2.6482467
          0,           0,         676,      -8.130363506,      -5.306602136,      -5.233214124,      -5.232824684,      -2.650439913
          0,           0,         677,      -8.134626225,      -5.301772146,      -5.236910595,      -5.236684711,      -2.654274238
          0,           0,         678,      -8.140549815,      -5.298751089,      -5.241124588,      -5.240810154,       -2.65986035
          0,           0,         679,      -8.148197594,      -5.297786965,      -5.245974105,      -5.245330687,      -2.667268239
          0,           0,         680,      -8.157594273,      -5.299054835,      -5.251547428,      -5.250352234,      -2.676529179
          0,           0,         681,      -8.168723696,      -5.302674629,      -5.257903029,      -5.255955705,      -2.687634191
          0,           0,         682,      -8.181523171,      -5.308723539,      -5.265069617,      -5.262196571,      -2.700528676
          0,           0,         683,      -8.195875157,      -5.317243334,      -5.273046278,      -5.269105074,       -2.71510393
          0,           0,         684,      -8.211596407,      -5.328242841,      -5.281802696,      -5.276686934,      -2.731185375
          0,           0,         685,      -8.228426705,      -5.341695488,      -5.291279853,      -5.284924661,      -2.748519458
          0,           0,         686,      -8.246019335,      -5.357531329,      -5.301391393,       -5.29377947,      -2.766761028
          0,           0,         687,      -8.263937984,      -5.375622532,      -5.312025932,      -5.303193705,      -2.785465864
          0,           0,         688,      -8.281666093,      -5.395761326,      -5.323050096,      -5.313093153,      -2.804094733
          0,           0,         689,      -8.298635409,      -5.417630257,      -5.334311578,      -5.323388086,      -2.822037073
          0,           0,         690,      -8.314275503,      -5.440767196,      -5.345641229,      -5.333971439,      -2.838658588
          0,           0,         691,      -8.328074412,      -5.464531562,      -5.356854146,      -5.344713554,       -2.85336592
          0,           0,         692,      -8.339631262,       -5.48808369,      -5.367752345,      -5.355456544,      -2.865670626
          0,           0,         693,      -8.348689106,      -5.510395178,       -5.37813361,      -5.366015665,      -2.875238352
          0,           0,         694,      -8.355153705,      -5.530313132,      -5.387808487,      -5.376193665,      -2.881923382
          0,           0,         695,      -8.359107601,      -5.546697839,       -5.39662098,      -5.385804408,      -2.885792176
          0,           0,         696,      -8.360811316,      -5.558625243,      -5.404465019,      -5.394694314,      -2.887124987
          0,           0,         697,      -8.360676476,      -5.565594696,      -5.411293113,      -5.402755078,      -2.886381285
          0,           0,         698,      -8.359213727,      -5.567653118,      -5.417120369,      -5.409931367,      -2.884135577
          0,           0,         699,      -8.356972763,      -5.565377507,      -5.422025691,      -5.416226827,      -2.881004903
          0,           0,         700,      -8.354486137,      -5.559725956,      -5.426146304,      -5.421704165,      -2.877583067
          0,           0,         701,      -8.352227461,      -5.551825331,      -5.429663817,      -5.426476525,      -2.874393764
          0,           0,         702,      -8.350592422,      -5.542780192,      -5.432785968,       -5.43069381,      -2.871870479
          0,           0,         703,      -8.349899731,      -5.533554157,      -5.435729295,      -5.434528326,      -2.870358479
          0,           0,         704,      -8.350399334,      -5.524924445,       -5.43870479,      -5.438161319,      -2.870125081
          0,           0,         705,      -8.352281021,      -5.517484736,      -5.441907139,      -5.441771425,      -2.871370651
          0,           0,         706,      -8.355682516,      -5.511671207,      -5.445507692,      -5.445525794,      -2.874239043
          0,           0,         707,      -8.360696232,      -5.507795111,      -5.449650628,      -5.449573897,      -2.878826374
          0,           0,         708,      -8.367373555,      -5.506073118,      -5.454451328,      -5.454043637,       -2.88518694
          0,           0,         709,      -8.375726377,      -5.506651937,      -5.459996018,      -5.459039246,      -2.893335911
          0,           0,         710,      -8.385725401,       -5.50962649,      -5.466341962,      -5.464640382,      -2.903248395
          0,           0,         711,      -8.397295044,      -5.515052074,      -5.473517748,      -5.470901971,      -2.914854624
          0,           0,         712,      -8.410305797,      -5.522951156,      -5.481523566,      -5.477854533,       -2.92803213
          0,           0,         713,       -8.42456444,      -5.533315255,       -5.49033143,      -5.485504825,      -2.942595081
          0,           0,         714,      -8.439804362,      -5.546102031,      -5.499885573,      -5.493836873,      -2.958282901
          0,           0,         715,      -8.455678742,      -5.561227295,      -5.510103275,      -5.502813387,      -2.974750605
          0,           0,         716,      -8.471762254,      -5.578551408,      -5.520876455,      -5.512377607,      -2.991566485
          0,           0,         717,        -8.4875663,      -5.597859583,      -5.532074001,      -5.522455081,      -3.008222591
          0,           0,         718,      -8.502572473,       -5.61883631,      -5.543544384,      -5.532954455,      -3.024163967
          0,           0,         719,       -8.51628102,      -5.641036097,      -5.555117708,      -5.543765788,      -3.038835691
          0,           0,         720,      -8.528262642,       -5.66385606,      -5.566606995,      -5.554755903,      -3.051738368
          0,           0,         721,      -8.538199192,      -5.686520495,      -5.577811043,      -5.565763594,      -3.062478251
          0,           0,         722,      -8.545907727,      -5.708092481,      -5.588523186,      -5.576601396,      -3.070804252
          0,           0,         723,      -8.551353238,      -5.727530746,       -5.59854808,      -5.587069534,       -3.07663304
          0,           0,         724,      -8.554655398,      -5.743806512,      -5.607722781,      -5.596979237,      -3.080063663
          0,           0,         725,      -8.556082289,      -5.756073568,      -5.615934517,       -5.60617478,      -3.081372398
          0,           0,         726,      -8.556020006,      -5.763845436,       -5.62313049,      -5.614546723,      -3.080977516
          0,           0,         727,      -8.554924311,      -5.767108346,      -5.629321529,       -5.62203851,      -3.079382327
          0,           0,         728,      -8.553273755,      -5.766320325,      -5.634582242,      -5.628650841,      -3.077118703
          0,           0,         729,      -8.551531978,      -5.762299314,      -5.639045609,      -5.634441741,      -3.074701351
          0,           0,         730,      -8.550119134,      -5.756048756,      -5.642889834,      -5.639519214,      -3.072594299
          0,           0,         731,      -8.549396394,      -5.748587335,      -5.646320532,      -5.644028567,      -3.071193666
          0,           0,         732,      -8.549663411,      -5.740831805,      -5.649553145,      -5.648138468,      -3.070825487
          0,           0,         733,      -8.551161876,      -5.733542904,      -5.652798319,      -5.652027612,      -3.071750628
          0,           0,         734,      -8.554080712,      -5.727317541,       -5.65625091,      -5.655873128,      -3.074171667
          0,           0,         735,       -8.55856073,      -5.722606014,      -5.660082603,      -5.659841318,      -3.078239275
          0,           0,         736,      -8.564700166,       -5.71973846,      -5.664437821,      -5.664081223,      -3.084059262
          0,           0,         737,      -8.572557676,      -5.718951582,       -5.66943177,      -5.668720355,      -3.091696846
          0,           0,         738,      -8.582152704,      -5.720411238,      -5.675149797,      -5.673862227,      -3.101178002
          0,           0,         739,      -8.593463108,      -5.724229655,      -5.681647292,      -5.679585169,      -3.112487753
          0,           0,         740,      -8.606418919,      -5.730477218,      -5.688949708,      -5.685941899,      -3.125564151
          0,           0,         741,      -8.620893495,      -5.739189154,      -5.697052603,      -5.692959712,      -3.140289148
          0,           0,         742,      -8.636692642,      -5.750367403,      -5.705921879,      -5.700641208,      -3.156476664
          0,           0,         743,      -8.653543317,       -5.76397753,      -5.715494433,       -5.70896559,      -3.173859245
          0,           0,         744,      -8.671084829,      -5.779940141,      -5.725679597,      -5.717890615,      -3.192075929
          0,           0,         745,       -8.68886765,      -5.798115768,      -5.736361561,      -5.727355091,      -3.210666557
          0,           0,         746,      -8.706365516,      -5.818282366,      -5.747402595,      -5.737281229,      -3.229078538
          0,           0,         747,      -8.723007909,      -5.840105618,      -5.758646287,      -5.747575703,      -3.246694934
          0,           0,         748,      -8.738232699,      -5.863104877,      -5.769919871,      -5.758127788,      -3.262886068
          0,           0,         749,       -8.75154706,      -5.886621852,      -5.781035629,      -5.768804149,      -3.277075939
          0,           0,         750,      -8.762576821,      -5.909804254,      -5.791794245,      -5.779443676,      -3.288803903
          0,           0,         751,      -8.771094819,      -5.931622264,      -5.801994625,       -5.78986004,       -3.29776971
          0,           0,         752,      -8.777036491,      -5.950939846,      -5.811451766,      -5.799857431,      -3.303863888
          0,           0,         753,      -8.780512127,      -5.966657583,       -5.82001746,      -5.809254688,      -3.307187762
          0,           0,         754,      -8.781805607,      -5.977913289,      -5.827595966,      -5.817906164,      -3.308051021
          0,           0,         755,      -8.781344547,      -5.984277526,      -5.834151529,      -5.825713393,      -3.306933028
          0,           0,         756,      -8.779647193,      -5.985859039,      -5.839711477,      -5.832632034,      -3.304417306
          0,           0,         757,      -8.777262226,      -5.983271634,      -5.844366222,      -5.838676858,      -3.301119308
          0,           0,         758,      -8.774714207,      -5.977479821,      -5.848262515,      -5.843920532,      -3.297623049
          0,           0,         759,      -8.772464357,      -5.969592231,      -5.851588552,       -5.84848394,      -3.294437614
          0,           0,         760,      -8.770895037,      -5.960682258,      -5.854555625,      -5.852522186,      -3.291981034
          0,           0,         761,      -8.770312493,      -5.951680131,      -5.857381079,      -5.856210282,      -3.290584281
          0,           0,         762,      -8.770955249,      -5.943333749,      -5.860274488,      -5.859729964,      -3.290501861
          0,           0,         763,      -8.773003176,      -5.936213818,      -5.863427582,      -5.863258669,      -3.291923239
          0,           0,         764,      -8.776585114,      -5.930739801,      -5.867007784,      -5.866961112,      -3.294982753
          0,           0,         765,      -8.781785288,      -5.927211393,      -5.871154888,      -5.870983544,      -3.299768042
          0,           0,         766,      -8.788647902,      -5.925837562,      -5.875979749,      -5.875450279,      -3.306326085
          0,           0,         767,      -8.797177249,      -5.926759896,      -5.881564062,      -5.880461714,      -3.314664517
          0,           0,         768,      -8.807336186,      -5.930069837,      -5.887960661,      -5.886093696,      -3.324750713
          0,           0,         769,      -8.819040363,      -5.935820054,      -5.895193859,      -5.892397394,      -3.336506286
          0,           0,         770,      -8.832150723,      -5.944030581,      -5.903259744,      -5.899399793,      -3.349799245
          0,           0,         771,      -8.846463616,      -5.954690212,      -5.912126438,       -5.90710434,      -3.364433228
          0,           0,         772,      -8.861701478,       -5.96775304,      -5.921734521,      -5.915492047,      -3.380136242
          0,           0,         773,      -8.877507187,      -5.983129973,      -5.931997994,       -5.92452296,      -3.396552114
          0,           0,         774,      -8.893447873,      -6.000674579,      -5.942805917,       -5.93413799,      -3.413240127
          0,           0,         775,      -8.909032827,      -6.020162912,      -5.954024752,      -5.944260583,      -3.429688216
          0,           0,         776,      -8.923749219,      -6.041267744,      -5.965500824,      -5.954797117,      -3.445344834
          0,           0,         777,      -8.937111332,      -6.063529661,      -5.977062098,      -5.965634737,      -3.459667326
          0,           0,         778,      -8.948710381,      -6.086331058,      -5.988519371,      -5.976636309,      -3.472176266
          0,           0,         779,      -8.958251498,      -6.108883511,      -5.999669642,      -5.987636124,      -3.482502357
          0,           0,         780,      -8.965574695,      -6.130243718,      -6.010305997,      -5.998443226,      -3.490420209
          0,           0,         781,      -8.970666495,      -6.149375812,      -6.020235367,       -6.00885709,      -3.495871738
          0,           0,         782,      -8.973665348,      -6.165273117,      -6.029299544,      -6.018691401,      -3.498978349
          0,           0,         783,      -8.974853726,       -6.17712888,      -6.037392099,        -6.0277951,      -3.500033405
          0,           0,         784,      -8.974625569,      -6.184506925,       -6.04446726,      -6.036064562,      -3.499464405
          0,           0,         785,      -8.973438267,      -6.187442793,      -6.050543341,      -6.043449913,      -3.497776307
          0,           0,         786,      -8.971767692,      -6.186431186,      -6.055702428,      -6.049959153,      -3.495497361
          0,           0,         787,      -8.970071453,      -6.182307486,      -6.060083859,      -6.055657209,      -3.493134769
          0,           0,         788,      -8.968760847,      -6.176073426,      -6.063870108,      -6.060657517,      -3.491142178
          0,           0,         789,      -8.968188527,       -6.16873293,      -6.067268828,      -6.065109101,      -3.489905859
          0,           0,         790,      -8.968646255,      -6.161182676,       -6.07049551,      -6.069182555,      -3.489742997
          0,           0,         791,      -8.970368573,        -6.1541636,       -6.07375926,      -6.073056885,      -3.490906679
          0,           0,         792,      -8.973538734,      -6.148255954,      -6.077252371,      -6.076908272,      -3.493593446
          0,           0,         793,       -8.97829266,      -6.143897267,      -6.081143277,      -6.080901074,      -3.497948966
          0,           0,         794,      -8.984724555,      -6.141408612,      -6.085572817,      -6.085181787,       -3.50407508
          0,           0,         795,      -8.992889537,      -6.141020592,      -6.090652488,      -6.089874967,        -3.5120337
          0,           0,         796,      -9.002803758,      -6.142895202,      -6.096463865,      -6.095080987,      -3.521847818
          0,           0,         797,      -9.014441734,      -6.147142405,      -6.103058552,      -6.100874966,      -3.533499504
          0,           0,         798,      -9.027729015,      -6.153831208,      -6.110458099,      -6.107306368,      -3.546922777
          0,           0,         799,      -9.042533438,       -6.16299591,      -6.118654195,      -6.114399317,      -3.561994464
          0,           0,         800,      -9.058654158,      -6.174637297,      -6.127608918,       -6.12215348,      -3.578522114
          0,           0,         801,      -9.075810711,      -6.188718978,      -6.137255633,      -6.130545523,      -3.596230929
          0,           0,         802,      -9.093632987,      -6.205157765,      -6.147500523,      -6.139531167,      -3.614750218
          0,           0,         803,      -9.111661204,      -6.223807226,      -6.158225324,      -6.149047805,      -3.633608619
          0,           0,         804,      -9.129359129,      -6.244433333,      -6.169290579,      -6.159016799,      -3.652241926
          0,           0,         805,      -9.146147558,      -6.266682718,      -6.180538758,      -6.169344107,      -3.670022143
          0,           0,         806,      -9.161458792,       -6.29004677,      -6.191796241,      -6.179917728,      -3.686311173
          0,           0,         807,      -9.174798646,      -6.313829587,      -6.202874603,      -6.190601957,      -3.700528977
          0,           0,         808,      -9.185795814,      -6.337133421,      -6.213574433,      -6.201232601,       -3.71221621
          0,           0,         809,      -9.194230325,      -6.358881296,       -6.22369625,      -6.211621118,      -3.721079926
          0,           0,         810,      -9.200050855,      -6.377900501,       -6.23305913,      -6.221572159,      -3.727026011
          0,           0,         811,      -9.203386822,      -6.393082042,      -6.241520991,      -6.230907834,       -3.73017824
          0,           0,         812,       -9.20454338,      -6.403594782,       -6.24899292,       -6.23948718,      -3.730871599
          0,           0,         813,      -9.203965748,      -6.409080709,      -6.255445768,      -6.247216743,      -3.729606513
          0,           0,         814,      -9.202184095,       -6.40974365,      -6.260913426,       -6.25405769,      -3.726980884
          0,           0,         815,      -9.199752111,      -6.406290404,      -6.265492622,      -6.260030865,       -3.72361641
          0,           0,         816,      -9.197193731,      -6.399753906,      -6.269335292,      -6.265214634,      -3.720096478
          0,           0,         817,      -9.194965453,      -6.391277267,      -6.272632739,      -6.269734334,      -3.716924966
          0,           0,         818,      -9.193443942,      -6.381938734,      -6.275597342,       -6.27374806,      -3.714513318
          0,           0,         819,      -9.192930518,      -6.372654812,      -6.278445909,      -6.277432375,      -3.713186722
          0,           0,         820,      -9.193658309,       -6.36415108,      -6.281386094,      -6.280969198,      -3.713193312
          0,           0,         821,      -9.195801821,      -6.356974205,      -6.284606892,      -6.284534978,      -3.714716544
          0,           0,         822,      -9.199485811,      -6.351521552,      -6.288272607,       -6.28829273,      -3.717886058
          0,           0,         823,      -9.204789854,      -6.348074013,      -6.292519663,       -6.29238641,      -3.722784501
          0,           0,         824,      -9.211753216,      -6.346825207,      -6.297455557,      -6.296937681,      -3.729453693
          0,           0,         825,       -9.22037575,      -6.347904354,      -6.303158785,      -6.302044265,      -3.737896707
          0,           0,         826,      -9.230614484,      -6.351392983,      -6.309679011,      -6.307779211,      -3.748075013
          0,           0,         827,      -9.242378494,      -6.357335391,      -6.317037496,      -6.314191029,      -3.759903572
          0,           0,         828,      -9.255521643,      -6.365744375,      -6.325227422,      -6.321304078,      -3.773243122
          0,           0,         829,      -9.269831626,      -6.376601831,      -6.334214016,      -6.329119322,       -3.78788827
          0,           0,         830,      -9.285022124,      -6.389854624,      -6.343935147,      -6.337615393,      -3.803557589
          0,           0,         831,      -9.300728297,      -6.405405602,      -6.354302183,      -6.346750142,      -3.819886038
          0,           0,         832,      -9.316511096,       -6.42309874,      -6.365201677,       -6.35646233,      -3.836425093
          0,           0,         833,      -9.331878273,      -6.442698602,      -6.376497737,      -6.366673237,      -3.852659207
          0,           0,         834,      -9.346321914,      -6.463864316,      -6.388034416,      -6.377286887,      -3.868039702
          0,           0,         835,      -9.359367934,       -6.48612126,      -6.399637393,      -6.388187603,      -3.882034096
          0,           0,         836,      -9.370624048,      -6.508836419,      -6.411115342,      -6.399234894,      -3.894179264
          0,           0,         837,      -9.379814804,      -6.531208664,      -6.422263852,      -6.410259796,      -3.904126774
