"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        1826,      -14.01823356,      -13.88565352,      -14.12581916
          0,           0,        1827,      -14.01129686,      -13.89066939,      -14.16854708
          0,           0,        1828,      -14.06392234,      -13.96094256,      -14.15832787
          0,           0,        1829,      -14.05786333,      -13.92725192,      -14.17485267
          0,           0,        1830,      -13.98468516,      -13.85146503,      -14.13683582
          0,           0,        1831,      -14.13874848,      -14.01583383,      -14.20130263
          0,           0,        1832,      -14.15292058,      -14.07463568,      -14.21306736
          0,           0,        1833,       -14.0323777,      -13.89594341,      -14.13283037
          0,           0,        1834,       -13.9984252,      -13.89341616,      -14.15868581
          0,           0,        1835,       -14.0050444,      -13.88418393,      -14.12879371
          0,           0,        1836,      -14.02142926,      -13.89678055,      -14.14866199
          0,           0,        1837,      -14.02382136,       -13.8988828,      -14.18493261
          0,           0,        1838,      -14.02215451,      -13.90351144,       -14.1390693
          0,           0,        1839,      -14.04669897,      -13.91874129,      -14.16155377
          0,           0,        1840,      -14.10907147,      -13.99652479,      -14.23556559
          0,           0,        1841,      -14.09705702,      -13.98701342,       -14.1665746
          0,           0,        1842,      -14.20400879,      -14.07354357,      -14.25928771
          0,           0,        1843,      -14.06493636,      -13.93698866,      -14.16664322
          0,           0,        1844,      -14.00390705,        -13.896059,      -14.08726866
          0,           0,        1845,      -14.06354185,      -13.92440777,      -14.15289631
          0,           0,        1846,      -13.96996604,      -13.83879179,      -14.13427286
          0,           0,        1847,      -14.05763255,      -13.92061624,      -14.15335647
          0,           0,        1848,       -14.0048839,      -13.89387216,      -14.11599222
          0,           0,        1849,      -14.09114397,      -13.97804275,      -14.15287577
          0,           0,        1850,      -14.07916286,      -13.94564355,      -14.17191867
          0,           0,        1851,      -13.99556287,      -13.86482386,      -14.12404131
          0,           0,        1852,      -14.07285679,      -13.93575743,      -14.16715534
          0,           0,        1853,      -14.00787078,      -13.88244658,      -14.16458153
          0,           0,        1854,      -14.12130212,      -13.98481868,      -14.19695294
          0,           0,        1855,      -14.08512394,      -13.96125018,      -14.10139055
          0,           0,        1856,       -14.0667967,       -13.9456512,      -14.19147384
          0,           0,        1857,      -13.94748411,       -13.8355392,      -14.11757973
          0,           0,        1858,      -14.07435103,      -13.97045136,      -14.10222536
          0,           0,        1859,      -13.98124126,      -13.84574198,      -14.10505487
          0,           0,        1860,      -14.01476401,      -13.87385074,      -14.20817662
          0,           0,        1861,      -14.09228089,      -13.96396461,      -14.17792333
          0,           0,        1862,        -13.954087,      -13.82440377,      -14.10221437
          0,           0,        1863,      -14.03377724,      -13.90837304,      -14.14059349
          0,           0,        1864,      -14.06027871,      -13.93819225,      -14.15221554
          0,           0,        1865,      -14.05525056,      -13.92493616,      -14.17709479
          0,           0,        1866,      -14.05838424,      -13.91522169,      -14.15419575
          0,           0,        1867,      -14.10477264,      -13.96943302,      -14.14596586
          0,           0,        1868,       -13.9715981,       -13.8499919,      -14.07835042
          0,           0,        1869,      -13.99957212,      -13.86832211,      -14.12862996
          0,           0,        1870,      -13.97004456,      -13.83621478,       -14.0992047
          0,           0,        1871,      -14.11659894,      -13.97629442,      -14.18537209
          0,           0,        1872,      -14.04750423,      -13.92260413,       -14.1481844
          0,           0,        1873,      -14.04205809,      -13.91816006,      -14.14677639
          0,           0,        1874,      -14.00509916,      -13.89932039,      -14.14470757
          0,           0,        1875,      -14.04847066,      -13.91928895,      -14.12751774
          0,           0,        1876,      -14.05622015,      -13.92930828,      -14.19140127
          0,           0,        1877,      -14.05218118,      -13.92191715,      -14.11826932
          0,           0,        1878,      -14.01277712,      -13.87992219,      -14.16119595
          0,           0,        1879,       -14.0015747,      -13.89062562,      -14.10133048
          0,           0,        1880,      -14.01390018,      -13.90985532,      -14.09642697
          0,           0,        1881,      -14.12649799,      -14.00038831,      -14.22532609
          0,           0,        1882,      -13.94589434,      -13.81703454,      -14.06582304
          0,           0,        1883,      -14.01885927,      -13.89844091,      -14.13436198
          0,           0,        1884,      -14.02686186,      -13.91538029,      -14.12407943
          0,           0,        1885,      -14.00633952,      -13.88641875,      -14.14250519
          0,           0,        1886,      -14.08128553,      -13.96001973,      -14.15249611
          0,           0,        1887,       -13.9937202,      -13.86441425,      -14.15230914
          0,           0,        1888,       -14.0247337,      -13.88649544,      -14.05878318
          0,           0,        1889,      -13.97102108,      -13.85105192,      -14.13479508
          0,           0,        1890,      -14.05198198,      -13.94460685,      -14.18339694
          0,           0,        1891,      -14.00666203,      -13.89676693,       -14.1513841
          0,           0,        1892,      -14.04710232,       -13.9088816,      -14.15309208
          0,           0,        1893,      -14.00808497,      -13.88358965,      -14.10057979
          0,           0,        1894,      -14.18017334,      -14.06938985,       -14.2264121
          0,           0,        1895,      -14.10580725,      -13.95818848,      -14.19483623
          0,           0,        1896,      -14.08062854,      -13.95078418,      -14.20770065
          0,           0,        1897,      -14.09989139,      -13.97072529,      -14.18351591
          0,           0,        1898,      -14.05341341,      -13.92250919,      -14.16385193
          0,           0,        1899,      -14.06714918,      -13.93350524,      -14.14849679
          0,           0,        1900,       -14.0297051,        -13.924284,      -14.09683493
          0,           0,        1901,      -14.08909308,      -13.98223637,      -14.17589802
          0,           0,        1902,      -14.06372584,         -13.94443,      -14.16110715
          0,           0,        1903,      -14.06137599,      -13.91880234,      -14.14235039
          0,           0,        1904,      -14.06255219,      -13.92532239,      -14.19758388
          0,           0,        1905,      -13.94491594,      -13.81775201,      -14.11977015
          0,           0,        1906,      -14.09194802,      -13.96170381,      -14.16507118
          0,           0,        1907,      -14.04064919,      -13.90159576,      -14.12648473
          0,           0,        1908,       -14.0554255,      -13.93512719,      -14.16564856
          0,           0,        1909,      -14.00531706,      -13.87213578,      -14.05857961
          0,           0,        1910,      -14.02072488,      -13.91930189,      -14.20161686
          0,           0,        1911,      -14.08554572,      -13.97269352,      -14.22503884
          0,           0,        1912,      -14.05712068,      -13.93899611,      -14.16253149
          0,           0,        1913,      -14.10061896,      -13.96114587,       -14.2038906
          0,           0,        1914,      -14.03048792,      -13.88836976,      -14.06434955
          0,           0,        1915,      -14.02055833,       -13.8976188,      -14.11110298
          0,           0,        1916,      -14.04555538,      -13.93038894,      -14.18058754
          0,           0,        1917,      -14.06566401,      -13.93706614,      -14.19403434
          0,           0,        1918,      -14.03563304,      -13.91539669,      -14.20867051
          0,           0,        1919,      -14.04816503,      -13.93077644,      -14.15274435
          0,           0,        1920,      -14.10976753,      -13.99414458,       -14.1625715
          0,           0,        1921,      -14.09640659,      -13.95117395,      -14.20072677
          0,           0,        1922,      -14.07327575,       -13.9326383,      -14.16959936
          0,           0,        1923,      -14.06372478,      -13.95801585,      -14.17328729
          0,           0,        1924,      -14.05256072,      -13.94317482,       -14.1141828
          0,           0,        1925,      -14.06558387,      -13.96524874,      -14.23098986
          0,           0,        1926,      -14.09654741,      -13.95539129,      -14.13090307
          0,           0,        1927,      -14.07821718,      -13.95128627,      -14.15189477
          0,           0,        1928,      -14.02193654,      -13.89195933,      -14.07670308
          0,           0,        1929,      -14.04912771,      -13.91916151,      -14.14654585
          0,           0,        1930,      -14.13923868,      -14.02802538,      -14.21332413
          0,           0,        1931,      -14.03570555,      -13.88661929,      -14.12980283
          0,           0,        1932,      -14.05901662,      -13.94561619,      -14.16020455
          0,           0,        1933,      -14.00148776,      -13.88647453,      -14.12591859
          0,           0,        1934,       -13.9616401,      -13.84286321,      -14.04878436
          0,           0,        1935,      -14.02581649,      -13.91420427,      -14.09355774
          0,           0,        1936,      -14.05138014,      -13.94173562,      -14.18963517
          0,           0,        1937,      -13.95675131,      -13.83090217,      -14.16947794
          0,           0,        1938,       -14.0936355,      -13.96937845,      -14.20947192
          0,           0,        1939,      -14.08359068,      -13.96942454,      -14.22337662
          0,           0,        1940,      -14.06964541,      -13.94327529,      -14.17131974
          0,           0,        1941,      -14.07878701,       -13.9621783,      -14.12042385
          0,           0,        1942,      -14.06208267,       -13.9152499,      -14.17465909
          0,           0,        1943,      -14.00853917,      -13.88015046,      -14.11050897
          0,           0,        1944,      -14.09547311,      -13.97455521,      -14.17221692
          0,           0,        1945,      -14.11763676,      -13.96952422,      -14.20945971
          0,           0,        1946,      -14.05915253,      -13.91269091,      -14.22032918
          0,           0,        1947,      -14.06656317,      -13.92638687,      -14.14093221
          0,           0,        1948,      -14.02077899,      -13.90564046,      -14.14579984
          0,           0,        1949,      -14.15528329,      -14.03446382,      -14.25900591
          0,           0,        1950,      -14.03090079,        -13.910966,      -14.17871999
          0,           0,        1951,      -14.10052168,       -13.9657938,      -14.22945159
          0,           0,        1952,      -14.09062303,      -13.96546811,      -14.15959743
          0,           0,        1953,      -14.06149948,      -13.94952103,      -14.19555089
          0,           0,        1954,      -14.02632114,      -13.89769605,      -14.14164893
          0,           0,        1955,      -14.03925159,      -13.91350437,      -14.17745849
          0,           0,        1956,      -13.98431531,      -13.86622765,      -14.13937766
          0,           0,        1957,      -14.11838846,      -13.98215975,      -14.13997094
          0,           0,        1958,      -14.01401963,      -13.88392742,      -14.18471813
          0,           0,        1959,      -14.10780279,      -13.99991072,      -14.19391126
          0,           0,        1960,      -13.92748568,       -13.7939016,      -14.09096864
          0,           0,        1961,      -13.98968868,      -13.87624298,       -14.0938503
          0,           0,        1962,      -14.05408902,      -13.92905753,      -14.15814645
          0,           0,        1963,       -14.0290235,      -13.89360642,       -14.1456008
          0,           0,        1964,      -13.98099629,      -13.85983217,      -14.12287068
          0,           0,        1965,      -14.07447119,      -13.94569061,      -14.16568921
          0,           0,        1966,      -13.99728203,      -13.87304236,      -14.09510582
          0,           0,        1967,      -14.06161734,      -13.95460444,          -14.1323
          0,           0,        1968,      -13.97970695,      -13.86517545,      -14.15011236
          0,           0,        1969,      -14.17897254,      -14.04923188,      -14.21739993
          0,           0,        1970,      -14.04138493,      -13.91578225,      -14.15374701
          0,           0,        1971,      -14.07970395,       -13.9752469,      -14.17831935
          0,           0,        1972,      -14.09488017,      -13.97610369,      -14.20960564
          0,           0,        1973,      -14.04280158,      -13.92354459,      -14.15122159
          0,           0,        1974,      -14.01967697,      -13.89372578,      -14.17414578
          0,           0,        1975,      -14.03544411,      -13.91426143,      -14.13139001
          0,           0,        1976,      -14.02252408,      -13.89988865,      -14.21684503
          0,           0,        1977,      -14.12339301,       -13.9960795,      -14.18228369
          0,           0,        1978,      -14.02127463,      -13.90345458,      -14.13123201
          0,           0,        1979,      -13.97845184,      -13.86194451,      -14.15382935
          0,           0,        1980,       -14.0033613,      -13.87048736,      -14.11911286
          0,           0,        1981,       -14.0332675,      -13.88267655,      -14.13204229
          0,           0,        1982,      -14.07518202,      -13.94362061,      -14.17053882
          0,           0,        1983,      -14.04173145,      -13.92041825,      -14.16004415
          0,           0,        1984,      -14.06115695,      -13.94060589,      -14.18925569
          0,           0,        1985,      -14.01686013,      -13.89214213,      -14.16233276
          0,           0,        1986,      -14.06868038,       -13.9671197,      -14.18485724
          0,           0,        1987,      -13.97477229,      -13.84063185,      -14.14875409
          0,           0,        1988,       -14.0533307,      -13.91595478,      -14.22323074
          0,           0,        1989,      -14.04914291,       -13.9350522,      -14.15621413
          0,           0,        1990,      -14.00906573,      -13.87661985,       -14.1408442
          0,           0,        1991,      -14.10598668,      -14.00258354,      -14.21721406
          0,           0,        1992,      -14.02782993,      -13.93287544,      -14.14836319
          0,           0,        1993,      -14.04449539,      -13.91660164,      -14.17573086
          0,           0,        1994,      -14.07601745,      -13.95010931,      -14.18973223
          0,           0,        1995,      -14.07330304,      -13.94391692,      -14.18616885
          0,           0,        1996,      -14.01067272,      -13.89379525,      -14.11602185
          0,           0,        1997,      -14.08459283,       -13.9566408,      -14.15583881
          0,           0,        1998,      -13.99514724,      -13.87257039,      -14.10864344
          0,           0,        1999,      -14.00501734,      -13.87938866,      -14.06462834
          0,           0,        2000,      -14.02271194,      -13.88181782,       -14.1559474
          0,           0,        2001,      -14.02107588,      -13.90972544,      -14.20615371
          0,           0,        2002,      -14.15805306,      -14.06507101,      -14.21359031
          0,           0,        2003,      -14.01969084,      -13.92298478,      -14.13572994
          0,           0,        2004,      -14.06845461,      -13.91704405,      -14.17543527
          0,           0,        2005,      -14.04310325,      -13.89524483,      -14.15144158
          0,           0,        2006,      -14.14230525,      -13.96604702,       -14.2199916
          0,           0,        2007,       -14.0001577,      -13.85998507,      -14.14733056
          0,           0,        2008,      -14.03143736,       -13.8905218,      -14.09119311
          0,           0,        2009,       -14.0127475,      -13.89305392,        -14.157804
          0,           0,        2010,      -14.09669278,      -13.99614022,      -14.21174712
          0,           0,        2011,      -14.04448899,      -13.91350152,       -14.1280585
          0,           0,        2012,      -14.05115296,      -13.92170588,      -14.10176872
          0,           0,        2013,      -14.07647516,      -13.95002284,      -14.18561867
          0,           0,        2014,      -13.96376342,      -13.85853737,      -14.11605755
          0,           0,        2015,       -14.0417141,      -13.92401401,      -14.14855343
          0,           0,        2016,      -14.07277742,      -13.95543214,       -14.1370776
          0,           0,        2017,      -14.04379974,      -13.89659391,       -14.1466501
          0,           0,        2018,       -14.0375333,      -13.88731773,      -14.15470322
          0,           0,        2019,      -14.04473412,      -13.91730045,      -14.14151805
          0,           0,        2020,      -14.06053358,      -13.95969643,      -14.11659933
          0,           0,        2021,      -14.04075955,      -13.91476811,      -14.18163349
          0,           0,        2022,      -14.05905123,      -13.92060621,      -14.15608136
          0,           0,        2023,      -14.08619321,      -13.97816756,      -14.20436144
          0,           0,        2024,      -14.03090737,      -13.91638508,      -14.20042702
          0,           0,        2025,      -14.11613783,      -13.98271891,      -14.22046136
          0,           0,        2026,      -14.08925316,      -13.97483193,      -14.20817887
          0,           0,        2027,      -13.97422563,      -13.85032609,      -14.11487919
          0,           0,        2028,      -14.11651582,      -13.99608415,      -14.22740574
          0,           0,        2029,      -14.04153474,      -13.92998284,      -14.13427328
          0,           0,        2030,      -14.09000249,      -13.95656981,      -14.22242996
          0,           0,        2031,      -14.10221113,      -13.96675879,      -14.21871482
          0,           0,        2032,      -14.11158627,      -13.97346075,      -14.13557422
          0,           0,        2033,      -14.05899062,      -13.94426668,      -14.15908012
          0,           0,        2034,      -14.02416686,      -13.88520662,      -14.15799112
          0,           0,        2035,      -14.06585425,      -13.93154973,      -14.17397429
          0,           0,        2036,      -14.06778401,      -13.93462689,        -14.189139
          0,           0,        2037,      -13.98538629,      -13.85489507,      -14.11898458
          0,           0,        2038,      -14.07425645,      -13.95817451,      -14.10482271
          0,           0,        2039,      -14.02597504,      -13.89953079,      -14.19040756
          0,           0,        2040,      -14.01143302,       -13.8917937,      -14.16173684
          0,           0,        2041,      -14.07181807,      -13.96649749,      -14.20195039
          0,           0,        2042,      -14.07933251,      -13.97352348,      -14.16542322
          0,           0,        2043,      -14.06347762,      -13.93986565,      -14.13715674
          0,           0,        2044,      -14.09179198,      -13.96856548,      -14.25604876
          0,           0,        2045,       -14.1356003,      -14.02759865,      -14.12416317
          0,           0,        2046,      -14.06700082,      -13.93978649,      -14.15379246
          0,           0,        2047,      -13.98289963,      -13.84345072,      -14.07377799
          0,           0,        2048,      -14.06867381,      -13.94394643,      -14.21240507
          0,           0,        2049,       -14.0893965,      -13.95389751,      -14.21243376
          0,           0,        2050,      -14.05473276,      -13.91365315,      -14.16450459
          0,           0,        2051,      -14.04443646,      -13.92009332,      -14.12190468
          0,           0,        2052,      -14.03622253,      -13.91137058,      -14.15117877
          0,           0,        2053,      -14.00419885,      -13.88025023,      -14.18095821
          0,           0,        2054,      -14.08523064,      -13.95229029,      -14.21472312
          0,           0,        2055,      -14.01972422,      -13.88408697,       -14.1275571
          0,           0,        2056,      -14.02543264,      -13.89492226,        -14.169724
          0,           0,        2057,      -14.00050507,      -13.86425133,      -14.10068911
          0,           0,        2058,      -14.03569206,      -13.90190385,      -14.11731612
          0,           0,        2059,      -14.01734415,      -13.89828144,      -14.21945614
          0,           0,        2060,      -13.99930764,      -13.89450338,      -14.15049491
          0,           0,        2061,      -13.98572018,      -13.87231476,       -14.1207006
          0,           0,        2062,      -14.06101891,      -13.95869427,      -14.16032905
          0,           0,        2063,      -14.05379618,      -13.91926594,      -14.14462484
          0,           0,        2064,       -14.0920102,      -13.95360411,      -14.19166742
          0,           0,        2065,      -14.09843481,      -13.95454472,        -14.174663
          0,           0,        2066,      -14.04285731,      -13.91901142,      -14.14638585
          0,           0,        2067,      -14.00326932,      -13.89005984,      -14.13220489
          0,           0,        2068,      -14.10890819,      -14.00561128,      -14.17828946
          0,           0,        2069,      -13.99309172,      -13.84725028,      -14.04846296
          0,           0,        2070,      -13.99894385,      -13.87622573,      -14.13087613
          0,           0,        2071,      -14.08115493,      -13.95047308,      -14.16782903
          0,           0,        2072,      -14.02392482,      -13.89245816,      -14.15868682
          0,           0,        2073,      -14.05793567,      -13.92532283,       -14.2433878
          0,           0,        2074,      -14.14835334,      -14.02500529,      -14.23861865
          0,           0,        2075,      -14.07628314,      -13.95002064,      -14.17764045
          0,           0,        2076,       -14.1076114,      -13.99345778,       -14.2004617
          0,           0,        2077,      -14.04038963,      -13.90983532,      -14.12521593
          0,           0,        2078,      -14.02910979,      -13.90992118,      -14.12867459
          0,           0,        2079,      -14.00057877,      -13.88094547,      -14.15534761
          0,           0,        2080,      -14.10541088,      -13.98665358,      -14.20351424
          0,           0,        2081,      -14.07889477,      -13.95522794,      -14.16339365
          0,           0,        2082,       -14.1336935,      -13.99731975,      -14.18677099
          0,           0,        2083,      -14.02994457,      -13.90460842,      -14.11954775
          0,           0,        2084,      -14.08184312,      -13.96211287,      -14.15001925
          0,           0,        2085,      -14.07541526,       -13.9394952,      -14.19212498
          0,           0,        2086,      -13.98905978,      -13.85013518,      -14.11443101
          0,           0,        2087,       -14.0234204,      -13.91352471,      -14.13922293
          0,           0,        2088,      -14.00993077,      -13.88149114,      -14.11735845
          0,           0,        2089,      -14.00646187,      -13.88489215,      -14.08139737
          0,           0,        2090,      -14.09466723,      -13.97138972,      -14.19144168
          0,           0,        2091,      -14.06137837,      -13.93528487,      -14.18312261
          0,           0,        2092,      -14.06835963,      -13.95137115,      -14.19742112
          0,           0,        2093,      -13.99920377,      -13.86862696,      -14.10500132
          0,           0,        2094,      -14.00760188,       -13.8808329,      -14.11562805
          0,           0,        2095,      -14.07960818,      -13.94542182,      -14.21756602
          0,           0,        2096,      -14.05348803,      -13.93562973,       -14.1325163
          0,           0,        2097,      -14.07345194,      -13.93197532,      -14.13496944
          0,           0,        2098,      -14.02018261,      -13.88211347,      -14.12665148
          0,           0,        2099,      -14.00593499,      -13.89044966,      -14.14319193
          0,           0,        2100,      -14.07710975,      -13.96703292,      -14.14352625
          0,           0,        2101,      -14.11943847,      -13.99849204,      -14.20879335
          0,           0,        2102,      -14.12803126,      -13.98878011,      -14.21667591
          0,           0,        2103,      -14.01115476,      -13.89799181,      -14.13233161
          0,           0,        2104,      -13.98974238,      -13.86872216,      -14.09089499
          0,           0,        2105,      -14.05401672,      -13.92089649,      -14.14382803
          0,           0,        2106,      -14.09466507,      -13.96501374,      -14.17317954
          0,           0,        2107,      -14.06455681,      -13.96127319,      -14.16187828
          0,           0,        2108,      -13.99519763,      -13.88430444,      -14.14273393
          0,           0,        2109,      -13.98072777,      -13.87586079,      -14.11825532
          0,           0,        2110,      -14.04864615,      -13.91879247,      -14.14268503
          0,           0,        2111,      -14.04311512,      -13.89343858,      -14.10533376
          0,           0,        2112,       -13.9799611,      -13.83742039,      -14.06621544
          0,           0,        2113,      -13.96804142,      -13.84056025,      -14.09753416
          0,           0,        2114,      -14.02477147,      -13.89894246,      -14.19604217
          0,           0,        2115,      -14.02155932,      -13.90150502,      -14.15250393
          0,           0,        2116,       -14.0606494,      -13.92123229,      -14.18796914
          0,           0,        2117,      -13.97514678,      -13.86101894,      -14.10577102
          0,           0,        2118,      -14.09496222,       -13.9720267,       -14.2060774
          0,           0,        2119,      -14.04363518,      -13.91945666,      -14.11894938
          0,           0,        2120,      -14.02137267,      -13.90215532,      -14.09194513
          0,           0,        2121,      -14.04758239,      -13.93992141,      -14.14136882
          0,           0,        2122,      -14.01085113,      -13.88707818,      -14.08457364
          0,           0,        2123,      -14.12220157,      -14.00038284,      -14.17188324
          0,           0,        2124,      -14.01220377,      -13.87228006,       -14.1095504
          0,           0,        2125,       -14.0098177,      -13.88805471,      -14.13300848
          0,           0,        2126,       -14.0518505,      -13.94070329,      -14.12934261
          0,           0,        2127,      -14.01669398,      -13.89167402,      -14.21092914
          0,           0,        2128,      -14.03070112,      -13.90240798,      -14.15184486
          0,           0,        2129,      -14.08620037,      -13.96506295,      -14.16629652
          0,           0,        2130,      -14.05610576,      -13.93174175,      -14.13325381
          0,           0,        2131,      -14.00151382,       -13.8849122,      -14.18879873
          0,           0,        2132,      -14.04973509,      -13.92889519,      -14.13142756
          0,           0,        2133,      -14.12460514,      -13.98525576,       -14.1838509
          0,           0,        2134,      -14.06761554,      -13.93268483,      -14.17635493
          0,           0,        2135,      -14.03380078,      -13.88965387,      -14.13633415
          0,           0,        2136,      -14.12369141,      -13.96479081,      -14.19585467
          0,           0,        2137,      -14.02149971,      -13.88311729,        -14.176408
          0,           0,        2138,      -14.09514334,      -13.96049532,      -14.18905107
          0,           0,        2139,      -14.03086011,      -13.91651593,      -14.15971257
          0,           0,        2140,      -14.01072263,      -13.88690809,      -14.10608967
          0,           0,        2141,      -14.14012292,      -14.02370569,      -14.22595933
          0,           0,        2142,      -14.06685287,      -13.94202843,      -14.17626424
          0,           0,        2143,      -14.08451285,      -13.96154459,      -14.18593351
          0,           0,        2144,      -13.98346038,      -13.85507957,      -14.10693883
          0,           0,        2145,      -13.98998429,       -13.8604653,      -14.12691525
          0,           0,        2146,      -14.02593949,      -13.88461621,      -14.15969157
          0,           0,        2147,      -14.10568785,      -14.00462831,      -14.15285378
          0,           0,        2148,       -13.9792016,      -13.84797511,       -14.1290995
          0,           0,        2149,       -14.0906803,      -13.96607436,      -14.21053201
          0,           0,        2150,       -14.0616433,      -13.93348171,      -14.15763921
          0,           0,        2151,      -14.07077244,      -13.95557995,      -14.19205364
          0,           0,        2152,      -14.13696877,      -13.99987086,      -14.20893452
          0,           0,        2153,      -14.06782026,      -13.94071449,      -14.13073515
          0,           0,        2154,      -14.05057654,      -13.93604924,      -14.11896786
          0,           0,        2155,      -14.02368595,      -13.91001887,      -14.14832547
          0,           0,        2156,      -14.05272104,      -13.92028036,      -14.10037902
          0,           0,        2157,       -14.0151413,      -13.88945751,      -14.09487159
          0,           0,        2158,      -14.01851389,      -13.90086189,      -14.13034291
          0,           0,        2159,      -14.11424267,      -14.00617496,       -14.2062146
          0,           0,        2160,      -14.05411068,      -13.92100451,      -14.15958527
          0,           0,        2161,      -14.03277629,      -13.89214768,      -14.12893401
          0,           0,        2162,      -14.09528868,      -13.94810526,      -14.17822655
          0,           0,        2163,      -14.00830299,      -13.86993917,      -14.12270577
          0,           0,        2164,      -14.04030669,       -13.9217398,      -14.12024693
          0,           0,        2165,       -13.9774873,      -13.85364234,      -14.12977827
          0,           0,        2166,      -14.00478988,       -13.8741962,      -14.16170105
          0,           0,        2167,      -14.01103442,      -13.89525611,      -14.11113029
          0,           0,        2168,      -14.01047479,      -13.87582424,      -14.10814841
          0,           0,        2169,      -14.05191708,      -13.94079662,      -14.16529844
          0,           0,        2170,      -14.10480101,      -13.98952169,      -14.19316656
          0,           0,        2171,      -14.07423638,      -13.96257146,       -14.2163646
          0,           0,        2172,       -14.0908442,      -13.97491196,       -14.1340678
          0,           0,        2173,      -13.95472615,      -13.82312323,      -14.09513718
          0,           0,        2174,      -14.04228938,      -13.92904553,      -14.14673791
          0,           0,        2175,      -14.06402578,      -13.92752577,        -14.134798
          0,           0,        2176,      -14.00155811,      -13.88471559,      -14.11131935
          0,           0,        2177,      -13.99245741,       -13.8586776,       -14.1186074
          0,           0,        2178,      -14.07096153,      -13.92520591,      -14.13943992
          0,           0,        2179,      -14.04411922,      -13.92914098,      -14.12989731
          0,           0,        2180,      -13.98565724,      -13.87121912,      -14.13356806
          0,           0,        2181,      -13.93252317,      -13.79464044,      -14.09035712
          0,           0,        2182,      -14.00086902,      -13.85669131,      -14.13303051
          0,           0,        2183,      -14.04572547,      -13.93686066,       -14.1444472
          0,           0,        2184,      -14.07255585,      -13.94367956,      -14.18464901
          0,           0,        2185,      -14.10910525,      -13.96616214,      -14.17151195
          0,           0,        2186,      -13.95229482,      -13.83855924,      -14.10259456
          0,           0,        2187,      -14.12400499,      -14.02511783,      -14.20934063
          0,           0,        2188,      -14.00106725,      -13.86952308,      -14.14693929
          0,           0,        2189,      -13.99464617,      -13.86938353,       -14.0822818
          0,           0,        2190,      -13.99961435,       -13.8713503,      -14.14062774
          0,           0,        2191,        -14.019499,      -13.85488657,      -14.14677906
          0,           0,        2192,      -14.05303746,      -13.92031922,      -14.15239777
          0,           0,        2193,      -14.01634194,      -13.90378952,      -14.15998683
          0,           0,        2194,      -14.07159587,      -13.93737993,      -14.21431163
          0,           0,        2195,      -14.08380484,      -13.95494291,      -14.19920202
          0,           0,        2196,      -14.00813689,      -13.88906183,      -14.12989877
          0,           0,        2197,      -13.99194562,      -13.86662708,      -14.12319747
          0,           0,        2198,      -14.06629114,      -13.94618626,      -14.16979637
          0,           0,        2199,      -14.05080567,      -13.93521087,      -14.22604855
          0,           0,        2200,       -14.0478128,      -13.92783911,      -14.08041001
          0,           0,        2201,        -13.984002,      -13.87132462,      -14.12171423
          0,           0,        2202,       -14.0358659,      -13.90432134,      -14.15542357
          0,           0,        2203,      -14.04723777,      -13.92310317,      -14.09106784
          0,           0,        2204,      -14.05301632,      -13.92164099,      -14.17113026
          0,           0,        2205,      -14.00432493,      -13.87880122,      -14.12560009
          0,           0,        2206,      -14.16763875,      -14.05234594,      -14.20923233
          0,           0,        2207,       -14.0282347,      -13.90618205,      -14.12561444
          0,           0,        2208,      -14.03908874,      -13.92452501,      -14.15149851
          0,           0,        2209,      -14.01028409,      -13.89356765,      -14.12332807
          0,           0,        2210,      -14.00884384,      -13.88710382,      -14.10649915
          0,           0,        2211,      -13.93943292,      -13.82088227,      -14.10022818
          0,           0,        2212,      -14.01473157,      -13.90943449,      -14.14667743
          0,           0,        2213,      -14.06977682,      -13.94917228,       -14.1723617
          0,           0,        2214,      -14.05086253,      -13.93457635,      -14.10755029
          0,           0,        2215,      -14.01618037,      -13.89169902,      -14.14570064
          0,           0,        2216,      -14.05338252,      -13.92793587,      -14.17775206
          0,           0,        2217,      -13.97101943,       -13.8495046,      -14.13070558
          0,           0,        2218,      -14.00876558,        -13.859158,       -14.1411391
          0,           0,        2219,      -14.08452398,      -13.95741871,      -14.11992154
          0,           0,        2220,      -14.05067641,      -13.91886619,      -14.14262674
          0,           0,        2221,      -14.12559529,      -14.00972812,       -14.2281974
          0,           0,        2222,      -14.04441173,      -13.92131589,      -14.12384444
          0,           0,        2223,       -14.0407166,      -13.93240507,      -14.16277045
          0,           0,        2224,      -14.01746407,      -13.89834111,      -14.08902311
          0,           0,        2225,      -13.99979614,      -13.88179147,       -14.1267784
          0,           0,        2226,      -14.06158286,      -13.94588566,      -14.13584435
          0,           0,        2227,      -14.08626836,      -13.94065427,      -14.18203195
          0,           0,        2228,      -13.99142972,      -13.85298202,      -14.08191185
          0,           0,        2229,      -14.04483554,      -13.93073296,      -14.15178353
          0,           0,        2230,      -14.07047099,      -13.95923039,       -14.1510007
          0,           0,        2231,      -14.06254009,      -13.93188886,       -14.1793459
          0,           0,        2232,      -14.04201739,      -13.90780598,      -14.11565368
          0,           0,        2233,      -14.07886539,      -13.97395352,      -14.14822978
          0,           0,        2234,      -14.09116747,      -13.94606901,      -14.15557145
          0,           0,        2235,      -14.03906427,      -13.91577271,      -14.11227373
