 +------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         294|  2.3180e-01|   -7.691703|   -9.049294|    0.385072|    0.008503|    0.014316|
|         295|  2.3173e-01|   -7.692541|   -9.045034|    0.384933|    0.008504|    0.014298|
|         296|  2.3163e-01|   -7.693384|   -9.040819|    0.384797|    0.008505|    0.014280|
|         297|  2.3161e-01|   -7.694232|   -9.036645|    0.384662|    0.008506|    0.014263|
|         298|  2.3155e-01|   -7.695083|   -9.032516|    0.384529|    0.008507|    0.014247|
|         299|  2.3147e-01|   -7.695938|   -9.028429|    0.384400|    0.008509|    0.014231|
|         300|  2.3139e-01|   -7.696791|   -9.024392|    0.384272|    0.008510|    0.014216|
|         301|  2.3134e-01|   -7.697639|   -9.020407|    0.384148|    0.008512|    0.014201|
|         302|  2.3129e-01|   -7.698480|   -9.016475|    0.384026|    0.008513|    0.014187|
|         303|  2.3122e-01|   -7.699308|   -9.012599|    0.383906|    0.008515|    0.014174|
|         304|  2.3115e-01|   -7.700120|   -9.008782|    0.383788|    0.008517|    0.014160|
|         305|  2.3108e-01|   -7.700913|   -9.005026|    0.383673|    0.008518|    0.014147|
|         306|  2.3099e-01|   -7.701684|   -9.001332|    0.383559|    0.008520|    0.014134|
|         307|  2.3090e-01|   -7.702431|   -8.997701|    0.383446|    0.008521|    0.014121|
|         308|  2.3081e-01|   -7.703154|   -8.994137|    0.383335|    0.008523|    0.014108|
|         309|  2.3073e-01|   -7.703852|   -8.990642|    0.383224|    0.008524|    0.014095|
|         310|  2.3066e-01|   -7.704524|   -8.987215|    0.383114|    0.008526|    0.014082|
|         311|  2.3061e-01|   -7.705171|   -8.983859|    0.383005|    0.008527|    0.014069|
|         312|  2.3054e-01|   -7.705794|   -8.980577|    0.382896|    0.008528|    0.014055|
|         313|  2.3050e-01|   -7.706394|   -8.977371|    0.382786|    0.008529|    0.014042|
|         314|  2.3044e-01|   -7.706974|   -8.974244|    0.382677|    0.008530|    0.014028|
|         315|  2.3035e-01|   -7.707535|   -8.971194|    0.382569|    0.008531|    0.014014|
|         316|  2.3026e-01|   -7.708079|   -8.968227|    0.382460|    0.008532|    0.013999|
|         317|  2.3017e-01|   -7.708608|   -8.965343|    0.382351|    0.008533|    0.013985|
|         318|  2.3014e-01|   -7.709125|   -8.962543|    0.382244|    0.008534|    0.013971|
|         319|  2.3008e-01|   -7.709633|   -8.959823|    0.382136|    0.008534|    0.013957|
|         320|  2.3008e-01|   -7.710131|   -8.957193|    0.382030|    0.008535|    0.013943|
|         321|  2.3010e-01|   -7.710624|   -8.954653|    0.381924|    0.008536|    0.013929|
|         322|  2.3016e-01|   -7.711110|   -8.952205|    0.381819|    0.008536|    0.013915|
|         323|  2.3018e-01|   -7.711591|   -8.949850|    0.381716|    0.008537|    0.013901|
|         324|  2.3018e-01|   -7.712068|   -8.947588|    0.381614|    0.008538|    0.013888|
|         325|  2.3018e-01|   -7.712541|   -8.945420|    0.381513|    0.008538|    0.013875|
|         326|  2.3025e-01|   -7.713009|   -8.943344|    0.381414|    0.008539|    0.013862|
|         327|  2.3050e-01|   -7.713472|   -8.941362|    0.381316|    0.008540|    0.013850|
|         328|  2.3051e-01|   -7.713928|   -8.939474|    0.381220|    0.008540|    0.013838|
|         329|  2.3050e-01|   -7.714377|   -8.937681|    0.381125|    0.008541|    0.013826|
|         330|  2.3053e-01|   -7.714819|   -8.935981|    0.381032|    0.008542|    0.013814|
|         331|  2.3081e-01|   -7.715252|   -8.934375|    0.380939|    0.008542|    0.013802|
|         332|  2.3084e-01|   -7.715675|   -8.932858|    0.380848|    0.008543|    0.013790|
|         333|  2.3119e-01|   -7.716088|   -8.931432|    0.380757|    0.008543|    0.013779|
|         334|  2.3129e-01|   -7.716490|   -8.930097|    0.380668|    0.008544|    0.013767|
|         335|  2.3143e-01|   -7.716882|   -8.928852|    0.380579|    0.008544|    0.013755|
|         336|  2.3158e-01|   -7.717262|   -8.927692|    0.380490|    0.008545|    0.013744|
|         337|  2.3172e-01|   -7.717631|   -8.926618|    0.380402|    0.008545|    0.013732|
|         338|  2.3193e-01|   -7.717990|   -8.925627|    0.380315|    0.008546|    0.013720|
|         339|  2.3221e-01|   -7.718339|   -8.924713|    0.380228|    0.008546|    0.013709|
|         340|  2.3243e-01|   -7.718679|   -8.923879|    0.380141|    0.008546|    0.013697|
|         341|  2.3257e-01|   -7.719011|   -8.923119|    0.380054|    0.008546|    0.013685|
|         342|  2.3265e-01|   -7.719336|   -8.922432|    0.379968|    0.008547|    0.013673|
|         343|  2.3279e-01|   -7.719655|   -8.921821|    0.379881|    0.008547|    0.013661|
|         344|  2.3290e-01|   -7.719969|   -8.921283|    0.379796|    0.008547|    0.013649|
|         345|  2.3302e-01|   -7.720279|   -8.920816|    0.379710|    0.008547|    0.013637|
|         346|  2.3315e-01|   -7.720587|   -8.920418|    0.379626|    0.008547|    0.013625|
|         347|  2.3327e-01|   -7.720894|   -8.920086|    0.379541|    0.008547|    0.013613|
|         348|  2.3347e-01|   -7.721201|   -8.919815|    0.379458|    0.008547|    0.013601|
|         349|  2.3355e-01|   -7.721509|   -8.919603|    0.379374|    0.008547|    0.013590|
|         350|  2.3391e-01|   -7.721818|   -8.919447|    0.379292|    0.008547|    0.013578|
|         351|  2.3412e-01|   -7.722128|   -8.919347|    0.379211|    0.008547|    0.013567|
|         352|  2.3427e-01|   -7.722441|   -8.919301|    0.379130|    0.008547|    0.013556|
|         353|  2.3439e-01|   -7.722756|   -8.919305|    0.379050|    0.008547|    0.013545|
|         354|  2.3449e-01|   -7.723073|   -8.919353|    0.378971|    0.008547|    0.013534|
|         355|  2.3477e-01|   -7.723393|   -8.919446|    0.378893|    0.008547|    0.013523|
|         356|  2.3500e-01|   -7.723716|   -8.919582|    0.378815|    0.008547|    0.013513|
|         357|  2.3520e-01|   -7.724042|   -8.919758|    0.378738|    0.008547|    0.013502|
|         358|  2.3532e-01|   -7.724370|   -8.919967|    0.378662|    0.008547|    0.013491|
|         359|  2.3552e-01|   -7.724701|   -8.920208|    0.378587|    0.008547|    0.013481|
|         360|  2.3593e-01|   -7.725035|   -8.920482|    0.378512|    0.008547|    0.013471|
|         361|  2.3604e-01|   -7.725373|   -8.920784|    0.378437|    0.008547|    0.013460|
|         362|  2.3613e-01|   -7.725714|   -8.921110|    0.378363|    0.008546|    0.013450|
|         363|  2.3620e-01|   -7.726059|   -8.921461|    0.378290|    0.008546|    0.013440|
|         364|  2.3627e-01|   -7.726409|   -8.921837|    0.378216|    0.008546|    0.013430|
|         365|  2.3640e-01|   -7.726763|   -8.922234|    0.378144|    0.008546|    0.013419|
|         366|  2.3658e-01|   -7.727123|   -8.922651|    0.378071|    0.008546|    0.013409|
|         367|  2.3677e-01|   -7.727489|   -8.923086|    0.377999|    0.008546|    0.013399|
|         368|  2.3691e-01|   -7.727862|   -8.923534|    0.377927|    0.008546|    0.013389|
|         369|  2.3709e-01|   -7.728243|   -8.923999|    0.377855|    0.008545|    0.013378|
|         370|  2.3730e-01|   -7.728632|   -8.924473|    0.377784|    0.008545|    0.013368|
|         371|  2.3744e-01|   -7.729029|   -8.924959|    0.377713|    0.008545|    0.013358|
|         372|  2.3770e-01|   -7.729436|   -8.925458|    0.377643|    0.008545|    0.013348|
|         373|  2.3784e-01|   -7.729853|   -8.925962|    0.377573|    0.008544|    0.013338|
|         374|  2.3797e-01|   -7.730281|   -8.926477|    0.377503|    0.008544|    0.013328|
|         375|  2.3811e-01|   -7.730720|   -8.927003|    0.377434|    0.008544|    0.013318|
|         376|  2.3821e-01|   -7.731171|   -8.927540|    0.377365|    0.008544|    0.013308|
|         377|  2.3829e-01|   -7.731634|   -8.928088|    0.377297|    0.008543|    0.013299|
|         378|  2.3837e-01|   -7.732109|   -8.928641|    0.377229|    0.008543|    0.013289|
|         379|  2.3852e-01|   -7.732597|   -8.929204|    0.377162|    0.008543|    0.013280|
|         380|  2.3858e-01|   -7.733097|   -8.929777|    0.377095|    0.008542|    0.013270|
|         381|  2.3870e-01|   -7.733611|   -8.930359|    0.377029|    0.008542|    0.013261|
|         382|  2.3896e-01|   -7.734137|   -8.930949|    0.376963|    0.008542|    0.013252|
|         383|  2.3905e-01|   -7.734677|   -8.931543|    0.376898|    0.008542|    0.013242|
|         384|  2.3932e-01|   -7.735231|   -8.932143|    0.376834|    0.008541|    0.013233|
|         385|  2.3951e-01|   -7.735797|   -8.932743|    0.376770|    0.008541|    0.013224|
|         386|  2.3961e-01|   -7.736377|   -8.933350|    0.376706|    0.008541|    0.013215|
|         387|  2.3970e-01|   -7.736971|   -8.933966|    0.376643|    0.008540|    0.013206|
|         388|  2.3971e-01|   -7.737578|   -8.934591|    0.376580|    0.008540|    0.013197|
|         389|  2.3981e-01|   -7.738199|   -8.935225|    0.376518|    0.008540|    0.013188|
|         390|  2.3998e-01|   -7.738834|   -8.935868|    0.376456|    0.008539|    0.013180|
|         391|  2.4008e-01|   -7.739483|   -8.936516|    0.376395|    0.008539|    0.013171|
|         392|  2.4017e-01|   -7.740146|   -8.937174|    0.376333|    0.008539|    0.013162|
|         393|  2.4025e-01|   -7.740822|   -8.937842|    0.376272|    0.008538|    0.013153|
|         394|  2.4040e-01|   -7.741513|   -8.938514|    0.376212|    0.008538|    0.013145|
|         395|  2.4057e-01|   -7.742218|   -8.939192|    0.376151|    0.008538|    0.013136|
|         396|  2.4074e-01|   -7.742938|   -8.939871|    0.376091|    0.008537|    0.013127|
|         397|  2.4087e-01|   -7.743671|   -8.940557|    0.376032|    0.008537|    0.013119|
|         398|  2.4110e-01|   -7.744418|   -8.941247|    0.375972|    0.008536|    0.013110|
|         399|  2.4125e-01|   -7.745180|   -8.941948|    0.375914|    0.008536|    0.013102|
|         400|  2.4132e-01|   -7.745956|   -8.942661|    0.375855|    0.008536|    0.013093|
|         401|  2.4142e-01|   -7.746745|   -8.943388|    0.375797|    0.008535|    0.013085|
|         402|  2.4156e-01|   -7.747549|   -8.944127|    0.375739|    0.008535|    0.013076|
|         403|  2.4163e-01|   -7.748366|   -8.944878|    0.375681|    0.008534|    0.013068|
|         404|  2.4175e-01|   -7.749196|   -8.945642|    0.375624|    0.008534|    0.013060|
|         405|  2.4195e-01|   -7.750039|   -8.946420|    0.375567|    0.008533|    0.013052|
|         406|  2.4226e-01|   -7.750895|   -8.947208|    0.375511|    0.008533|    0.013043|
|         407|  2.4238e-01|   -7.751763|   -8.948008|    0.375455|    0.008532|    0.013035|
|         408|  2.4244e-01|   -7.752643|   -8.948824|    0.375400|    0.008532|    0.013027|
|         409|  2.4257e-01|   -7.753534|   -8.949653|    0.375345|    0.008532|    0.013019|
|         410|  2.4264e-01|   -7.754437|   -8.950488|    0.375290|    0.008531|    0.013011|
|         411|  2.4279e-01|   -7.755350|   -8.951337|    0.375236|    0.008531|    0.013004|
|         412|  2.4277e-01|   -7.756273|   -8.952202|    0.375182|    0.008530|    0.012996|
|         413|  2.4291e-01|   -7.757206|   -8.953082|    0.375128|    0.008530|    0.012988|
|         414|  2.4300e-01|   -7.758148|   -8.953979|    0.375075|    0.008529|    0.012980|
|         415|  2.4310e-01|   -7.759098|   -8.954892|    0.375022|    0.008529|    0.012973|
|         416|  2.4328e-01|   -7.760056|   -8.955821|    0.374969|    0.008528|    0.012965|
|         417|  2.4346e-01|   -7.761021|   -8.956764|    0.374917|    0.008528|    0.012957|
|         418|  2.4352e-01|   -7.761994|   -8.957722|    0.374865|    0.008527|    0.012950|
|         419|  2.4358e-01|   -7.762972|   -8.958698|    0.374813|    0.008527|    0.012942|
|         420|  2.4366e-01|   -7.763956|   -8.959693|    0.374761|    0.008526|    0.012935|
|         421|  2.4376e-01|   -7.764945|   -8.960705|    0.374710|    0.008526|    0.012927|
|         422|  2.4387e-01|   -7.765939|   -8.961736|    0.374659|    0.008525|    0.012920|
|         423|  2.4407e-01|   -7.766937|   -8.962785|    0.374609|    0.008525|    0.012912|
|         424|  2.4421e-01|   -7.767938|   -8.963854|    0.374558|    0.008524|    0.012905|
|         425|  2.4436e-01|   -7.768942|   -8.964935|    0.374508|    0.008524|    0.012897|
|         426|  2.4444e-01|   -7.769948|   -8.966038|    0.374458|    0.008523|    0.012890|
|         427|  2.4458e-01|   -7.770955|   -8.967160|    0.374409|    0.008522|    0.012883|
|         428|  2.4491e-01|   -7.771964|   -8.968302|    0.374359|    0.008522|    0.012875|
|         429|  2.4498e-01|   -7.772973|   -8.969465|    0.374310|    0.008521|    0.012868|
|         430|  2.4505e-01|   -7.773981|   -8.970646|    0.374262|    0.008521|    0.012861|
|         431|  2.4515e-01|   -7.774989|   -8.971839|    0.374213|    0.008520|    0.012854|
|         432|  2.4519e-01|   -7.775996|   -8.973054|    0.374165|    0.008520|    0.012847|
|         433|  2.4538e-01|   -7.777001|   -8.974290|    0.374117|    0.008519|    0.012839|
|         434|  2.4545e-01|   -7.778003|   -8.975550|    0.374070|    0.008518|    0.012832|
|         435|  2.4547e-01|   -7.779003|   -8.976833|    0.374023|    0.008518|    0.012825|
|         436|  2.4551e-01|   -7.779998|   -8.978140|    0.373976|    0.008517|    0.012818|
|         437|  2.4551e-01|   -7.780990|   -8.979472|    0.373929|    0.008517|    0.012811|
|         438|  2.4549e-01|   -7.781978|   -8.980828|    0.373882|    0.008516|    0.012805|
|         439|  2.4575e-01|   -7.782960|   -8.982208|    0.373836|    0.008516|    0.012798|
|         440|  2.4608e-01|   -7.783937|   -8.983613|    0.373790|    0.008515|    0.012791|
|         441|  2.4637e-01|   -7.784907|   -8.985044|    0.373745|    0.008514|    0.012784|
|         442|  2.4649e-01|   -7.785872|   -8.986494|    0.373699|    0.008514|    0.012777|
|         443|  2.4652e-01|   -7.786830|   -8.987968|    0.373654|    0.008513|    0.012771|
|         444|  2.4670e-01|   -7.787781|   -8.989468|    0.373609|    0.008512|    0.012764|
|         445|  2.4682e-01|   -7.788724|   -8.990993|    0.373564|    0.008512|    0.012757|
|         446|  2.4686e-01|   -7.789660|   -8.992543|    0.373520|    0.008511|    0.012750|
|         447|  2.4710e-01|   -7.790587|   -8.994118|    0.373476|    0.008511|    0.012744|
|         448|  2.4729e-01|   -7.791507|   -8.995718|    0.373432|    0.008510|    0.012737|
|         449|  2.4757e-01|   -7.792418|   -8.997343|    0.373388|    0.008509|    0.012731|
|         450|  2.4796e-01|   -7.793321|   -8.998994|    0.373344|    0.008509|    0.012724|
|         451|  2.4822e-01|   -7.794215|   -9.000668|    0.373301|    0.008508|    0.012717|
|         452|  2.4839e-01|   -7.795100|   -9.002367|    0.373258|    0.008507|    0.012711|
|         453|  2.4851e-01|   -7.795976|   -9.004090|    0.373215|    0.008507|    0.012704|
|         454|  2.4858e-01|   -7.796843|   -9.005837|    0.373172|    0.008506|    0.012698|
|         455|  2.4866e-01|   -7.797701|   -9.007609|    0.373129|    0.008506|    0.012691|
|         456|  2.4887e-01|   -7.798550|   -9.009405|    0.373087|    0.008505|    0.012685|
|         457|  2.4892e-01|   -7.799390|   -9.011225|    0.373045|    0.008504|    0.012679|
|         458|  2.4901e-01|   -7.800221|   -9.013069|    0.373003|    0.008504|    0.012672|
|         459|  2.4907e-01|   -7.801043|   -9.014936|    0.372961|    0.008503|    0.012666|
|         460|  2.4901e-01|   -7.801857|   -9.016827|    0.372920|    0.008502|    0.012660|
|         461|  2.4898e-01|   -7.802662|   -9.018741|    0.372879|    0.008502|    0.012653|
|         462|  2.4891e-01|   -7.803459|   -9.020678|    0.372837|    0.008501|    0.012647|
|         463|  2.4882e-01|   -7.804247|   -9.022637|    0.372797|    0.008500|    0.012641|
|         464|  2.4875e-01|   -7.805028|   -9.024617|    0.372756|    0.008500|    0.012635|
|         465|  2.4867e-01|   -7.805801|   -9.026619|    0.372715|    0.008499|    0.012629|
|         466|  2.4860e-01|   -7.806566|   -9.028642|    0.372675|    0.008498|    0.012622|
|         467|  2.4855e-01|   -7.807324|   -9.030686|    0.372635|    0.008498|    0.012616|
|         468|  2.4845e-01|   -7.808075|   -9.032749|    0.372595|    0.008497|    0.012610|
|         469|  2.4838e-01|   -7.808820|   -9.034827|    0.372556|    0.008496|    0.012604|
|         470|  2.4829e-01|   -7.809558|   -9.036925|    0.372516|    0.008496|    0.012598|
|         471|  2.4821e-01|   -7.810291|   -9.039038|    0.372477|    0.008495|    0.012592|
|         472|  2.4813e-01|   -7.811018|   -9.041170|    0.372438|    0.008494|    0.012586|
|         473|  2.4807e-01|   -7.811739|   -9.043318|    0.372399|    0.008494|    0.012580|
|         474|  2.4798e-01|   -7.812456|   -9.045481|    0.372360|    0.008493|    0.012574|
|         475|  2.4794e-01|   -7.813168|   -9.047660|    0.372322|    0.008492|    0.012568|
|         476|  2.4787e-01|   -7.813876|   -9.049854|    0.372283|    0.008492|    0.012562|
|         477|  2.4780e-01|   -7.814580|   -9.052060|    0.372245|    0.008491|    0.012556|
|         478|  2.4772e-01|   -7.815281|   -9.054280|    0.372207|    0.008490|    0.012551|
|         479|  2.4764e-01|   -7.815979|   -9.056512|    0.372169|    0.008490|    0.012545|
|         480|  2.4757e-01|   -7.816674|   -9.058755|    0.372131|    0.008489|    0.012539|
|         481|  2.4751e-01|   -7.817367|   -9.061004|    0.372094|    0.008488|    0.012533|
|         482|  2.4743e-01|   -7.818059|   -9.063264|    0.372056|    0.008488|    0.012527|
|         483|  2.4736e-01|   -7.818748|   -9.065533|    0.372019|    0.008487|    0.012522|
|         484|  2.4728e-01|   -7.819437|   -9.067811|    0.371982|    0.008486|    0.012516|
|         485|  2.4722e-01|   -7.820124|   -9.070096|    0.371945|    0.008486|    0.012510|
|         486|  2.4714e-01|   -7.820811|   -9.072389|    0.371909|    0.008485|    0.012505|
|         487|  2.4706e-01|   -7.821498|   -9.074687|    0.371872|    0.008485|    0.012499|
|         488|  2.4699e-01|   -7.822186|   -9.076989|    0.371836|    0.008484|    0.012493|
|         489|  2.4694e-01|   -7.822873|   -9.079295|    0.371800|    0.008483|    0.012488|
|         490|  2.4687e-01|   -7.823562|   -9.081604|    0.371764|    0.008483|    0.012482|
|         491|  2.4683e-01|   -7.824251|   -9.083913|    0.371728|    0.008482|    0.012477|
|         492|  2.4677e-01|   -7.824942|   -9.086223|    0.371692|    0.008481|    0.012471|
|         493|  2.4669e-01|   -7.825635|   -9.088530|    0.371657|    0.008481|    0.012466|
|         494|  2.4662e-01|   -7.826329|   -9.090836|    0.371621|    0.008480|    0.012460|
|         495|  2.4654e-01|   -7.827025|   -9.093140|    0.371586|    0.008479|    0.012455|
|         496|  2.4647e-01|   -7.827724|   -9.095440|    0.371551|    0.008479|    0.012449|
|         497|  2.4640e-01|   -7.828425|   -9.097737|    0.371516|    0.008478|    0.012444|
|         498|  2.4633e-01|   -7.829129|   -9.100029|    0.371481|    0.008477|    0.012438|
|         499|  2.4626e-01|   -7.829836|   -9.102316|    0.371447|    0.008477|    0.012433|
|         500|  2.4620e-01|   -7.830546|   -9.104593|    0.371412|    0.008476|    0.012428|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         501|  2.4628e-01|   -7.831259|   -9.106862|    0.371378|    0.008475|    0.012422|
|         502|  2.4621e-01|   -7.831976|   -9.109123|    0.371344|    0.008475|    0.012417|
|         503|  2.4619e-01|   -7.832696|   -9.111376|    0.371310|    0.008474|    0.012412|
|         504|  2.4612e-01|   -7.833419|   -9.113618|    0.371276|    0.008474|    0.012407|
|         505|  2.4607e-01|   -7.834147|   -9.115850|    0.371243|    0.008473|    0.012401|
|         506|  2.4601e-01|   -7.834879|   -9.118071|    0.371209|    0.008472|    0.012396|
|         507|  2.4595e-01|   -7.835614|   -9.120278|    0.371176|    0.008472|    0.012391|
|         508|  2.4587e-01|   -7.836354|   -9.122468|    0.371143|    0.008471|    0.012386|
|         509|  2.4580e-01|   -7.837098|   -9.124643|    0.371109|    0.008470|    0.012381|
|         510|  2.4574e-01|   -7.837846|   -9.126804|    0.371077|    0.008470|    0.012376|
|         511|  2.4567e-01|   -7.838599|   -9.128945|    0.371044|    0.008469|    0.012370|
|         512|  2.4561e-01|   -7.839356|   -9.131070|    0.371011|    0.008469|    0.012365|
|         513|  2.4555e-01|   -7.840118|   -9.133173|    0.370979|    0.008468|    0.012360|
|         514|  2.4549e-01|   -7.840884|   -9.135253|    0.370946|    0.008467|    0.012355|
|         515|  2.4542e-01|   -7.841655|   -9.137314|    0.370914|    0.008467|    0.012350|
|         516|  2.4536e-01|   -7.842432|   -9.139355|    0.370882|    0.008466|    0.012345|
|         517|  2.4530e-01|   -7.843213|   -9.141378|    0.370850|    0.008466|    0.012340|
|         518|  2.4523e-01|   -7.843999|   -9.143379|    0.370818|    0.008465|    0.012335|
|         519|  2.4518e-01|   -7.844790|   -9.145360|    0.370787|    0.008464|    0.012330|
|         520|  2.4515e-01|   -7.845586|   -9.147321|    0.370755|    0.008464|    0.012326|
|         521|  2.4510e-01|   -7.846388|   -9.149261|    0.370724|    0.008463|    0.012321|
|         522|  2.4504e-01|   -7.847196|   -9.151179|    0.370693|    0.008463|    0.012316|
|         523|  2.4497e-01|   -7.848008|   -9.153074|    0.370662|    0.008462|    0.012311|
|         524|  2.4490e-01|   -7.848827|   -9.154947|    0.370631|    0.008462|    0.012306|
|         525|  2.4485e-01|   -7.849651|   -9.156793|    0.370600|    0.008461|    0.012301|
|         526|  2.4479e-01|   -7.850481|   -9.158612|    0.370570|    0.008460|    0.012297|
|         527|  2.4473e-01|   -7.851317|   -9.160404|    0.370539|    0.008460|    0.012292|
|         528|  2.4467e-01|   -7.852159|   -9.162170|    0.370509|    0.008459|    0.012287|
|         529|  2.4461e-01|   -7.853007|   -9.163907|    0.370478|    0.008459|    0.012282|
|         530|  2.4457e-01|   -7.853862|   -9.165611|    0.370448|    0.008458|    0.012278|
|         531|  2.4451e-01|   -7.854723|   -9.167287|    0.370418|    0.008458|    0.012273|
|         532|  2.4445e-01|   -7.855591|   -9.168935|    0.370389|    0.008457|    0.012268|
|         533|  2.4439e-01|   -7.856466|   -9.170555|    0.370359|    0.008456|    0.012264|
|         534|  2.4435e-01|   -7.857348|   -9.172147|    0.370329|    0.008456|    0.012259|
|         535|  2.4428e-01|   -7.858237|   -9.173712|    0.370300|    0.008455|    0.012255|
|         536|  2.4421e-01|   -7.859134|   -9.175248|    0.370271|    0.008455|    0.012250|
|         537|  2.4414e-01|   -7.860038|   -9.176757|    0.370241|    0.008454|    0.012245|
|         538|  2.4407e-01|   -7.860950|   -9.178238|    0.370212|    0.008454|    0.012241|
|         539|  2.4400e-01|   -7.861870|   -9.179689|    0.370183|    0.008453|    0.012236|
|         540|  2.4394e-01|   -7.862798|   -9.181110|    0.370155|    0.008453|    0.012232|
|         541|  2.4387e-01|   -7.863735|   -9.182502|    0.370126|    0.008452|    0.012227|
|         542|  2.4380e-01|   -7.864680|   -9.183866|    0.370097|    0.008452|    0.012223|
|         543|  2.4374e-01|   -7.865635|   -9.185201|    0.370069|    0.008451|    0.012218|
|         544|  2.4368e-01|   -7.866598|   -9.186506|    0.370041|    0.008450|    0.012214|
|         545|  2.4361e-01|   -7.867571|   -9.187783|    0.370013|    0.008450|    0.012210|
|         546|  2.4355e-01|   -7.868554|   -9.189031|    0.369985|    0.008449|    0.012205|
|         547|  2.4348e-01|   -7.869546|   -9.190250|    0.369957|    0.008449|    0.012201|
|         548|  2.4343e-01|   -7.870549|   -9.191431|    0.369929|    0.008448|    0.012197|
|         549|  2.4339e-01|   -7.871561|   -9.192575|    0.369901|    0.008448|    0.012192|
|         550|  2.4334e-01|   -7.872585|   -9.193685|    0.369874|    0.008447|    0.012188|
|         551|  2.4332e-01|   -7.873619|   -9.194764|    0.369846|    0.008447|    0.012184|
|         552|  2.4330e-01|   -7.874665|   -9.195812|    0.369819|    0.008446|    0.012179|
|         553|  2.4325e-01|   -7.875721|   -9.196828|    0.369792|    0.008446|    0.012175|
|         554|  2.4320e-01|   -7.876790|   -9.197801|    0.369765|    0.008445|    0.012171|
|         555|  2.4313e-01|   -7.877870|   -9.198744|    0.369738|    0.008445|    0.012167|
|         556|  2.4308e-01|   -7.878962|   -9.199660|    0.369711|    0.008444|    0.012163|
|         557|  2.4301e-01|   -7.880067|   -9.200541|    0.369684|    0.008444|    0.012159|
|         558|  2.4295e-01|   -7.881184|   -9.201392|    0.369658|    0.008443|    0.012154|
|         559|  2.4289e-01|   -7.882314|   -9.202211|    0.369632|    0.008443|    0.012150|
|         560|  2.4283e-01|   -7.883457|   -9.203004|    0.369605|    0.008442|    0.012146|
|         561|  2.4277e-01|   -7.884613|   -9.203771|    0.369579|    0.008442|    0.012142|
|         562|  2.4271e-01|   -7.885782|   -9.204512|    0.369553|    0.008441|    0.012138|
|         563|  2.4266e-01|   -7.886965|   -9.205226|    0.369527|    0.008441|    0.012134|
|         564|  2.4260e-01|   -7.888162|   -9.205915|    0.369501|    0.008440|    0.012130|
|         565|  2.4257e-01|   -7.889373|   -9.206579|    0.369475|    0.008440|    0.012126|
|         566|  2.4255e-01|   -7.890598|   -9.207217|    0.369450|    0.008440|    0.012122|
|         567|  2.4254e-01|   -7.891838|   -9.207828|    0.369424|    0.008439|    0.012118|
|         568|  2.4249e-01|   -7.893092|   -9.208399|    0.369399|    0.008439|    0.012114|
|         569|  2.4243e-01|   -7.894361|   -9.208926|    0.369374|    0.008438|    0.012110|
|         570|  2.4238e-01|   -7.895644|   -9.209425|    0.369349|    0.008438|    0.012106|
|         571|  2.4232e-01|   -7.896943|   -9.209898|    0.369324|    0.008437|    0.012102|
|         572|  2.4225e-01|   -7.898256|   -9.210342|    0.369299|    0.008437|    0.012098|
|         573|  2.4219e-01|   -7.899585|   -9.210753|    0.369274|    0.008436|    0.012094|
|         574|  2.4214e-01|   -7.900929|   -9.211135|    0.369249|    0.008436|    0.012091|
|         575|  2.4208e-01|   -7.902288|   -9.211492|    0.369225|    0.008435|    0.012087|
|         576|  2.4203e-01|   -7.903663|   -9.211824|    0.369200|    0.008435|    0.012083|
|         577|  2.4199e-01|   -7.905053|   -9.212136|    0.369176|    0.008434|    0.012079|
|         578|  2.4193e-01|   -7.906458|   -9.212423|    0.369152|    0.008434|    0.012075|
|         579|  2.4188e-01|   -7.907879|   -9.212686|    0.369127|    0.008434|    0.012072|
|         580|  2.4182e-01|   -7.909315|   -9.212924|    0.369103|    0.008433|    0.012068|
|         581|  2.4178e-01|   -7.910767|   -9.213137|    0.369080|    0.008433|    0.012064|
|         582|  2.4174e-01|   -7.912234|   -9.213316|    0.369056|    0.008432|    0.012061|
|         583|  2.4170e-01|   -7.913717|   -9.213470|    0.369032|    0.008432|    0.012057|
|         584|  2.4168e-01|   -7.915215|   -9.213601|    0.369009|    0.008431|    0.012053|
|         585|  2.4163e-01|   -7.916728|   -9.213711|    0.368985|    0.008431|    0.012050|
|         586|  2.4157e-01|   -7.918257|   -9.213798|    0.368962|    0.008430|    0.012046|
|         587|  2.4152e-01|   -7.919800|   -9.213862|    0.368939|    0.008430|    0.012042|
|         588|  2.4146e-01|   -7.921358|   -9.213900|    0.368915|    0.008430|    0.012039|
|         589|  2.4140e-01|   -7.922932|   -9.213900|    0.368892|    0.008429|    0.012035|
|         590|  2.4134e-01|   -7.924519|   -9.213880|    0.368869|    0.008429|    0.012032|
|         591|  2.4128e-01|   -7.926122|   -9.213840|    0.368847|    0.008428|    0.012028|
