"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        107,           9,      -7.182644126,         -3.844451,      -4.097648603,      -1.741143665,      -3.163359623,      0.9329898399,      0.1580453088,     -0.6390325379,                 0,                 0,                 0,     -0.1251373556,      0.2239766093,     -0.6190116176,                 0,      -4.043350243,    0.001205489157,     -0.3434558406,     -0.1632836075,     -0.1615864841,     -0.3869526748,     -0.8416614479,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        108,           9,      -7.181488266,      -3.881557646,      -4.089431478,      -1.731163654,      -3.159932979,      0.9329898399,      0.1584528582,     -0.6561212926,                 0,                 0,                 0,     -0.1154823478,      0.2261681873,     -0.6359641578,                 0,      -4.140798091,    0.002440620405,     -0.2953215782,     -0.1678751961,      -0.159198714,     -0.3164259269,     -0.6707202998,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        109,           9,        -7.1823508,      -3.908724942,      -4.076097471,      -1.719778533,      -3.157027137,      0.9329898399,      0.1559089336,     -0.6483235819,                 0,                 0,                 0,    -0.09988935153,      0.2228231158,     -0.6284750762,                 0,       -4.15834787,    0.003781344602,     -0.2630898979,      -0.177253304,      -0.155546684,     -0.2681526117,      -0.662667827,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        110,           9,      -7.185892126,      -3.922516771,      -4.053645536,      -1.717973294,      -3.150780981,      0.9329898399,       0.151057611,     -0.6232588685,                 0,                 0,                 0,    -0.08092835252,      0.2153783934,     -0.6040547713,                 0,      -4.125967995,     0.00377485153,      -0.247318353,     -0.1895577506,     -0.1486255853,     -0.2524941918,      -0.818684737,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        111,           9,      -7.178094742,      -3.922055317,      -4.026563125,      -1.713123413,       -3.12381641,      0.9329898399,      0.1447449311,     -0.5897427626,                 0,                 0,                 0,    -0.06183493012,      0.2055969079,     -0.5713821248,                 0,      -4.074358653,    0.005837359766,      -0.237306746,      -0.202801121,     -0.1440404161,     -0.2570791346,     -0.9408401352,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        112,           9,      -7.146019389,      -3.909871233,      -3.998255351,      -1.689743733,      -3.114146901,      0.9329898399,      0.1375985263,     -0.5528869823,                 0,                 0,                 0,    -0.04474324333,      0.1946371738,      -0.535475247,                 0,      -4.018117033,    0.007915477272,     -0.2281216059,      -0.215587009,     -0.1437835363,     -0.2683468389,      -1.042824699,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        113,           9,      -7.103005314,      -3.889680124,      -3.968535447,      -1.655814512,      -3.102143042,      0.9329898399,      0.1300087219,      -0.513875572,                 0,                 0,                 0,    -0.03008779796,      0.1830111443,      -0.497470896,                 0,      -3.952623829,    0.007950920924,     -0.2306181189,     -0.2273344706,     -0.1460647585,     -0.2866703988,      -1.114609765,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        114,           9,       -7.06104328,      -3.865936442,      -3.940534493,      -1.618975925,      -3.090841946,      0.9329898399,      0.1223798923,     -0.4722942679,                 0,                 0,                 0,    -0.01739706978,      0.1710776765,     -0.4569148084,                 0,       -3.85924729,    0.009370135627,     -0.2420007792,     -0.2379691945,     -0.1528561615,     -0.3052290023,      -1.166954673,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        115,           9,      -7.029755428,       -3.83966158,      -3.916079797,      -1.588923725,      -3.082411904,      0.9329898399,      0.1151967004,     -0.4275406917,                 0,                 0,                 0,   -0.006328435293,      0.1592558123,      -0.413157245,                 0,       -3.71139703,    0.009429572295,     -0.2625742284,     -0.2462088541,     -0.1642092815,      -0.327038858,        -1.2051532,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        116,           9,      -7.013435324,      -3.812019821,      -3.895574408,      -1.573642082,      -3.078619481,      0.9329898399,      0.1088703039,     -0.3790464006,                 0,                 0,                 0,    0.003238711819,      0.1478950387,     -0.3655898992,                 0,      -3.481632613,    0.009362951508,     -0.2902294866,     -0.2523010496,     -0.1779766784,     -0.3556727501,      -1.235251313,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        117,           9,      -7.006359721,      -3.784376212,      -3.879125511,      -1.568593613,      -3.051396876,      0.9329898399,      0.1036806963,      -0.326301994,                 0,                 0,                 0,     0.01130065235,      0.1372205686,     -0.3136768937,                 0,      -3.147181739,    0.009474772852,     -0.3160858035,     -0.2568608054,     -0.1927153612,      -0.384900521,      -1.232372898,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        118,           9,      -6.994145372,      -3.756463849,      -3.867299713,      -1.560080288,      -3.032526232,      0.9329898399,      0.1000713257,     -0.2692608404,                 0,                 0,                 0,     0.01780670728,      0.1276685464,     -0.2573254995,                 0,       -2.69068925,    0.009599920281,     -0.3286429835,     -0.2594102389,     -0.2086272077,     -0.4046427815,      -1.229849007,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        119,           9,      -6.975437188,      -3.728832292,       -3.85864425,      -1.542526946,      -3.043815963,      0.9329898399,     0.09862425782,      -0.209200309,                 0,                 0,                 0,     0.02255672898,      0.1199513706,     -0.1977452457,                 0,      -2.121185129,     0.01007181495,     -0.3349246606,      -0.260999246,      -0.224489576,     -0.4153438135,      -1.249286877,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        120,           9,      -6.958961449,      -3.702011239,      -3.853789146,      -1.524916718,       -3.03144959,      0.9329898399,     0.09965898891,     -0.1478835271,                 0,                 0,                 0,     0.02547748259,      0.1145710844,     -0.1366562047,                 0,       -1.48389552,     0.01022011686,     -0.3487242721,     -0.2622577562,     -0.2430036674,     -0.4291575307,      -1.236957894,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        121,           9,      -6.953947588,      -3.675187308,      -3.850531071,       -1.51628497,       -3.01254545,      0.9329898399,      0.1029265845,    -0.08638222657,                 0,                 0,                 0,     0.02678006257,      0.1113921433,    -0.07515025799,                 0,      -0.839260595,     0.01037877753,     -0.3756461806,     -0.2624095725,     -0.2627253076,     -0.4512466528,      -1.208770283,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        122,           9,      -6.966392554,       -3.64859739,      -3.848339932,      -1.522926303,      -2.991211917,      0.9329898399,       0.107785751,    -0.02431537292,                 0,                 0,                 0,     0.02705385818,      0.1097369379,    -0.01291549185,                 0,     -0.2255898641,    0.008490356884,     -0.4167470165,     -0.2620053744,     -0.2832816718,     -0.4853092171,      -1.171916201,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        123,           9,      -6.985303138,       -3.62480352,      -3.846379569,      -1.531215542,      -2.981588896,      0.9329898399,      0.1137402255,     0.03911653251,                 0,                 0,                 0,      0.0268563412,      0.1090283536,     0.05079133904,                 0,      0.3439111567,    0.006610271686,     -0.4571216663,     -0.2635751922,     -0.3033557955,     -0.5153377922,      -1.148426364,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        124,           9,      -7.004345351,       -3.60599715,      -3.845926247,      -1.533562405,      -2.953174257,      0.9329898399,      0.1207609543,      0.1047181478,                 0,                 0,                 0,     0.02675825084,      0.1091533861,      0.1167674478,                 0,      0.8671523708,    0.005421687994,     -0.4932285732,     -0.2689779024,     -0.3251730999,     -0.5356135833,      -1.114761185,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        125,           9,       -7.01818062,      -3.592991168,      -3.844362841,      -1.528581575,      -2.954563633,      0.9329898399,      0.1293254492,      0.1733662503,                 0,                 0,                 0,     0.02719607669,      0.1104952831,      0.1859347223,                 0,       1.340542418,     0.00423794068,     -0.5223287225,     -0.2792809839,     -0.3466622545,     -0.5462106245,      -1.118644758,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        126,           9,       -7.02809241,      -3.584319823,      -3.842128095,      -1.520456703,      -2.956688576,      0.9329898399,      0.1399656117,      0.2453979165,                 0,                 0,                 0,      0.0284804887,      0.1135477983,      0.2586839914,                 0,       1.753272919,    0.003107853223,     -0.5476492302,     -0.2929656152,     -0.3683614845,     -0.5528731169,      -1.125487466,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        127,           9,       -7.03678154,      -3.577885012,      -3.838620125,      -1.511912649,      -2.977375299,      0.9329898399,      0.1529949449,      0.3202997241,                 0,                 0,                 0,     0.03055189577,      0.1186763846,      0.3345374152,                 0,       2.093531419,    0.003255422777,     -0.5709410853,     -0.3084576538,     -0.3886457354,     -0.5579512645,      -1.148310656,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        128,           9,      -7.044874957,       -3.57466756,      -3.834433522,      -1.507498022,      -2.981879987,      0.9329898399,      0.1681219538,      0.3961153548,                 0,                 0,                 0,     0.03292614422,      0.1257956349,      0.4115189229,                 0,       2.356119149,     0.00351198773,     -0.5915178125,     -0.3269697731,     -0.4075222731,     -0.5656512105,      -1.150789743,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        129,           9,      -7.054890257,      -3.581090879,      -3.830888084,      -1.514915221,      -2.970949605,      0.9329898399,      0.1845063219,      0.4699191952,                 0,                 0,                 0,     0.03475060445,      0.1343756456,      0.4866310909,                 0,       2.546900238,    0.004706233509,     -0.6102143759,      -0.353741904,     -0.4255263367,     -0.5815407551,      -1.134951288,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        130,           9,       -7.07136064,      -3.601260298,      -3.828824975,      -1.537932125,      -2.968125498,      0.9329898399,      0.2010340513,      0.5389986835,                 0,                 0,                 0,      0.0354578964,      0.1435920616,      0.5570597727,                 0,       2.681131281,     0.05578879205,     -0.6310253648,      -0.390819657,     -0.4427791581,     -0.6071551462,      -1.128668646,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        131,           9,      -7.096265816,      -3.631307189,      -3.829422159,      -1.571816455,      -2.977334304,      0.9329898399,      0.2168074925,      0.6021936821,                 0,                 0,                 0,     0.03505132654,      0.1526734182,      0.6215573562,                 0,       2.777550144,     0.07346149781,      -0.655909576,     -0.4336597064,     -0.4600872212,     -0.6374231087,      -1.137123605,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        132,           9,      -7.121958925,      -3.661371714,      -3.831525912,      -1.601962256,      -2.994384827,      0.9329898399,      0.2312385731,      0.6597344494,                 0,                 0,                 0,     0.03397808106,      0.1610107959,      0.6802913677,                 0,       2.853046706,      0.1182011285,     -0.6778516524,     -0.4733846031,     -0.4762397473,     -0.6594853652,      -1.155050436,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        133,           9,        -7.1397704,      -3.686705878,      -3.834931671,      -1.616215568,      -3.013593949,      0.9329898399,      0.2442707762,      0.7126863802,                 0,                 0,                 0,     0.03256942316,      0.1684366233,      0.7343154585,                 0,       2.917608038,      0.1457015941,      -0.689415792,     -0.5061796291,     -0.4912803029,     -0.6630740307,       -1.17498685,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        134,           9,      -7.142681181,      -3.709266543,      -3.838862008,      -1.611222035,      -3.027633944,      0.9329898399,      0.2560813302,      0.7620334397,                 0,                 0,                 0,      0.0311793228,      0.1750243054,      0.7846267287,                 0,       2.975747741,      0.1975426431,     -0.6856473946,     -0.5337536875,     -0.5049262705,     -0.6464624574,      -1.188120106,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        135,           9,      -7.134672222,       -3.73295455,      -3.843533405,      -1.596715319,      -3.038340069,      0.9329898399,      0.2668080708,       0.807943346,                 0,                 0,                 0,      0.0299727182,      0.1808933919,      0.8314063855,                 0,       3.028181807,      0.2255224951,     -0.6720733934,     -0.5590076216,     -0.5175388657,     -0.6203749793,      -1.194750107,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        136,           9,      -7.127574674,      -3.758929025,      -3.848745465,      -1.585421219,      -3.058076547,      0.9329898399,      0.2763544042,      0.8498799006,                 0,                 0,                 0,     0.02888980585,      0.1860038659,      0.8741110708,                 0,       3.075326059,      0.2836818432,     -0.6596100847,     -0.5822233792,     -0.5286947242,     -0.5969119572,      -1.205652683,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        137,           9,      -7.131668474,      -3.786226225,      -3.854899289,      -1.587880493,      -3.088672762,      0.9329898399,        0.28436464,       0.887017797,                 0,                 0,                 0,     0.02771327618,      0.1900882536,      0.9118828195,                 0,         3.1192971,      0.3766252356,      -0.653718891,     -0.6022001459,     -0.5382349871,     -0.5834635377,      -1.221525568,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        138,           9,      -7.152289921,      -3.813314483,      -3.862716363,       -1.61015715,       -3.11943831,      0.9329898399,      0.2903731135,      0.9187295946,                 0,                 0,                 0,     0.02624459535,      0.1927490265,      0.9440489531,                 0,       3.163962336,      0.5705920072,     -0.6523525313,     -0.6183255465,     -0.5462028664,      -0.580416122,      -1.230643995,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        139,           9,      -7.188450196,      -3.840050551,      -3.873348771,      -1.652068591,      -3.141952536,      0.9329898399,      0.2939667272,      0.9448350925,                 0,                 0,                 0,     0.02450555575,      0.1935941865,      0.9703870773,                 0,       3.214088551,      0.8480344229,     -0.6476427397,     -0.6323930019,     -0.5538241473,     -0.5823925483,      -1.227070929,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        140,           9,      -7.232529453,      -3.864841098,      -3.887611347,      -1.706186128,      -3.158063721,      0.9329898399,      0.2949341308,      0.9651652941,                 0,                 0,                 0,     0.02259130769,      0.1924312058,       0.990707029,                 0,       3.272477456,      0.9104386128,      -0.631520727,     -0.6440068057,     -0.5632643481,     -0.5850370489,      -1.218958205,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        141,           9,      -7.264177906,       -3.88863617,      -3.905220153,      -1.745983671,      -3.171043598,      0.9329898399,      0.2933602669,      0.9800607989,                 0,                 0,                 0,     0.02078244738,      0.1893089594,       1.005356421,                 0,        3.34080961,      0.9443826008,     -0.6056904703,     -0.6515117852,     -0.5746665413,      -0.583622331,      -1.218643408,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        142,           9,      -7.276710883,      -3.911374202,      -3.925665035,      -1.752272438,      -3.173207654,      0.9329898399,      0.2895731938,      0.9898663143,                 0,                 0,                 0,     0.01932638314,      0.1845176769,       1.014712364,                 0,       3.418363078,      0.9609131112,     -0.6144928946,     -0.6474484987,     -0.5846559772,     -0.5928662661,      -1.220080567,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        143,           9,      -7.274809016,      -3.933367408,      -3.948716482,      -1.728835618,       -3.16196884,      0.9329898399,      0.2839295566,      0.9947407665,                 0,                 0,                 0,      0.0183443442,      0.1783954371,       1.018970193,                 0,       3.503477336,      0.9730626419,     -0.6527182866,     -0.6253433083,     -0.5876426415,     -0.5956229183,      -1.222199922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        144,           9,      -7.250247039,      -3.952230821,      -3.970050087,      -1.684639006,       -3.15343449,      0.9329898399,      0.2766731245,      0.9944183703,                 0,                 0,                 0,     0.01773512749,      0.1712124561,       1.017891059,                 0,       3.594199372,      0.9849971246,     -0.6435742297,     -0.5921581166,     -0.5794164295,      -0.546706384,      -1.244272352,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        145,           9,      -7.203395678,      -3.968945811,      -3.985589417,      -1.636212376,      -3.136961414,      0.9329898399,      0.2679685769,      0.9888540331,                 0,                 0,                 0,     0.01751604605,      0.1631372245,       1.011447331,                 0,       3.690186531,      0.9954190694,     -0.5740231735,     -0.5826439023,     -0.5700345015,     -0.4582501332,      -1.261011657,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        146,           9,      -7.177319902,      -4.049592361,      -4.068726384,      -1.624691587,      -3.149436882,      0.9329898399,      0.2632537675,        1.00037956,                 0,                 0,                 0,     0.02529754543,      0.1572434977,       1.022416888,                 0,       3.800057905,       0.995486661,     -0.5353703253,     -0.6710490524,     -0.6458997701,     -0.4507530842,      -1.299653671,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        147,           9,      -7.241430353,      -4.067230087,      -4.100257353,      -1.681794752,      -3.170626656,      0.9329898399,      0.2560257429,      0.9982569295,                 0,                 0,                 0,     0.03089362429,      0.1502769443,       1.019550351,                 0,       3.899049049,       1.003139887,     -0.6325848587,     -0.6950802868,     -0.6784685824,     -0.5863470547,      -1.345909538,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        148,           9,       -7.27220205,      -4.072600667,      -4.116808407,      -1.722660419,      -3.098014257,      0.9329898399,      0.2491417615,      0.9970368755,                 0,                 0,                 0,      0.0378467876,      0.1435582044,       1.017617409,                 0,       4.001885792,       1.008560932,     -0.6600587999,      -0.690201774,      -0.681961564,      -0.656141498,      -1.299689251,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        149,           9,      -7.297943036,      -3.991680056,      -4.074864659,       -1.74755582,      -3.033421268,      0.9329898399,      0.2336356914,      0.9585610404,                 0,                 0,                 0,     0.03507580677,      0.1321588982,      0.9777315225,                 0,        4.10280225,       1.008671995,     -0.6878626483,       -0.60983974,     -0.6257240743,     -0.6953229401,      -1.268268879,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        150,           9,      -7.220231316,      -4.074225417,      -4.158362545,      -1.706242984,      -3.034104537,      0.9329898399,      0.2222973228,      0.9372583419,                 0,                 0,                 0,     0.04152147112,      0.1231093807,      0.9553603402,                 0,       4.216237649,      0.9998516624,     -0.6323730304,     -0.7040080877,     -0.6949475042,     -0.6759214978,      -1.306643161,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        151,           9,       -7.19750647,      -4.060076031,       -4.18659269,      -1.693453065,      -3.026238281,      0.9329898399,      0.2095696351,      0.9026422296,                 0,                 0,                 0,     0.04859669979,      0.1140697856,      0.9196034529,                 0,       4.307123163,      0.9999829159,     -0.6707562903,     -0.7079465663,      -0.715715313,     -0.7201871226,      -1.334218126,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        152,           9,      -7.168821871,      -4.037694979,      -4.193804723,      -1.671536045,      -3.061054942,      0.9329898399,      0.1969966911,       0.862796628,                 0,                 0,                 0,     0.05594510188,       0.105730717,      0.8786618992,                 0,       4.379751878,      0.9987472358,     -0.6675843457,     -0.7049133995,     -0.7054747215,     -0.7235503308,      -1.392842223,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        153,           9,       -7.18112052,      -4.007383435,      -4.208498908,      -1.681646618,       -3.07386786,      0.9329898399,      0.1854691992,      0.8212833421,                 0,                 0,                 0,     0.06389946633,     0.09860569385,      0.8361710764,                 0,       4.428138719,      0.9885169541,     -0.6918969667,     -0.6999222114,     -0.6991196175,     -0.7466673331,      -1.417121029,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        154,           9,       -7.21685579,      -3.974858242,      -4.232146655,      -1.702358671,      -3.046054997,      0.9329898399,      0.1746542589,      0.7771184462,                 0,                 0,                 0,     0.07222898783,     0.09246648759,      0.7911176513,                 0,       4.449467487,      0.9767594652,     -0.7435535239,     -0.6871417239,     -0.6965900994,      -0.786967662,       -1.39155785,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        155,           9,      -7.226715253,      -3.898004226,      -4.211948629,       -1.68474699,      -3.004164485,      0.9329898399,      0.1622542754,      0.7173686164,                 0,                 0,                 0,     0.07632050781,     0.08637999039,      0.7303989861,                 0,       4.421261719,      0.9620268456,     -0.7703150633,     -0.6174162349,     -0.6335766355,     -0.7898160576,      -1.341676355,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        156,           9,      -7.163813941,      -3.869120305,      -4.211547994,      -1.624012779,      -2.983948691,      0.9329898399,      0.1497690485,      0.6475126926,                 0,                 0,                 0,     0.07713671572,     0.08126509132,      0.6596206788,                 0,       4.323407933,       0.947016645,     -0.7167944261,     -0.5837936897,     -0.5717510948,     -0.7392679948,      -1.300876922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        157,           9,      -7.087452722,      -3.838132091,      -4.201238178,       -1.55923414,      -2.981320257,      0.9329898399,      0.1386112726,      0.5680335262,                 0,                 0,                 0,     0.07393586282,     0.07847627399,      0.5794106025,                 0,       4.098032689,      0.9303344769,     -0.6457858881,     -0.5422917304,     -0.4972995265,     -0.6781694385,       -1.27019603,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        158,           9,      -7.049856361,      -3.806328334,      -4.187686969,      -1.528361413,       -2.94544468,      0.9329898399,       0.129238953,       0.477993232,                 0,                 0,                 0,     0.06528028794,      0.0785670705,      0.4888838842,                 0,       3.698522937,      0.8932071985,     -0.6071391334,      -0.495477771,     -0.4266967848,     -0.6432085095,      -1.210166062,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        159,           9,      -7.061742626,      -3.775198607,      -4.176865809,      -1.537804207,      -2.919970614,      0.9329898399,      0.1219801447,      0.3773920595,                 0,                 0,                 0,     0.05085239066,     0.08186371267,      0.3880750633,                 0,       3.093881061,      0.8496905751,     -0.6105036776,      -0.445604821,     -0.3667631865,     -0.6421013889,      -1.174991891,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        160,           9,       -7.10908572,      -3.748229112,      -4.174235974,       -1.57371648,      -2.874749051,      0.9329898399,      0.1173423041,      0.2676853024,                 0,                 0,                 0,     0.03121108731,     0.08871875736,      0.2784845051,                 0,       2.281234415,      0.7862488665,     -0.6429106384,     -0.3969792729,     -0.3216548067,     -0.6623785304,      -1.133087981,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        161,           9,      -7.147635376,      -3.727983606,      -4.178796701,      -1.602095064,      -2.861505052,      0.9329898399,      0.1156528204,      0.1513616317,                 0,                 0,                 0,    0.007272836273,     0.09919766343,      0.1626214684,                 0,       1.308758672,      0.4100639417,     -0.6600845765,     -0.3529979964,     -0.2899236153,     -0.6692156138,      -1.123145758,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        162,           9,      -7.128335375,       -3.71588281,      -4.180947152,      -1.589457585,      -2.887624994,      0.9329898399,      0.1167657432,       0.030947617,                 0,                 0,                 0,    -0.01952307691,      0.1128911814,     0.04298342642,                 0,       0.265040209,      0.2855233004,     -0.6146119147,     -0.3151869398,     -0.2619133596,     -0.6298387995,      -1.141079969,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        163,           9,      -7.096906365,      -3.711670478,      -4.174896475,      -1.568976563,       -2.92430115,      0.9329898399,      0.1203052318,    -0.09142080904,                 0,                 0,                 0,    -0.04744845037,      0.1292022638,    -0.07834467527,                 0,     -0.7599071766,      0.1866672353,     -0.5554551739,     -0.2828253247,     -0.2338411074,     -0.5794278967,      -1.156273012,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        164,           9,      -7.107615415,      -3.714486944,      -4.162867305,      -1.583016861,      -2.962828553,      0.9329898399,       0.125929399,     -0.2134481897,                 0,                 0,                 0,    -0.07502865185,      0.1475509558,     -0.1991156916,                 0,      -1.694982994,      0.1113674337,     -0.5362555168,     -0.2543883227,     -0.2098437685,     -0.5592382597,      -1.159756147,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        165,           9,      -7.158861724,      -3.723637585,      -4.151024069,      -1.634334052,      -2.997109257,      0.9329898399,      0.1331705027,     -0.3306388671,                 0,                 0,                 0,     -0.1000897848,      0.1670021534,     -0.3149074848,                 0,      -2.482823601,     0.00612578286,     -0.5517654884,     -0.2291746921,     -0.1965768749,     -0.5690494743,      -1.148518658,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        166,           9,      -7.191552246,      -3.739221211,      -4.141732118,      -1.678786299,      -3.031216496,      0.9329898399,      0.1411174758,     -0.4372161621,                 0,                 0,                 0,     -0.1200471833,       0.186045953,     -0.4200702534,                 0,      -3.098242508,      0.0031344432,     -0.5406269287,      -0.207753895,     -0.1927022869,     -0.5628632262,      -1.128713355,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
