"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         203,       -5.29461663,       -5.48306828,      -5.677376966,      -4.667834483,      -9.469806628
          0,           0,         204,      -5.300761144,      -5.492544587,      -5.680212563,      -4.674149881,      -9.499152794
          0,           0,         205,      -5.306677214,      -5.502750504,      -5.683553967,       -4.68008858,      -9.514499965
          0,           0,         206,       -5.31247326,      -5.511845724,      -5.686420075,      -4.685813218,      -9.514489989
          0,           0,         207,      -5.318641961,      -5.519898911,      -5.690584594,      -4.691891535,      -9.500260346
          0,           0,         208,      -5.323545743,      -5.527208531,      -5.693378902,      -4.696826164,      -9.476322581
          0,           0,         209,      -5.326557097,      -5.531404532,      -5.694029911,      -4.699896956,      -9.447785445
          0,           0,         210,      -5.328334912,      -5.532995674,      -5.694003579,      -4.701694049,      -9.418598741
          0,           0,         211,      -5.330071273,      -5.532998182,      -5.695730876,      -4.703344939,      -9.391303716
          0,           0,         212,      -5.331847691,      -5.531769102,      -5.699296959,       -4.70499347,      -9.362613376
          0,           0,         213,      -5.333170575,      -5.530617003,      -5.703704069,      -4.706260862,      -9.302242441
          0,           0,         214,      -5.335176193,      -5.531898123,      -5.710558837,      -4.708274085,      -9.304181957
          0,           0,         215,      -5.336105398,      -5.531564553,      -5.716570054,      -4.709328028,      -9.306810456
          0,           0,         216,      -5.337865813,      -5.534118025,      -5.725528296,      -4.711144772,      -9.310306908
          0,           0,         217,      -5.339719482,      -5.538469641,      -5.734074686,      -4.713017341,      -9.320602845
          0,           0,         218,      -5.342397609,      -5.543831532,      -5.741984404,      -4.715617623,      -9.339096179
          0,           0,         219,      -5.346459264,      -5.550484994,      -5.749736084,       -4.71952227,      -9.365798765
          0,           0,         220,      -5.352106902,      -5.557826291,      -5.756985452,      -4.724960559,      -9.400054182
          0,           0,         221,      -5.359136649,      -5.566251795,      -5.764625581,      -4.731831419,      -9.440468494
          0,           0,         222,      -5.366822043,      -5.575760426,      -5.772427812,      -4.739464255,      -9.484892557
          0,           0,         223,       -5.37505114,      -5.585246198,      -5.780053306,      -4.747661413,      -9.530334694
          0,           0,         224,      -5.383844853,      -5.594966634,      -5.787308183,      -4.756400686,      -9.573047308
          0,           0,         225,      -5.393468795,      -5.606108666,      -5.794743979,      -4.766000745,      -9.608950833
