"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         175,      -6.361786336,      -5.033837904,      -5.468406202,       -4.86944523,      -7.671410259
          0,           0,         176,      -6.353750838,      -5.037777092,      -5.467685567,      -4.866767013,      -7.671525404
          0,           0,         177,      -6.345791779,      -5.041263955,      -5.467030344,      -4.863841672,      -7.671075085
          0,           0,         178,      -6.337853466,      -5.044257172,      -5.466458134,      -4.860599813,      -7.669796903
          0,           0,         179,      -6.329903928,      -5.046715219,      -5.465944916,      -4.857002039,      -7.667584159
          0,           0,         180,      -6.321955317,      -5.048601165,      -5.465453538,      -4.853060097,      -7.664247723
          0,           0,         181,      -6.314063648,      -5.049887029,      -5.464930685,      -4.848834934,      -7.659711145
          0,           0,         182,      -6.306293659,      -5.050552039,      -5.464305003,      -4.844407329,      -7.654097698
          0,           0,         183,      -6.298707592,      -5.050586133,      -5.463499873,      -4.839862412,      -7.647347192
          0,           0,         184,      -6.291348445,      -5.049989715,      -5.462434039,      -4.835269504,      -7.639626739
          0,           0,         185,      -6.284241524,      -5.048776476,      -5.461035046,      -4.830680335,      -7.631024448
          0,           0,         186,      -6.277390901,      -5.046971642,      -5.459240039,      -4.826121785,      -7.621716254
          0,           0,         187,      -6.270791187,      -5.044613346,      -5.457010605,      -4.821607031,      -7.611956835
          0,           0,         188,      -6.264382788,      -5.041739883,      -5.454319405,      -4.817096006,      -7.601794806
          0,           0,         189,      -6.258077233,      -5.038392152,      -5.451164662,      -4.812518676,      -7.591328697
          0,           0,         190,      -6.251767395,      -5.034610468,      -5.447565543,      -4.807785306,      -7.580651883
          0,           0,         191,      -6.245339245,      -5.030432646,       -5.44356285,      -4.802798717,      -7.569799682
          0,           0,         192,      -6.238695818,      -5.025895889,      -5.439219007,      -4.797476607,      -7.558771124
          0,           0,         193,      -6.231755905,      -5.021034025,      -5.434613233,      -4.791751195,       -7.54757775
          0,           0,         194,      -6.224425051,      -5.015871008,      -5.429828217,      -4.785543815,      -7.536223092
          0,           0,         195,      -6.216615983,      -5.010425397,      -5.424936966,      -4.778783298,      -7.524678509
          0,           0,         196,       -6.20827387,      -5.004715317,      -5.420019716,      -4.771427952,      -7.512960377
          0,           0,         197,      -6.199379566,      -4.998759414,       -5.41515072,       -4.76346808,      -7.500980941
          0,           0,         198,      -6.189982818,       -4.99258507,       -5.41041555,      -4.754954249,      -7.488722817
          0,           0,         199,      -6.180119962,      -4.986213272,      -5.405891552,        -4.7459265,      -7.476491448
          0,           0,         200,      -6.169829272,      -4.979665926,      -5.401632455,      -4.736428192,      -7.464266343
          0,           0,         201,      -6.159164157,      -4.972967482,      -5.397685682,      -4.726516177,       -7.45204329
          0,           0,         202,      -6.148191064,      -4.966144657,      -5.394088672,      -4.716260524,       -7.43998886
          0,           0,         203,      -6.137022152,      -4.959234177,      -5.390875922,       -4.70577372,      -7.428172722
          0,           0,         204,      -6.125773764,       -4.95227223,       -5.38808015,       -4.69517294,      -7.416665831
          0,           0,         205,      -6.114525932,      -4.945287049,      -5.385714879,      -4.684545757,      -7.405454033
          0,           0,         206,      -6.103353155,      -4.938306215,      -5.383787411,      -4.673974488,      -7.394554574
          0,           0,         207,      -6.092345273,      -4.931359238,      -5.382314456,      -4.663554025,      -7.383975059
          0,           0,         208,       -6.08160411,      -4.924476784,      -5.381294999,      -4.653390844,      -7.373711107
          0,           0,         209,      -6.071262171,      -4.917695052,       -5.38074167,      -4.643617265,      -7.363823125
          0,           0,         210,      -6.061389096,      -4.911035978,      -5.380656561,      -4.634307276,      -7.354340023
          0,           0,         211,      -6.052023885,      -4.904517441,      -5.381034598,        -4.6255048,      -7.345030216
          0,           0,         212,      -6.043197614,      -4.898156045,       -5.38188582,      -4.617241839,      -7.336101992
          0,           0,         213,      -6.034930261,      -4.891966187,      -5.383210569,      -4.609537523,      -7.327398843
          0,           0,         214,       -6.02727864,       -4.88597039,      -5.385009884,      -4.602442029,      -7.319021812
          0,           0,         215,      -6.020256653,      -4.880180181,      -5.387269864,      -4.595965243,      -7.310876846
          0,           0,         216,      -6.013834396,      -4.874599256,      -5.389968038,      -4.590074895,      -7.302904855
          0,           0,         217,      -6.007962983,      -4.869228131,      -5.393081439,      -4.584718662,      -7.295248671
          0,           0,         218,      -6.002592594,      -4.864066313,      -5.396574471,      -4.579843054,      -7.287941457
          0,           0,         219,      -5.997678398,      -4.859112062,      -5.400405144,      -4.575398607,       -7.28093424
          0,           0,         220,      -5.993230751,       -4.85437282,      -5.404519408,      -4.571387595,       -7.27424196
          0,           0,         221,      -5.989214916,      -4.849842594,      -5.408840685,      -4.567772753,       -7.26788124
          0,           0,         222,      -5.985579552,      -4.845511626,      -5.413278003,      -4.564502911,      -7.261829109
          0,           0,         223,      -5.982278245,      -4.841370226,      -5.417726267,      -4.561532935,      -7.256044453
          0,           0,         224,      -5.979275172,      -4.837408378,      -5.422075103,      -4.558827823,        -7.2505179
          0,           0,         225,      -5.976549606,      -4.833615842,      -5.426201883,      -4.556367998,      -7.245266717
          0,           0,         226,      -5.974117042,       -4.82998696,      -5.429981962,      -4.554167241,      -7.240321873
          0,           0,         227,      -5.972010468,      -4.826516973,      -5.433285966,      -4.552257594,      -7.235682526
          0,           0,         228,      -5.970229095,      -4.823193228,      -5.435976156,      -4.550640551,      -7.231347085
          0,           0,         229,      -5.968770947,      -4.820002759,      -5.437928926,      -4.549315373,      -7.227263557
          0,           0,         230,      -5.967641552,      -4.816934445,      -5.439033737,        -4.5482889,      -7.223456088
          0,           0,         231,        -5.9668534,      -4.813977354,      -5.439197165,      -4.547573558,      -7.219911558
          0,           0,         232,      -5.966420572,      -4.811121236,      -5.438353285,       -4.54718345,       -7.21660472
          0,           0,         233,      -5.966364656,      -4.808357813,      -5.436459526,      -4.547139821,      -7.213591949
          0,           0,         234,      -5.966743234,      -4.805685741,      -5.433507281,      -4.547496316,      -7.210821891
          0,           0,         235,      -5.967563317,      -4.803094445,       -5.42951013,       -4.54826008,      -7.208328806
          0,           0,         236,      -5.968820001,      -4.800574412,      -5.424502658,      -4.549427993,      -7.206082215
          0,           0,         237,       -5.97050534,      -4.798117434,      -5.418543432,        -4.5509935,      -7.204011262
          0,           0,         238,      -5.972613182,      -4.795716524,      -5.411710478,      -4.552951875,      -7.202164956
          0,           0,         239,      -5.975131683,      -4.793365085,      -5.404090058,      -4.555292515,      -7.200486383
          0,           0,         240,      -5.978044428,      -4.791056983,      -5.395778453,      -4.558001295,      -7.198986058
          0,           0,         241,      -5.981333459,      -4.788786561,      -5.386879208,      -4.561061809,      -7.197636596
          0,           0,         242,      -5.984987874,      -4.786550394,       -5.37749547,      -4.564463852,       -7.19642385
          0,           0,         243,      -5.989003344,      -4.784346016,      -5.367729968,      -4.568203755,      -7.195374264
          0,           0,         244,       -5.99334295,      -4.782166974,      -5.357679765,      -4.572247916,      -7.194461324
          0,           0,         245,      -5.997965452,      -4.780008047,      -5.347436522,      -4.576559656,      -7.193661701
          0,           0,         246,       -6.00282795,      -4.777864661,      -5.337084584,      -4.581099954,      -7.192991404
          0,           0,         247,      -6.007890371,      -4.775733202,      -5.326702629,      -4.585832945,      -7.192426801
          0,           0,         248,      -6.013111414,      -4.773610447,      -5.316363806,      -4.590720415,      -7.191995903
          0,           0,         249,      -6.018450067,      -4.771493917,      -5.306134887,      -4.595724845,      -7.191710081
          0,           0,         250,      -6.023865015,      -4.769381429,      -5.296075192,      -4.600808193,      -7.191549667
          0,           0,         251,      -6.029319294,      -4.767272089,      -5.286237734,       -4.60593585,      -7.191553011
          0,           0,         252,      -6.034777613,      -4.765165415,      -5.276669478,      -4.611073525,      -7.191755855
          0,           0,         253,       -6.04021612,      -4.763062614,      -5.267411676,      -4.616197358,       -7.19211967
          0,           0,         254,      -6.045624712,      -4.760966591,       -5.25849903,      -4.621295504,      -7.192688934
          0,           0,         255,      -6.050976588,        -4.7588791,      -5.249957585,      -4.626339957,      -7.193491827
          0,           0,         256,      -6.056251069,      -4.756803205,      -5.241807743,      -4.631307671,      -7.194475454
