+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         295|  2.8531e-01|   -5.951679|   -7.314490|    0.891730|    0.248626|    0.076674|
|         296|  2.8516e-01|   -5.943061|   -7.316902|    0.881677|    0.246206|    0.074562|
|         297|  2.8499e-01|   -5.934253|   -7.319102|    0.871901|    0.243864|    0.072558|
|         298|  2.8507e-01|   -5.925204|   -7.321123|    0.862408|    0.241600|    0.070659|
|         299|  2.8500e-01|   -5.915897|   -7.322946|    0.853201|    0.239414|    0.068866|
|         300|  2.8493e-01|   -5.906293|   -7.324492|    0.844282|    0.237305|    0.067175|
|         301|  2.8494e-01|   -5.896399|   -7.325786|    0.835654|    0.235273|    0.065587|
|         302|  2.8499e-01|   -5.886216|   -7.326838|    0.827318|    0.233316|    0.064099|
|         303|  2.8522e-01|   -5.875768|   -7.327611|    0.819275|    0.231434|    0.062711|
|         304|  2.8529e-01|   -5.865090|   -7.328103|    0.811528|    0.229625|    0.061422|
|         305|  2.8542e-01|   -5.854230|   -7.328357|    0.804082|    0.227892|    0.060234|
|         306|  2.8544e-01|   -5.843247|   -7.328239|    0.796942|    0.226234|    0.059147|
|         307|  2.8540e-01|   -5.832202|   -7.327710|    0.790115|    0.224654|    0.058164|
|         308|  2.8542e-01|   -5.821179|   -7.326830|    0.783613|    0.223155|    0.057288|
|         309|  2.8556e-01|   -5.810249|   -7.325625|    0.777446|    0.221740|    0.056523|
|         310|  2.8576e-01|   -5.799501|   -7.323984|    0.771631|    0.220416|    0.055875|
|         311|  2.8585e-01|   -5.789018|   -7.321843|    0.766183|    0.219188|    0.055348|
|         312|  2.8578e-01|   -5.778884|   -7.319244|    0.761122|    0.218063|    0.054949|
|         313|  2.8577e-01|   -5.769184|   -7.316165|    0.756470|    0.217050|    0.054684|
|         314|  2.8579e-01|   -5.759998|   -7.312676|    0.752248|    0.216156|    0.054562|
|         315|  2.8593e-01|   -5.751409|   -7.308636|    0.748482|    0.215390|    0.054590|
|         316|  2.8580e-01|   -5.743481|   -7.304090|    0.745196|    0.214762|    0.054774|
|         317|  2.8570e-01|   -5.736292|   -7.299114|    0.742413|    0.214280|    0.055121|
|         318|  2.8565e-01|   -5.729898|   -7.293594|    0.740160|    0.213955|    0.055638|
|         319|  2.8554e-01|   -5.724366|   -7.287466|    0.738457|    0.213793|    0.056330|
|         320|  2.8565e-01|   -5.719753|   -7.281053|    0.737327|    0.213802|    0.057202|
|         321|  2.8558e-01|   -5.716109|   -7.273995|    0.736786|    0.213989|    0.058255|
|         322|  2.8597e-01|   -5.713484|   -7.266663|    0.736847|    0.214359|    0.059491|
|         323|  2.8612e-01|   -5.711915|   -7.258847|    0.737522|    0.214914|    0.060909|
|         324|  2.8610e-01|   -5.711445|   -7.250583|    0.738812|    0.215655|    0.062506|
|         325|  2.8605e-01|   -5.712105|   -7.242026|    0.740716|    0.216582|    0.064275|
|         326|  2.8606e-01|   -5.713923|   -7.233203|    0.743224|    0.217690|    0.066209|
|         327|  2.8597e-01|   -5.716920|   -7.224127|    0.746320|    0.218973|    0.068297|
|         328|  2.8592e-01|   -5.721107|   -7.214995|    0.749981|    0.220423|    0.070525|
|         329|  2.8592e-01|   -5.726495|   -7.205588|    0.754175|    0.222027|    0.072878|
|         330|  2.8616e-01|   -5.733078|   -7.196112|    0.758865|    0.223772|    0.075337|
|         331|  2.8628e-01|   -5.740846|   -7.186739|    0.764006|    0.225641|    0.077884|
|         332|  2.8628e-01|   -5.749775|   -7.177591|    0.769551|    0.227617|    0.080497|
|         333|  2.8620e-01|   -5.759827|   -7.168682|    0.775446|    0.229680|    0.083155|
|         334|  2.8651e-01|   -5.770954|   -7.160063|    0.781635|    0.231810|    0.085836|
|         335|  2.8656e-01|   -5.783082|   -7.151823|    0.788061|    0.233987|    0.088518|
|         336|  2.8680e-01|   -5.796125|   -7.144123|    0.794670|    0.236191|    0.091181|
|         337|  2.8705e-01|   -5.809969|   -7.136950|    0.801405|    0.238401|    0.093805|
|         338|  2.8702e-01|   -5.824476|   -7.130378|    0.808216|    0.240600|    0.096373|
|         339|  2.8698e-01|   -5.839473|   -7.124405|    0.815055|    0.242772|    0.098870|
|         340|  2.8706e-01|   -5.854761|   -7.119108|    0.821881|    0.244901|    0.101282|
|         341|  2.8714e-01|   -5.870105|   -7.114449|    0.828658|    0.246975|    0.103598|
|         342|  2.8726e-01|   -5.885245|   -7.110411|    0.835354|    0.248983|    0.105812|
|         343|  2.8734e-01|   -5.899894|   -7.106951|    0.841945|    0.250919|    0.107917|
|         344|  2.8725e-01|   -5.913764|   -7.103878|    0.848413|    0.252775|    0.109911|
|         345|  2.8717e-01|   -5.926567|   -7.101280|    0.854746|    0.254549|    0.111792|
|         346|  2.8707e-01|   -5.938057|   -7.098951|    0.860937|    0.256238|    0.113562|
|         347|  2.8699e-01|   -5.948040|   -7.096859|    0.866982|    0.257844|    0.115223|
|         348|  2.8694e-01|   -5.956410|   -7.094885|    0.872882|    0.259368|    0.116779|
|         349|  2.8692e-01|   -5.963156|   -7.092957|    0.878643|    0.260811|    0.118237|
|         350|  2.8679e-01|   -5.968367|   -7.090951|    0.884270|    0.262179|    0.119601|
|         351|  2.8667e-01|   -5.972225|   -7.088840|    0.889771|    0.263476|    0.120878|
|         352|  2.8656e-01|   -5.974983|   -7.086608|    0.895156|    0.264705|    0.122075|
|         353|  2.8644e-01|   -5.976942|   -7.084174|    0.900433|    0.265871|    0.123196|
|         354|  2.8635e-01|   -5.978422|   -7.081613|    0.905610|    0.266978|    0.124249|
|         355|  2.8625e-01|   -5.979738|   -7.078800|    0.910694|    0.268031|    0.125238|
|         356|  2.8616e-01|   -5.981183|   -7.075813|    0.915688|    0.269033|    0.126168|
|         357|  2.8606e-01|   -5.983016|   -7.072659|    0.920596|    0.269985|    0.127043|
|         358|  2.8596e-01|   -5.985451|   -7.069340|    0.925419|    0.270892|    0.127865|
|         359|  2.8584e-01|   -5.988662|   -7.065989|    0.930157|    0.271755|    0.128639|
|         360|  2.8575e-01|   -5.992778|   -7.062520|    0.934810|    0.272574|    0.129366|
|         361|  2.8566e-01|   -5.997891|   -7.059159|    0.939374|    0.273352|    0.130048|
|         362|  2.8553e-01|   -6.004067|   -7.055888|    0.943847|    0.274088|    0.130686|
|         363|  2.8542e-01|   -6.011335|   -7.052664|    0.948224|    0.274782|    0.131283|
|         364|  2.8544e-01|   -6.019702|   -7.049724|    0.952500|    0.275435|    0.131837|
|         365|  2.8542e-01|   -6.029149|   -7.047005|    0.956669|    0.276045|    0.132352|
|         366|  2.8531e-01|   -6.039633|   -7.044639|    0.960724|    0.276613|    0.132826|
|         367|  2.8521e-01|   -6.051091|   -7.042657|    0.964659|    0.277138|    0.133260|
|         368|  2.8508e-01|   -6.063443|   -7.041109|    0.968467|    0.277619|    0.133654|
|         369|  2.8504e-01|   -6.076590|   -7.040126|    0.972143|    0.278056|    0.134010|
|         370|  2.8494e-01|   -6.090418|   -7.039715|    0.975682|    0.278449|    0.134328|
|         371|  2.8483e-01|   -6.104796|   -7.039905|    0.979079|    0.278799|    0.134609|
|         372|  2.8472e-01|   -6.119577|   -7.040572|    0.982332|    0.279106|    0.134855|
|         373|  2.8462e-01|   -6.134606|   -7.041463|    0.985438|    0.279371|    0.135066|
|         374|  2.8463e-01|   -6.149717|   -7.042899|    0.988397|    0.279595|    0.135245|
|         375|  2.8455e-01|   -6.164743|   -7.045045|    0.991209|    0.279780|    0.135394|
|         376|  2.8444e-01|   -6.179517|   -7.047943|    0.993875|    0.279928|    0.135514|
|         377|  2.8435e-01|   -6.193879|   -7.051587|    0.996397|    0.280040|    0.135609|
|         378|  2.8425e-01|   -6.207685|   -7.056006|    0.998778|    0.280119|    0.135680|
|         379|  2.8416e-01|   -6.220810|   -7.061297|    1.001021|    0.280167|    0.135730|
|         380|  2.8405e-01|   -6.233166|   -7.067452|    1.003128|    0.280186|    0.135761|
|         381|  2.8392e-01|   -6.244693|   -7.074370|    1.005105|    0.280179|    0.135775|
|         382|  2.8388e-01|   -6.255369|   -7.082114|    1.006955|    0.280147|    0.135774|
|         383|  2.8382e-01|   -6.265211|   -7.090621|    1.008681|    0.280093|    0.135761|
|         384|  2.8375e-01|   -6.274269|   -7.099878|    1.010288|    0.280020|    0.135737|
|         385|  2.8369e-01|   -6.282621|   -7.109838|    1.011779|    0.279928|    0.135704|
|         386|  2.8371e-01|   -6.290369|   -7.120464|    1.013157|    0.279820|    0.135662|
|         387|  2.8366e-01|   -6.297631|   -7.131709|    1.014426|    0.279697|    0.135613|
|         388|  2.8363e-01|   -6.304529|   -7.143558|    1.015587|    0.279560|    0.135557|
|         389|  2.8350e-01|   -6.311186|   -7.155789|    1.016643|    0.279411|    0.135495|
|         390|  2.8343e-01|   -6.317720|   -7.167993|    1.017595|    0.279250|    0.135426|
|         391|  2.8340e-01|   -6.324237|   -7.180361|    1.018445|    0.279078|    0.135351|
|         392|  2.8338e-01|   -6.330829|   -7.192868|    1.019192|    0.278895|    0.135269|
|         393|  2.8333e-01|   -6.337573|   -7.205580|    1.019837|    0.278701|    0.135180|
|         394|  2.8342e-01|   -6.344525|   -7.218357|    1.020381|    0.278496|    0.135082|
|         395|  2.8334e-01|   -6.351722|   -7.231341|    1.020821|    0.278280|    0.134975|
|         396|  2.8355e-01|   -6.359181|   -7.244333|    1.021158|    0.278052|    0.134858|
|         397|  2.8355e-01|   -6.366902|   -7.257460|    1.021391|    0.277813|    0.134729|
|         398|  2.8348e-01|   -6.374866|   -7.270428|    1.021519|    0.277561|    0.134588|
|         399|  2.8346e-01|   -6.383036|   -7.283189|    1.021542|    0.277297|    0.134434|
|         400|  2.8355e-01|   -6.391358|   -7.295578|    1.021459|    0.277019|    0.134265|
|         401|  2.8348e-01|   -6.399764|   -7.307597|    1.021271|    0.276729|    0.134081|
|         402|  2.8346e-01|   -6.408174|   -7.318823|    1.020976|    0.276424|    0.133880|
|         403|  2.8347e-01|   -6.416495|   -7.329502|    1.020576|    0.276106|    0.133663|
|         404|  2.8341e-01|   -6.424630|   -7.339513|    1.020072|    0.275775|    0.133429|
|         405|  2.8344e-01|   -6.432474|   -7.348408|    1.019465|    0.275429|    0.133177|
|         406|  2.8369e-01|   -6.439923|   -7.356431|    1.018756|    0.275070|    0.132907|
|         407|  2.8366e-01|   -6.446872|   -7.363574|    1.017947|    0.274698|    0.132619|
|         408|  2.8365e-01|   -6.453227|   -7.369864|    1.017042|    0.274314|    0.132313|
|         409|  2.8358e-01|   -6.458904|   -7.375274|    1.016042|    0.273918|    0.131989|
|         410|  2.8390e-01|   -6.463831|   -7.379762|    1.014950|    0.273511|    0.131648|
|         411|  2.8422e-01|   -6.467958|   -7.383403|    1.013771|    0.273093|    0.131291|
|         412|  2.8436e-01|   -6.471252|   -7.386423|    1.012507|    0.272666|    0.130917|
|         413|  2.8437e-01|   -6.473704|   -7.388819|    1.011162|    0.272230|    0.130528|
|         414|  2.8439e-01|   -6.475329|   -7.390679|    1.009740|    0.271786|    0.130123|
|         415|  2.8445e-01|   -6.476160|   -7.392150|    1.008245|    0.271336|    0.129705|
|         416|  2.8462e-01|   -6.476250|   -7.393169|    1.006680|    0.270880|    0.129273|
|         417|  2.8483e-01|   -6.475661|   -7.393878|    1.005049|    0.270419|    0.128829|
|         418|  2.8498e-01|   -6.474469|   -7.394535|    1.003355|    0.269954|    0.128374|
|         419|  2.8492e-01|   -6.472758|   -7.394971|    1.001603|    0.269486|    0.127907|
|         420|  2.8489e-01|   -6.470610|   -7.395293|    0.999796|    0.269017|    0.127432|
|         421|  2.8480e-01|   -6.468110|   -7.395563|    0.997938|    0.268547|    0.126948|
|         422|  2.8499e-01|   -6.465339|   -7.395839|    0.996033|    0.268077|    0.126456|
|         423|  2.8503e-01|   -6.462373|   -7.396121|    0.994083|    0.267608|    0.125958|
|         424|  2.8495e-01|   -6.459284|   -7.396434|    0.992094|    0.267141|    0.125455|
|         425|  2.8486e-01|   -6.456139|   -7.396795|    0.990067|    0.266678|    0.124948|
|         426|  2.8476e-01|   -6.452995|   -7.397230|    0.988008|    0.266218|    0.124438|
|         427|  2.8470e-01|   -6.449907|   -7.397759|    0.985918|    0.265764|    0.123926|
|         428|  2.8461e-01|   -6.446921|   -7.398307|    0.983801|    0.265314|    0.123412|
|         429|  2.8453e-01|   -6.444079|   -7.399003|    0.981661|    0.264871|    0.122899|
|         430|  2.8444e-01|   -6.441418|   -7.399741|    0.979499|    0.264434|    0.122386|
|         431|  2.8442e-01|   -6.438972|   -7.400468|    0.977319|    0.264005|    0.121874|
|         432|  2.8438e-01|   -6.436770|   -7.401239|    0.975123|    0.263583|    0.121366|
|         433|  2.8430e-01|   -6.434839|   -7.402079|    0.972915|    0.263169|    0.120860|
|         434|  2.8433e-01|   -6.433203|   -7.402970|    0.970696|    0.262764|    0.120359|
|         435|  2.8425e-01|   -6.431884|   -7.403920|    0.968468|    0.262367|    0.119862|
|         436|  2.8421e-01|   -6.430904|   -7.404865|    0.966235|    0.261980|    0.119371|
|         437|  2.8412e-01|   -6.430285|   -7.405757|    0.963998|    0.261601|    0.118886|
|         438|  2.8406e-01|   -6.430045|   -7.406708|    0.961758|    0.261232|    0.118408|
|         439|  2.8404e-01|   -6.430205|   -7.407670|    0.959519|    0.260873|    0.117937|
|         440|  2.8405e-01|   -6.430784|   -7.408653|    0.957281|    0.260522|    0.117475|
|         441|  2.8399e-01|   -6.431800|   -7.409665|    0.955047|    0.260182|    0.117021|
|         442|  2.8390e-01|   -6.433272|   -7.410678|    0.952818|    0.259850|    0.116576|
|         443|  2.8400e-01|   -6.435221|   -7.411705|    0.950596|    0.259528|    0.116140|
|         444|  2.8399e-01|   -6.437664|   -7.412721|    0.948382|    0.259215|    0.115715|
|         445|  2.8391e-01|   -6.440623|   -7.413694|    0.946177|    0.258911|    0.115299|
|         446|  2.8386e-01|   -6.444115|   -7.414735|    0.943982|    0.258616|    0.114893|
|         447|  2.8401e-01|   -6.448161|   -7.415799|    0.941799|    0.258329|    0.114496|
|         448|  2.8393e-01|   -6.452780|   -7.416787|    0.939628|    0.258050|    0.114110|
|         449|  2.8398e-01|   -6.457990|   -7.417780|    0.937470|    0.257779|    0.113734|
|         450|  2.8391e-01|   -6.463811|   -7.418757|    0.935326|    0.257514|    0.113367|
|         451|  2.8383e-01|   -6.470261|   -7.419861|    0.933197|    0.257257|    0.113009|
|         452|  2.8374e-01|   -6.477354|   -7.420928|    0.931082|    0.257005|    0.112659|
|         453|  2.8371e-01|   -6.485107|   -7.422108|    0.928982|    0.256759|    0.112318|
|         454|  2.8370e-01|   -6.493531|   -7.423314|    0.926897|    0.256517|    0.111984|
|         455|  2.8372e-01|   -6.502634|   -7.424554|    0.924826|    0.256279|    0.111656|
|         456|  2.8370e-01|   -6.512422|   -7.425833|    0.922770|    0.256045|    0.111335|
|         457|  2.8366e-01|   -6.522893|   -7.427159|    0.920728|    0.255812|    0.111018|
|         458|  2.8388e-01|   -6.534040|   -7.428514|    0.918699|    0.255580|    0.110704|
|         459|  2.8403e-01|   -6.545849|   -7.429884|    0.916682|    0.255349|    0.110394|
|         460|  2.8400e-01|   -6.558295|   -7.431271|    0.914677|    0.255117|    0.110085|
|         461|  2.8397e-01|   -6.571341|   -7.432672|    0.912683|    0.254883|    0.109776|
|         462|  2.8400e-01|   -6.584940|   -7.434084|    0.910697|    0.254646|    0.109467|
|         463|  2.8400e-01|   -6.599027|   -7.435508|    0.908720|    0.254405|    0.109155|
|         464|  2.8392e-01|   -6.613524|   -7.436941|    0.906749|    0.254159|    0.108840|
|         465|  2.8395e-01|   -6.628332|   -7.438393|    0.904783|    0.253906|    0.108520|
|         466|  2.8398e-01|   -6.643337|   -7.439852|    0.902821|    0.253647|    0.108194|
|         467|  2.8390e-01|   -6.658405|   -7.441246|    0.900861|    0.253379|    0.107861|
|         468|  2.8387e-01|   -6.673387|   -7.442521|    0.898902|    0.253102|    0.107519|
|         469|  2.8384e-01|   -6.688121|   -7.443759|    0.896941|    0.252815|    0.107168|
|         470|  2.8396e-01|   -6.702436|   -7.444875|    0.894977|    0.252517|    0.106805|
|         471|  2.8390e-01|   -6.716162|   -7.445908|    0.893009|    0.252207|    0.106431|
|         472|  2.8393e-01|   -6.729136|   -7.446874|    0.891036|    0.251885|    0.106044|
|         473|  2.8396e-01|   -6.741213|   -7.447761|    0.889055|    0.251549|    0.105643|
|         474|  2.8388e-01|   -6.752275|   -7.448569|    0.887066|    0.251199|    0.105228|
|         475|  2.8382e-01|   -6.762239|   -7.449311|    0.885067|    0.250835|    0.104798|
|         476|  2.8375e-01|   -6.771062|   -7.449997|    0.883058|    0.250456|    0.104353|
|         477|  2.8368e-01|   -6.778742|   -7.450619|    0.881037|    0.250063|    0.103892|
|         478|  2.8363e-01|   -6.785314|   -7.451169|    0.879005|    0.249655|    0.103416|
|         479|  2.8354e-01|   -6.790844|   -7.451770|    0.876962|    0.249232|    0.102924|
|         480|  2.8348e-01|   -6.795420|   -7.452303|    0.874906|    0.248794|    0.102416|
|         481|  2.8341e-01|   -6.799138|   -7.452779|    0.872839|    0.248341|    0.101893|
|         482|  2.8344e-01|   -6.802093|   -7.453258|    0.870760|    0.247875|    0.101356|
|         483|  2.8342e-01|   -6.804365|   -7.453653|    0.868671|    0.247396|    0.100806|
|         484|  2.8340e-01|   -6.806018|   -7.453979|    0.866572|    0.246903|    0.100242|
|         485|  2.8335e-01|   -6.807088|   -7.454302|    0.864463|    0.246399|    0.099666|
|         486|  2.8330e-01|   -6.807584|   -7.454629|    0.862348|    0.245884|    0.099079|
|         487|  2.8325e-01|   -6.807486|   -7.454929|    0.860226|    0.245359|    0.098482|
|         488|  2.8318e-01|   -6.806753|   -7.455219|    0.858099|    0.244824|    0.097876|
|         489|  2.8310e-01|   -6.805323|   -7.455490|    0.855969|    0.244282|    0.097263|
|         490|  2.8303e-01|   -6.803118|   -7.455853|    0.853837|    0.243733|    0.096644|
|         491|  2.8300e-01|   -6.800059|   -7.456183|    0.851706|    0.243178|    0.096019|
|         492|  2.8294e-01|   -6.796074|   -7.456546|    0.849576|    0.242618|    0.095391|
|         493|  2.8286e-01|   -6.791102|   -7.456954|    0.847450|    0.242055|    0.094760|
|         494|  2.8278e-01|   -6.785107|   -7.457380|    0.845329|    0.241489|    0.094127|
|         495|  2.8293e-01|   -6.778081|   -7.457773|    0.843214|    0.240921|    0.093493|
|         496|  2.8284e-01|   -6.770043|   -7.458240|    0.841108|    0.240353|    0.092860|
|         497|  2.8280e-01|   -6.761045|   -7.458736|    0.839010|    0.239784|    0.092228|
|         498|  2.8272e-01|   -6.751167|   -7.459355|    0.836923|    0.239217|    0.091598|
|         499|  2.8263e-01|   -6.740510|   -7.459971|    0.834847|    0.238650|    0.090970|
|         500|  2.8254e-01|   -6.729191|   -7.460578|    0.832783|    0.238086|    0.090345|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         501|  2.8270e-01|   -6.717337|   -7.461318|    0.830731|    0.237524|    0.089723|
|         502|  2.8266e-01|   -6.705078|   -7.461990|    0.828693|    0.236964|    0.089106|
|         503|  2.8270e-01|   -6.692542|   -7.462724|    0.826667|    0.236408|    0.088492|
|         504|  2.8272e-01|   -6.679850|   -7.463539|    0.824655|    0.235854|    0.087882|
|         505|  2.8271e-01|   -6.667112|   -7.464384|    0.822655|    0.235303|    0.087275|
|         506|  2.8287e-01|   -6.654430|   -7.465263|    0.820668|    0.234755|    0.086673|
|         507|  2.8296e-01|   -6.641889|   -7.466130|    0.818693|    0.234210|    0.086074|
|         508|  2.8294e-01|   -6.629564|   -7.467087|    0.816729|    0.233668|    0.085479|
|         509|  2.8287e-01|   -6.617517|   -7.468127|    0.814776|    0.233128|    0.084887|
|         510|  2.8281e-01|   -6.605800|   -7.469198|    0.812833|    0.232591|    0.084298|
|         511|  2.8273e-01|   -6.594453|   -7.470302|    0.810899|    0.232055|    0.083712|
|         512|  2.8266e-01|   -6.583508|   -7.471556|    0.808973|    0.231521|    0.083128|
|         513|  2.8280e-01|   -6.572989|   -7.472817|    0.807055|    0.230988|    0.082547|
|         514|  2.8283e-01|   -6.562914|   -7.474261|    0.805142|    0.230457|    0.081967|
|         515|  2.8275e-01|   -6.553296|   -7.475651|    0.803236|    0.229927|    0.081388|
|         516|  2.8266e-01|   -6.544141|   -7.476997|    0.801335|    0.229397|    0.080812|
|         517|  2.8262e-01|   -6.535452|   -7.478376|    0.799438|    0.228868|    0.080236|
|         518|  2.8253e-01|   -6.527233|   -7.479846|    0.797545|    0.228339|    0.079662|
|         519|  2.8250e-01|   -6.519479|   -7.481318|    0.795655|    0.227811|    0.079088|
|         520|  2.8243e-01|   -6.512189|   -7.482680|    0.793769|    0.227282|    0.078516|
|         521|  2.8235e-01|   -6.505359|   -7.484165|    0.791886|    0.226755|    0.077945|
|         522|  2.8235e-01|   -6.498982|   -7.485667|    0.790006|    0.226227|    0.077376|
|         523|  2.8227e-01|   -6.493052|   -7.487283|    0.788129|    0.225700|    0.076807|
|         524|  2.8223e-01|   -6.487564|   -7.488675|    0.786256|    0.225174|    0.076241|
|         525|  2.8218e-01|   -6.482509|   -7.490126|    0.784387|    0.224648|    0.075675|
|         526|  2.8214e-01|   -6.477881|   -7.491613|    0.782521|    0.224123|    0.075112|
|         527|  2.8211e-01|   -6.473672|   -7.493024|    0.780660|    0.223599|    0.074551|
|         528|  2.8208e-01|   -6.469874|   -7.494620|    0.778804|    0.223076|    0.073992|
|         529|  2.8229e-01|   -6.466478|   -7.496198|    0.776953|    0.222555|    0.073436|
|         530|  2.8244e-01|   -6.463477|   -7.497880|    0.775109|    0.222036|    0.072883|
|         531|  2.8253e-01|   -6.460862|   -7.499655|    0.773271|    0.221519|    0.072333|
|         532|  2.8250e-01|   -6.458623|   -7.501455|    0.771441|    0.221005|    0.071787|
|         533|  2.8246e-01|   -6.456753|   -7.503113|    0.769619|    0.220493|    0.071244|
|         534|  2.8243e-01|   -6.455241|   -7.504947|    0.767806|    0.219984|    0.070705|
|         535|  2.8240e-01|   -6.454076|   -7.506831|    0.766002|    0.219478|    0.070170|
|         536|  2.8237e-01|   -6.453248|   -7.508822|    0.764207|    0.218976|    0.069639|
|         537|  2.8235e-01|   -6.452745|   -7.510992|    0.762423|    0.218476|    0.069113|
|         538|  2.8234e-01|   -6.452554|   -7.513189|    0.760650|    0.217981|    0.068591|
|         539|  2.8238e-01|   -6.452662|   -7.515257|    0.758888|    0.217489|    0.068074|
|         540|  2.8231e-01|   -6.453054|   -7.517554|    0.757137|    0.217001|    0.067561|
|         541|  2.8242e-01|   -6.453716|   -7.519423|    0.755398|    0.216517|    0.067053|
|         542|  2.8254e-01|   -6.454632|   -7.521598|    0.753671|    0.216037|    0.066550|
|         543|  2.8257e-01|   -6.455785|   -7.523656|    0.751956|    0.215561|    0.066052|
|         544|  2.8275e-01|   -6.457158|   -7.525833|    0.750254|    0.215090|    0.065558|
|         545|  2.8277e-01|   -6.458735|   -7.527984|    0.748564|    0.214622|    0.065069|
|         546|  2.8275e-01|   -6.460496|   -7.530205|    0.746886|    0.214158|    0.064584|
|         547|  2.8280e-01|   -6.462423|   -7.532482|    0.745221|    0.213699|    0.064105|
|         548|  2.8275e-01|   -6.464495|   -7.534589|    0.743568|    0.213243|    0.063629|
|         549|  2.8267e-01|   -6.466694|   -7.536601|    0.741928|    0.212792|    0.063158|
|         550|  2.8258e-01|   -6.468999|   -7.538608|    0.740301|    0.212345|    0.062692|
|         551|  2.8266e-01|   -6.471391|   -7.540874|    0.738687|    0.211901|    0.062230|
|         552|  2.8267e-01|   -6.473849|   -7.543146|    0.737086|    0.211462|    0.061772|
|         553|  2.8264e-01|   -6.476354|   -7.545430|    0.735498|    0.211027|    0.061318|
|         554|  2.8264e-01|   -6.478889|   -7.547782|    0.733924|    0.210595|    0.060869|
|         555|  2.8270e-01|   -6.481434|   -7.550031|    0.732364|    0.210168|    0.060424|
|         556|  2.8293e-01|   -6.483973|   -7.552481|    0.730817|    0.209745|    0.059983|
|         557|  2.8308e-01|   -6.486489|   -7.554696|    0.729284|    0.209326|    0.059547|
|         558|  2.8322e-01|   -6.488968|   -7.557063|    0.727765|    0.208911|    0.059114|
|         559|  2.8336e-01|   -6.491396|   -7.559346|    0.726261|    0.208501|    0.058686|
|         560|  2.8334e-01|   -6.493761|   -7.561865|    0.724771|    0.208094|    0.058263|
|         561|  2.8336e-01|   -6.496051|   -7.564396|    0.723296|    0.207692|    0.057843|
|         562|  2.8330e-01|   -6.498257|   -7.566940|    0.721837|    0.207294|    0.057428|
|         563|  2.8338e-01|   -6.500373|   -7.569312|    0.720392|    0.206900|    0.057018|
|         564|  2.8343e-01|   -6.502393|   -7.571822|    0.718964|    0.206511|    0.056612|
|         565|  2.8361e-01|   -6.504310|   -7.574360|    0.717551|    0.206126|    0.056210|
|         566|  2.8358e-01|   -6.506124|   -7.576892|    0.716154|    0.205745|    0.055812|
|         567|  2.8352e-01|   -6.507830|   -7.579515|    0.714773|    0.205368|    0.055419|
|         568|  2.8348e-01|   -6.509429|   -7.582096|    0.713409|    0.204997|    0.055031|
|         569|  2.8340e-01|   -6.510919|   -7.584557|    0.712061|    0.204629|    0.054647|
|         570|  2.8340e-01|   -6.512301|   -7.586602|    0.710730|    0.204266|    0.054267|
|         571|  2.8341e-01|   -6.513576|   -7.588883|    0.709416|    0.203907|    0.053892|
|         572|  2.8335e-01|   -6.514745|   -7.591063|    0.708118|    0.203553|    0.053521|
|         573|  2.8328e-01|   -6.515811|   -7.593200|    0.706838|    0.203203|    0.053154|
|         574|  2.8325e-01|   -6.516775|   -7.595376|    0.705575|    0.202858|    0.052791|
|         575|  2.8319e-01|   -6.517639|   -7.597509|    0.704329|    0.202517|    0.052433|
|         576|  2.8314e-01|   -6.518406|   -7.599523|    0.703101|    0.202180|    0.052079|
|         577|  2.8323e-01|   -6.519076|   -7.601422|    0.701889|    0.201847|    0.051728|
|         578|  2.8322e-01|   -6.519653|   -7.603463|    0.700695|    0.201518|    0.051382|
|         579|  2.8321e-01|   -6.520138|   -7.605579|    0.699518|    0.201194|    0.051039|
|         580|  2.8318e-01|   -6.520532|   -7.607745|    0.698359|    0.200873|    0.050700|
|         581|  2.8311e-01|   -6.520838|   -7.609810|    0.697216|    0.200556|    0.050364|
|         582|  2.8309e-01|   -6.521056|   -7.611856|    0.696090|    0.200243|    0.050032|
|         583|  2.8307e-01|   -6.521188|   -7.613721|    0.694980|    0.199934|    0.049703|
|         584|  2.8299e-01|   -6.521236|   -7.615797|    0.693888|    0.199628|    0.049378|
|         585|  2.8292e-01|   -6.521200|   -7.617867|    0.692811|    0.199326|    0.049055|
|         586|  2.8286e-01|   -6.521081|   -7.619864|    0.691751|    0.199026|    0.048735|
|         587|  2.8290e-01|   -6.520881|   -7.621738|    0.690707|    0.198730|    0.048418|
|         588|  2.8293e-01|   -6.520602|   -7.623553|    0.689678|    0.198437|    0.048104|
|         589|  2.8297e-01|   -6.520243|   -7.625539|    0.688665|    0.198147|    0.047793|
|         590|  2.8292e-01|   -6.519808|   -7.627483|    0.687667|    0.197860|    0.047484|
|         591|  2.8286e-01|   -6.519299|   -7.629442|    0.686685|    0.197576|    0.047177|
|         592|  2.8291e-01|   -6.518718|   -7.631412|    0.685718|    0.197294|    0.046873|
