"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         225,      -6.033905916,      -5.797437109,       -6.49155983,      -5.423748262,      -4.646537504
          0,           0,         226,      -6.006645998,       -5.80601248,      -6.483427123,      -5.394997319,      -4.646320731
          0,           0,         227,      -5.982513032,      -5.814008019,      -6.475279833,      -5.369502472,      -4.646106001
          0,           0,         228,      -5.961673275,      -5.821827915,      -6.466940771,      -5.347390052,      -4.645893829
          0,           0,         229,      -5.944312056,       -5.82967504,      -6.458019613,      -5.328827237,      -4.645685894
          0,           0,         230,      -5.930521981,       -5.83716599,      -6.447610685,       -5.31391208,      -4.645485331
          0,           0,         231,      -5.920256499,      -5.842311861,      -6.432745053,      -5.302606474,      -4.645294109
          0,           0,         232,      -5.913312528,      -5.838057964,      -6.397712543,       -5.29471637,       -4.64511938
          0,           0,         233,      -5.908775758,       -5.85540122,      -6.381930702,      -5.289360653,      -4.644963182
          0,           0,         234,       -5.91131335,      -5.877439567,      -6.416102239,      -5.291006314,      -4.644816242
          0,           0,         235,      -5.915181276,      -5.892026725,      -6.439151455,      -5.294141986,      -4.644701791
          0,           0,         236,      -5.923208763,      -5.906424666,      -6.451255834,      -5.301472356,      -4.644616173
          0,           0,         237,      -5.934609751,      -5.919707543,      -6.461539879,      -5.312248449,      -4.644561735
          0,           0,         238,      -5.949239894,      -5.935993659,      -6.473448301,      -5.326338526,      -4.644540113
          0,           0,         239,      -5.967015337,      -5.949834239,      -6.482413426,      -5.343680089,      -4.644557024
          0,           0,         240,      -5.987606631,      -5.948856359,       -6.46955125,      -5.363962722,      -4.644615946
          0,           0,         241,      -6.009757787,      -5.917870703,       -6.44334566,      -5.385964172,      -4.645919815
          0,           0,         242,      -6.037936983,      -5.998307537,      -6.491861129,      -5.414025529,      -4.644928979
          0,           0,         243,      -6.066378632,      -5.992322071,      -6.486882035,      -5.442427194,        -4.6451347
          0,           0,         244,      -6.094314511,      -6.002791868,      -6.485523846,      -5.470934617,      -4.645497233
          0,           0,         245,      -6.130517388,      -6.007562841,      -6.497326641,      -5.507026921,       -4.64575575
          0,           0,         246,       -6.15855297,      -6.059754826,      -6.484717441,      -5.536037136,      -4.645991124
          0,           0,         247,      -6.199238619,      -6.060474596,      -6.577728933,      -5.576775323,      -4.646274919
          0,           0,         248,       -6.23110232,      -6.101040965,      -6.664112328,      -5.609516117,      -4.646605745
