Point ID,Density,Energy,Grid_Velocity_0,Grid_Velocity_1,Grid_Velocity_2,Grid_Velocity_Magnitude,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
2100,1.26688,263576,0,-69.5598,32.221,76.66,0.152445,2.49549,-63.4535,15.0481,65.2611,0.0150791,0.123075,0.265699,0.293208,104712,0.0620779,287.868,2.00586,-50.2513,11.9184,51.6842
2101,1.2658,263706,0,-74.9025,32.2261,81.5408,0.156254,0.815884,-65.0261,14.5656,66.6424,0.014901,0.123095,0.286106,0.311819,104712,0.0620779,288.079,0.658624,-51.6996,11.6195,52.9934
2102,1.2709,264284,0,-80.2451,32.2517,86.4838,0.17903,0.057528,-75.3041,13.8658,76.5701,0.0147228,0.123192,0.306514,0.330672,104712,0.0620779,286.909,0.0413846,-59.5786,10.9959,60.5848
2103,1.26953,264580,0,-85.5878,32.2424,91.4595,0.190101,3.11916,-80.7719,7.63198,81.1916,0.0145448,0.123157,0.326921,0.349652,104712,0.0620779,287.209,2.51411,-63.9615,6.09085,64.3001
2104,1.27519,265142,0,-90.9304,32.2521,96.4808,0.207756,1.79148,-87.2962,18.3613,89.2243,0.0143667,0.123194,0.347329,0.368809,104712,0.0620779,285.992,1.41635,-68.6045,14.4311,70.1201
2105,1.24314,251837,0,-95.1857,32.4064,100.551,0.286337,-2.82953,-117.87,8.05048,118.179,0.0142244,0.123784,0.363583,0.38434,98474.2,-0.0522581,275.95,-2.29894,-94.8307,6.42186,95.0757
2106,1.23983,251694,0,-96.273,32.3948,101.577,0.281705,-4.36469,-116.162,3.78754,116.305,0.0141881,0.123739,0.367736,0.388256,98474.2,-0.0522581,276.664,-3.52604,-93.7543,3.05629,93.8704
2107,1.26705,264688,0,-96.273,32.2234,101.523,0.192061,-1.15211,-81.9112,3.04788,81.976,0.0141887,0.123084,0.367736,0.388047,104712,0.0620779,287.776,-0.936614,-64.9512,2.41229,65.0028
2108,1.2454,252080,0,-97.2452,32.4064,102.503,0.292179,-2.96533,-120.684,6.85765,120.915,0.0141557,0.123784,0.371449,0.391787,98474.2,-0.0522581,275.462,-2.41551,-96.8727,5.44355,97.0555
2109,1.2803,266148,0,-101.616,32.2638,106.615,0.237045,2.09807,-100.871,15.5925,102.09,0.0140104,0.123239,0.388143,0.407479,104712,0.0620779,284.903,1.64044,-78.8097,12.1826,79.7626
2110,1.28836,266461,0,-106.958,32.282,111.724,0.242741,-1.76004,-103.073,13.4589,103.963,0.0138323,0.123308,0.408551,0.426978,104712,0.0620779,282.903,-1.39891,-80.5869,10.5153,81.2821
2111,1.31421,279228,0,-106.488,32.1446,111.234,0.154512,0.272635,-69.1247,9.59853,69.7885,0.0138484,0.122784,0.406755,0.425108,110949,0.176414,294.096,0.20742,-52.614,7.30771,53.1194
2112,1.31623,279296,0,-106.958,32.15,111.686,0.156091,0.19558,-69.8021,9.56833,70.4552,0.0138327,0.122804,0.408551,0.426832,110949,0.176414,293.625,0.146013,-53.0776,7.27488,53.574
2113,1.25677,253615,0,-108.275,32.4064,113.021,0.328281,-3.18326,-135.579,16.5284,136.619,0.013788,0.123784,0.413582,0.431928,98474.2,-0.0522581,272.962,-2.52867,-107.896,13.1461,108.724
2114,1.24737,253641,0,-112.301,32.3883,116.878,0.326785,-1.74401,-134.143,14.2319,134.907,0.0136539,0.123714,0.428958,0.446651,98474.2,-0.0522581,274.911,-1.40704,-107.85,11.4394,108.464
2115,1.28672,266803,0,-112.301,32.2839,116.849,0.251059,-0.871535,-106.064,11.5696,106.697,0.0136542,0.123315,0.428958,0.44654,104712,0.0620779,283.1,-0.710646,-83.5905,9.10334,84.0878
2116,1.32607,279965,0,-112.301,32.1794,116.82,0.175334,0.000940061,-77.9859,8.90733,78.4929,0.0136545,0.122916,0.428958,0.44643,110949,0.176414,291.29,-0.0142492,-59.3311,6.76729,59.7157
2117,1.26211,254764,0,-115.462,32.4064,119.923,0.352528,-4.05818,-145.18,22.5741,146.981,0.0135485,0.123784,0.441032,0.458274,98474.2,-0.0522581,271.823,-3.19571,-114.995,17.8156,116.411
2118,1.3061,268397,0,-117.644,32.3184,122.002,0.289842,-3.5957,-122.346,22.7113,124.488,0.013476,0.123447,0.449365,0.466208,104712,0.0620779,278.923,-2.82008,-94.6555,17.58,96.3155
2119,1.33916,281213,0,-117.644,32.2183,121.976,0.208743,-1.37436,-91.5711,16.688,93.0895,0.0134763,0.123065,0.449365,0.466107,110949,0.176414,288.296,-1.08552,-69.2471,12.6305,70.3979
2120,1.30377,268614,0,-122.986,32.3123,127.16,0.293932,-1.73533,-125.334,11.0462,125.832,0.0132979,0.123424,0.469773,0.485898,104712,0.0620779,279.364,-1.37227,-97.3031,8.54229,97.687
2121,1.33791,281401,0,-122.986,32.2173,127.136,0.21374,-0.584671,-94.6567,9.31297,95.1156,0.0132982,0.123061,0.469773,0.485806,110949,0.176414,288.528,-0.472023,-71.7438,7.02003,72.0879
2122,1.26959,255850,0,-123.272,32.4064,127.461,0.374419,-2.5183,-156.114,12.3952,156.625,0.0132881,0.123784,0.470865,0.487045,98474.2,-0.0522581,270.203,-1.98222,-122.966,9.7618,123.369
2123,1.26884,256240,0,-128.329,32.3928,132.354,0.380087,3.62656,-158.175,5.94503,158.328,0.0131196,0.123731,0.49018,0.505726,98474.2,-0.0522581,270.256,2.86919,-124.947,4.68223,125.068
2124,1.30319,269018,0,-128.329,32.3041,132.332,0.302815,2.43731,-129.085,6.47898,129.27,0.0131199,0.123392,0.49018,0.505643,104712,0.0620779,279.409,1.922,-100.394,4.95665,100.535
2125,1.33754,281796,0,-128.329,32.2153,132.311,0.225543,1.24806,-99.9942,7.01293,100.248,0.0131201,0.123053,0.49018,0.50556,110949,0.176414,288.562,0.974821,-75.8412,5.23107,76.0277
2126,1.29187,257828,0,-132.787,32.4064,136.684,0.410854,1.61682,-171.772,22.6513,173.266,0.0129709,0.123784,0.507209,0.522256,98474.2,-0.0522581,265.558,1.25917,-132.946,17.478,134.096
2127,1.32247,270780,0,-133.672,32.3245,137.524,0.341454,0.881569,-145.748,23.0867,147.568,0.0129417,0.12347,0.510588,0.525464,104712,0.0620779,275.395,0.676327,-111.147,17.5595,112.528
2128,1.34823,283413,0,-133.672,32.2399,137.505,0.266006,0.571872,-117.038,20.1002,118.753,0.012942,0.123147,0.510588,0.525388,110949,0.176414,286.215,0.434419,-87.7982,15.0164,89.0742
2129,1.37253,295471,0,-131.627,32.1446,135.495,0.174516,0.252881,-81.6893,13.1781,82.7458,0.0130104,0.122784,0.502778,0.517716,117186,0.29075,297.425,0.184369,-59.5063,9.58705,60.2739
2130,1.374,296045,0,-133.672,32.1553,137.485,0.190557,0.262175,-88.3281,17.1137,89.9711,0.0129422,0.122824,0.510588,0.525312,117186,0.29075,297.035,0.192511,-64.4493,12.4732,65.6455
2131,1.3286,271550,0,-139.014,32.3303,142.724,0.352115,1.51921,-150.273,23.19,152.06,0.0127636,0.123493,0.530995,0.545316,104712,0.0620779,274.09,1.16145,-114.254,17.6614,115.616
2132,1.35491,283800,0,-139.014,32.2503,142.706,0.267302,0.988832,-117.491,17.1994,118.748,0.0127638,0.123187,0.530995,0.545246,110949,0.176414,284.728,0.750395,-88.0283,12.931,88.9761
2133,1.38122,296050,0,-139.014,32.1703,142.688,0.182488,0.45845,-84.7095,11.2089,85.4491,0.0127641,0.122882,0.530995,0.545178,117186,0.29075,295.367,0.339336,-61.8029,8.20057,62.3455
2134,1.29582,259719,0,-143.971,32.4064,147.573,0.443084,2.82388,-186.915,9.85479,187.196,0.0125981,0.123784,0.549928,0.563828,98474.2,-0.0522581,264.732,2.17951,-144.247,7.59826,144.463
2135,1.29532,259751,0,-144.357,32.4061,147.949,0.443562,2.88304,-187.214,8.37801,187.424,0.0125853,0.123782,0.551402,0.565265,98474.2,-0.0522581,264.833,2.22589,-144.538,6.46766,144.699
2136,1.32122,271841,0,-144.357,32.3229,147.931,0.35839,2.04444,-153.995,10.0158,154.334,0.0125855,0.123464,0.551402,0.565196,104712,0.0620779,275.633,1.57483,-117.687,7.5357,117.938
2137,1.34713,283931,0,-144.357,32.2397,147.913,0.273218,1.20584,-120.776,11.6536,121.343,0.0125858,0.123147,0.551402,0.565127,110949,0.176414,286.434,0.923769,-90.8357,8.60373,91.247
2138,1.37303,296022,0,-144.357,32.1565,147.895,0.188046,0.367241,-87.5564,13.2915,88.5602,0.012586,0.122829,0.551402,0.565057,117186,0.29075,297.234,0.272708,-63.9847,9.67176,64.7122
2139,1.29568,259803,0,-144.521,32.4064,148.11,0.44445,2.78411,-187.605,8.79027,187.832,0.0125798,0.123784,0.552029,0.565877,98474.2,-0.0522581,264.763,2.14964,-144.792,6.7808,144.966
2140,1.32966,273348,0,-149.699,32.3315,153.151,0.387908,-0.223904,-167.491,17.7465,168.429,0.0124074,0.123497,0.57181,0.585126,104712,0.0620779,273.964,-0.174241,-126.808,13.469,127.521
2141,1.35194,285221,0,-149.699,32.2466,153.133,0.303425,0.0165457,-135.147,12.9356,135.764,0.0124077,0.123173,0.57181,0.585057,110949,0.176414,285.46,0.00554287,-100.929,9.70821,101.395
2142,1.37422,297094,0,-149.699,32.1617,153.115,0.218943,0.256995,-102.802,8.12458,103.123,0.0124079,0.122849,0.57181,0.584989,117186,0.29075,296.955,0.185326,-75.0496,5.94737,75.2851
2143,1.34427,274560,0,-155.042,32.3388,158.379,0.410841,-5.56147,-178.938,11.0005,179.362,0.0122293,0.123525,0.592217,0.605086,104712,0.0620779,270.911,-4.20507,-134.005,8.20649,134.321
2144,1.36726,286785,0,-155.042,32.2636,158.363,0.336845,-3.29403,-150.952,10.3808,151.344,0.0122295,0.123238,0.592217,0.605027,110949,0.176414,282.118,-2.49559,-111.54,7.62196,111.828
2145,1.39026,299010,0,-155.042,32.1884,158.348,0.262849,-1.02659,-122.965,9.76116,123.356,0.0122297,0.122951,0.592217,0.604969,117186,0.29075,293.325,-0.786107,-89.0746,7.03742,89.3556
2146,1.35561,275951,0,-160.385,32.3392,163.613,0.429679,-0.388597,-187.732,23.3508,189.179,0.0120512,0.123527,0.612625,0.62507,104712,0.0620779,269.004,-0.287983,-138.642,17.261,139.713
2147,1.36024,286739,0,-160.385,32.2478,163.595,0.330492,-0.0523575,-148.261,14.326,148.952,0.0120515,0.123177,0.612625,0.625001,110949,0.176414,284.042,-0.0401433,-109.192,10.5765,109.703
2148,1.36488,297527,0,-160.385,32.1563,163.577,0.231305,0.283882,-108.79,5.30129,108.92,0.0120517,0.122828,0.612625,0.624933,117186,0.29075,299.08,0.207696,-79.7421,3.89202,79.8373
2149,1.3689,277312,0,-165.727,32.3501,168.855,0.452257,-8.45143,-198.487,21.7025,199.849,0.0118731,0.123568,0.633032,0.645089,104712,0.0620779,266.237,-6.21607,-145.457,15.8962,146.455
2150,1.38114,288649,0,-165.727,32.2738,168.841,0.365563,-5.21637,-164.152,18.5777,165.282,0.0118733,0.123277,0.633032,0.645033,110949,0.176414,279.498,-3.83877,-119.527,13.5131,120.35
2151,1.39338,299985,0,-165.727,32.1974,168.826,0.27887,-1.98132,-129.816,15.453,130.748,0.0118735,0.122985,0.633032,0.644977,117186,0.29075,292.759,-1.46148,-93.5975,11.1299,94.2682
2152,1.37309,278350,0,-171.07,32.35,174.102,0.466627,-3.7392,-204.728,22.4935,205.994,0.011695,0.123568,0.653439,0.665123,104712,0.0620779,265.295,-2.75431,-149.889,16.4932,150.819
2153,1.39113,289613,0,-171.07,32.2793,174.089,0.3802,-2.34683,-170.882,17.6198,171.804,0.0116952,0.123298,0.653439,0.665073,110949,0.176414,277.301,-1.73235,-123.987,12.8285,124.661
2154,1.40917,300877,0,-171.07,32.2085,174.076,0.293772,-0.954457,-137.037,12.7461,137.631,0.0116954,0.123028,0.653439,0.665023,117186,0.29075,289.307,-0.710386,-98.0843,9.16365,98.514
2155,1.34546,267128,0,-175.96,32.4064,178.919,0.551193,2.65177,-237.073,10.5336,237.322,0.0115318,0.123784,0.672117,0.683517,98474.2,-0.0522581,254.965,1.97595,-176.207,7.8184,176.392
2156,1.34466,267140,0,-176.413,32.4053,179.364,0.551198,3.33324,-237.015,9.08655,237.212,0.0115167,0.123779,0.673847,0.685218,98474.2,-0.0522581,255.103,2.47959,-176.295,6.75661,176.442
2157,1.36715,278842,0,-176.413,32.3443,179.353,0.474207,2.61369,-207.469,10.2124,207.736,0.0115169,0.123546,0.673847,0.685176,104712,0.0620779,266.204,1.94131,-153.029,7.43271,153.222
2158,1.38965,290544,0,-176.413,32.2833,179.342,0.397216,1.89414,-177.923,11.3382,178.294,0.0115171,0.123313,0.673847,0.685134,110949,0.176414,277.306,1.40303,-129.763,8.10882,130.024
2159,1.41214,302245,0,-176.413,32.2223,179.331,0.320225,1.17459,-148.377,12.464,148.904,0.0115173,0.12308,0.673847,0.685092,117186,0.29075,288.407,0.864748,-106.497,8.78492,106.862
2160,1.42947,312643,0,-172.465,32.1446,175.435,0.217387,0.291469,-107.58,9.79346,108.026,0.0116491,0.122784,0.658766,0.670212,123423,0.405086,300.778,0.203969,-75.2544,6.84327,75.5652
2161,1.43463,313947,0,-176.413,32.1613,179.32,0.243234,0.455038,-118.831,13.5898,119.606,0.0115174,0.122847,0.673847,0.68505,123423,0.405086,299.508,0.326466,-83.2312,9.46102,83.7679
2162,1.34756,267537,0,-177.33,32.4064,180.267,0.55647,3.20476,-239.389,12.6613,239.745,0.0114861,0.123784,0.67735,0.688663,98474.2,-0.0522581,254.573,2.37951,-177.636,9.36453,177.899
2163,1.38286,280912,0,-181.755,32.3541,184.613,0.502296,2.07606,-220.061,25.8939,221.589,0.0113388,0.123584,0.694254,0.705259,104712,0.0620779,263.214,1.51959,-160.343,18.8984,161.46
2164,1.40405,292346,0,-181.755,32.2966,184.602,0.422424,1.58821,-189.152,21.3669,190.361,0.011339,0.123364,0.694254,0.705221,110949,0.176414,274.424,1.15863,-136.531,15.4783,137.41
2165,1.42524,303780,0,-181.755,32.239,184.592,0.342552,1.10036,-158.243,16.8399,159.14,0.0113391,0.123144,0.694254,0.705182,117186,0.29075,285.635,0.797671,-112.719,12.0582,113.365
2166,1.44643,315213,0,-181.755,32.1815,184.582,0.26268,0.61252,-127.333,12.3128,127.929,0.0113393,0.122924,0.694254,0.705144,123423,0.405086,296.845,0.436711,-88.9064,8.63804,89.3262
2167,1.39695,283526,0,-187.098,32.3665,189.877,0.537924,12.2343,-237.483,26.4784,239.268,0.0111607,0.123631,0.714661,0.725362,104712,0.0620779,260.619,8.85528,-171.086,19.0182,172.367
2168,1.41823,294817,0,-187.098,32.3121,189.868,0.458694,9.2867,-206.207,24.8292,207.904,0.0111608,0.123423,0.714661,0.725327,110949,0.176414,271.643,6.71915,-147.302,17.6192,148.504
2169,1.4395,306109,0,-187.098,32.2577,189.858,0.379464,6.33908,-174.931,23.1799,176.574,0.011161,0.123215,0.714661,0.725291,117186,0.29075,282.666,4.58302,-123.519,16.2202,124.663
2170,1.46078,317400,0,-187.098,32.2033,189.849,0.300235,3.39146,-143.654,21.5306,145.298,0.0111611,0.123007,0.714661,0.725256,123423,0.405086,293.69,2.44689,-99.7349,14.8211,100.86
2171,1.4795,328319,0,-186.149,32.1446,188.904,0.214258,0.229955,-109.519,17.9158,110.975,0.011193,0.122784,0.711035,0.721645,129661,0.519422,305.295,0.15557,-74.0238,12.0933,75.0053
2172,1.48206,328691,0,-187.098,32.1489,189.84,0.221005,0.443837,-112.378,19.8814,114.124,0.0111613,0.1228,0.714661,0.725221,129661,0.519422,304.713,0.310755,-75.9513,13.4221,77.1288
2173,1.38357,283887,0,-192.441,32.3597,195.142,0.540236,14.5139,-235.828,26.8892,237.799,0.0109826,0.123605,0.735069,0.74547,104712,0.0620779,262.93,10.67,-172.187,19.5795,173.625
2174,1.40983,295074,0,-192.441,32.3079,195.134,0.459309,11.0764,-204.414,24.4091,206.164,0.0109827,0.123407,0.735069,0.745437,110949,0.176414,273.022,8.13909,-147.723,17.5411,148.983
2175,1.43609,306261,0,-192.441,32.2561,195.125,0.378382,7.63885,-173,21.9291,174.551,0.0109829,0.123209,0.735069,0.745404,117186,0.29075,283.113,5.60815,-123.259,15.5027,124.356
2176,1.46235,317448,0,-192.441,32.2043,195.117,0.297455,4.20132,-141.586,19.449,142.977,0.010983,0.123011,0.735069,0.745371,123423,0.405086,293.205,3.07721,-98.7949,13.4643,99.7556
2177,1.48861,328634,0,-192.441,32.1525,195.108,0.216528,0.763787,-110.172,16.969,111.474,0.0109832,0.122814,0.735069,0.745339,129661,0.519422,303.297,0.54628,-74.3309,11.4259,75.2059
2178,1.25971,262738,0,-58.8746,32.0768,67.0458,0.11441,0.256088,-47.8406,11.2901,49.1554,0.0154354,0.122524,0.224884,0.256561,104712,0.0620779,289.569,0.203382,-37.9847,8.9653,39.0289
2179,1.25611,262904,0,-64.2172,32.109,71.7972,0.123909,0.238573,-51.5737,12.8904,53.1608,0.0152574,0.122647,0.245292,0.274669,104712,0.0620779,290.399,0.18994,-41.057,10.2677,42.3218
2180,1.25454,263115,0,-69.5598,31.9857,76.5614,0.134888,0.240827,-56.0831,13.869,57.773,0.0150792,0.122176,0.265699,0.292832,104712,0.0620779,290.758,0.19201,-44.7547,11.0764,46.1054
2181,1.25408,263035,0,-74.9025,31.9635,81.4374,0.130873,0.274341,-54.9969,10.8033,56.0486,0.014901,0.122091,0.286106,0.311425,104712,0.0620779,290.862,0.219007,-43.9034,8.62561,44.7432
2182,1.25318,263198,0,-80.2451,31.9053,86.3552,0.13916,0.290736,-58.7312,10.2627,59.6218,0.0147229,0.121869,0.306514,0.330181,104712,0.0620779,291.071,0.232204,-46.881,8.19861,47.593
2183,1.25288,263304,0,-85.5878,31.9053,91.3412,0.1442,0.345333,-61.6502,4.45893,61.8122,0.0145448,0.121869,0.326921,0.349201,104712,0.0620779,291.14,0.275883,-49.1939,3.56462,49.3237
2184,1.25376,263247,0,-88.5444,31.8274,94.0908,0.141526,0.317865,-59.679,9.8442,60.4863,0.0144461,0.121572,0.338215,0.359691,104712,0.0620779,290.943,0.253779,-47.6091,7.81906,48.2476
2185,1.3151,279165,0,-106.958,32.1227,111.678,0.151907,0.279551,-67.9979,9.52005,68.6617,0.0138327,0.1227,0.408551,0.426802,110949,0.176414,293.893,0.212663,-51.6995,7.24131,52.2046
2186,1.31717,279154,0,-112.301,32.0452,116.784,0.151511,0.308563,-67.9427,8.69735,68.4978,0.0136545,0.122404,0.428958,0.446289,110949,0.176414,293.412,0.234891,-51.5949,6.62636,52.0192
2187,1.31487,279351,0,-117.644,31.9905,121.916,0.159703,0.289669,-70.8801,12.5012,71.9747,0.0134763,0.122195,0.449365,0.465878,110949,0.176414,293.896,0.221517,-54.0428,9.52861,54.8769
2188,1.31502,279252,0,-122.986,31.9773,127.075,0.155662,0.337332,-69.8117,8.23319,70.2963,0.0132982,0.122144,0.469773,0.485574,110949,0.176414,293.859,0.257882,-53.1196,6.27494,53.4896
2189,1.31707,279140,0,-128.329,31.9013,132.235,0.150525,0.383861,-67.7645,7.28863,68.1565,0.01312,0.121854,0.49018,0.505269,110949,0.176414,293.431,0.292242,-51.3972,5.53493,51.6952
2190,1.31053,279953,0,-133.672,31.8913,137.423,0.1823,0.246042,-78.9808,22.6449,82.1633,0.0129419,0.121816,0.510588,0.525077,110949,0.176414,294.877,0.188078,-60.2504,17.346,62.6979
2191,1.36978,295658,0,-133.672,32.1163,137.476,0.181175,0.225655,-84.0625,17.3989,85.8445,0.0129422,0.122675,0.510588,0.525277,117186,0.29075,298.006,0.164901,-61.3617,12.7343,62.6693
2192,1.31256,280108,0,-139.014,31.8783,142.622,0.187595,0.373851,-84.0898,8.44996,84.5141,0.0127638,0.121766,0.530995,0.544927,110949,0.176414,294.416,0.285706,-64.1868,6.43499,64.5092
2193,1.37093,295153,0,-139.014,32.0799,142.668,0.163119,0.309006,-76.5928,9.0827,77.13,0.0127641,0.122536,0.530995,0.5451,117186,0.29075,297.721,0.226415,-56.0093,6.62202,56.3998
2194,1.31341,280055,0,-144.357,31.8592,147.831,0.185902,0.355301,-82.9748,12.6757,83.9381,0.0125857,0.121693,0.551402,0.564812,110949,0.176414,294.251,0.271005,-63.1913,9.65003,63.9245
2195,1.36884,295539,0,-144.357,32.1091,147.885,0.177184,0.26144,-82.8542,13.4186,83.9342,0.012586,0.122648,0.551402,0.565018,117186,0.29075,298.206,0.19151,-60.546,9.80192,61.3346
2196,1.31449,279908,0,-146.993,31.8274,150.399,0.180623,0.395092,-80.8985,10.4831,81.5759,0.0124978,0.121572,0.561472,0.574619,110949,0.176414,294.031,0.300444,-61.5561,7.98548,62.0727
2197,1.36823,296158,0,-149.699,32.0852,153.099,0.196767,0.327414,-93.0245,7.37897,93.3173,0.0124079,0.122556,0.57181,0.584928,117186,0.29075,298.335,0.239913,-67.925,5.39995,68.1397
2198,1.30844,280100,0,-155.042,31.8432,158.278,0.187119,0.416875,-84.0548,7.82175,84.4189,0.0122295,0.121632,0.592217,0.604702,110949,0.176414,295.375,0.319027,-64.1953,5.97516,64.4735
2199,1.31099,279918,0,-152.963,31.8274,156.239,0.180991,0.423522,-81.2647,7.96851,81.6556,0.0122988,0.121572,0.584275,0.596916,110949,0.176414,294.822,0.323072,-62.0017,6.077,62.2997
2200,1.36862,296552,0,-155.042,32.0338,158.317,0.207781,0.338245,-98.3612,8.81995,98.7564,0.0122297,0.12236,0.592217,0.604849,117186,0.29075,298.201,0.249081,-71.6618,6.43175,71.9503
2201,1.31091,279950,0,-156.045,31.8274,159.258,0.182129,0.425721,-81.7362,8.16177,82.1438,0.012196,0.121572,0.596048,0.608442,110949,0.176414,294.844,0.324755,-62.3803,6.21909,62.6904
2202,1.36177,296627,0,-160.385,32.0918,163.564,0.210183,0.34502,-99.2627,5.12,99.3953,0.0120517,0.122582,0.612625,0.624884,117186,0.29075,299.764,0.253555,-72.8501,3.76981,72.9481
2203,1.36664,296919,0,-165.727,31.9654,168.782,0.219566,0.302519,-102.592,16.4815,103.908,0.0118735,0.122099,0.633032,0.644809,117186,0.29075,298.648,0.222153,-75.0568,12.112,76.0281
2204,1.37968,295246,0,-171.07,31.9256,174.024,0.161462,0.421609,-76.6597,9.37415,77.2319,0.0116953,0.121947,0.653439,0.664824,117186,0.29075,295.825,0.306987,-55.2749,6.80867,55.6935
2205,1.36632,297391,0,-176.413,31.9146,179.276,0.232442,0.383907,-109.436,10.2624,109.916,0.0115172,0.121905,0.673847,0.684882,117186,0.29075,298.701,0.283125,-80.1629,7.46594,80.5104
2206,1.42479,312904,0,-176.413,32.0952,179.308,0.224367,0.285101,-110.461,13.1167,111.238,0.0115174,0.122595,0.673847,0.685005,123423,0.405086,301.721,0.201461,-77.5713,9.17754,78.1126
2207,1.36936,297136,0,-181.755,31.883,184.531,0.225641,0.43384,-106.564,7.61303,106.837,0.0113391,0.121784,0.694254,0.704946,117186,0.29075,298.034,0.318405,-77.8798,5.5469,78.0777
2208,1.42461,312620,0,-181.755,32.0425,184.558,0.217037,0.352303,-107.158,8.71061,107.512,0.0113393,0.122393,0.694254,0.705051,123423,0.405086,301.686,0.249601,-75.3051,6.09598,75.5518
2209,1.36566,298212,0,-187.098,31.8819,189.795,0.25312,0.28838,-117.098,23.5137,119.436,0.011161,0.12178,0.714661,0.725049,117186,0.29075,298.806,0.212377,-85.9569,17.2891,87.6787
2210,1.42248,313304,0,-187.098,32.0083,189.816,0.2347,0.252966,-113.656,21.7038,115.71,0.0111611,0.122263,0.714661,0.72513,123423,0.405086,302.061,0.179838,-80.2517,15.3756,81.7116
2211,1.47929,328396,0,-187.098,32.1348,189.838,0.21628,0.217551,-110.215,19.8939,111.996,0.0111613,0.122746,0.714661,0.725212,129661,0.519422,305.317,0.1473,-74.5466,13.4621,75.7525
2212,1.36425,297232,0,-192.441,31.9209,195.07,0.22865,0.335702,-106.358,16.7419,107.668,0.0109829,0.121929,0.735069,0.745194,117186,0.29075,299.006,0.249492,-78.2611,12.3191,79.2251
2213,1.4239,312615,0,-192.441,32.0249,195.087,0.217312,0.292348,-105.916,16.6726,107.221,0.0109831,0.122326,0.735069,0.745259,123423,0.405086,301.711,0.209022,-74.7101,11.7603,75.6303
2214,1.48355,327998,0,-192.441,32.1289,195.104,0.205974,0.248994,-105.475,16.6033,106.774,0.0109832,0.122723,0.735069,0.745324,129661,0.519422,304.417,0.168552,-71.159,11.2015,72.0355
2215,1.25344,263253,0,-90.9304,31.7299,96.3074,0.141833,0.304601,-59.1687,13.9073,60.7819,0.0143659,0.121199,0.347329,0.368148,104712,0.0620779,291.019,0.243367,-47.2179,11.0954,48.5047
2216,1.25498,263019,0,-96.273,31.766,101.378,0.130088,0.378436,-55.426,6.27573,55.7814,0.0141881,0.121337,0.367736,0.387497,104712,0.0620779,290.662,0.301821,-44.1764,5.00598,44.4601
2217,1.25003,263548,0,-101.616,31.6369,106.427,0.155337,0.351438,-65.3463,11.6802,66.3829,0.0140092,0.120844,0.388143,0.406761,104712,0.0620779,291.817,0.281991,-52.3652,9.33989,53.1923
2218,1.24967,263431,0,-106.958,31.6288,111.537,0.150174,0.385526,-63.422,9.84939,64.1834,0.013831,0.120813,0.408551,0.426264,104712,0.0620779,291.904,0.309619,-50.8201,7.86351,51.4258
2219,1.24865,263503,0,-112.301,31.6864,116.686,0.153336,0.382479,-64.8898,9.73854,65.6176,0.0136533,0.121033,0.428958,0.445915,104712,0.0620779,292.137,0.307286,-51.957,7.79285,52.5391
2220,1.24671,263579,0,-117.644,31.5443,121.799,0.156393,0.41386,-65.7251,12.4015,66.8862,0.0134743,0.12049,0.449365,0.465434,104712,0.0620779,292.59,0.332331,-52.6949,9.94667,53.6265
2221,1.2463,263602,0,-122.986,31.6058,126.982,0.157716,0.438176,-66.9007,8.33382,67.4192,0.0132966,0.120725,0.469773,0.48522,104712,0.0620779,292.691,0.352425,-53.6752,6.68737,54.0914
2222,1.24389,263724,0,-128.329,31.5711,132.155,0.162842,0.467506,-69.0535,6.63872,69.3734,0.0131183,0.120593,0.49018,0.504967,104712,0.0620779,293.266,0.37732,-55.648,5.33169,55.9041
2223,1.23823,264362,0,-133.672,31.5598,137.347,0.187781,0.385627,-78.2074,15.731,79.7747,0.0129401,0.120549,0.510588,0.524785,104712,0.0620779,294.604,0.313737,-63.224,12.5869,64.4656
2224,1.24115,263920,0,-139.014,31.543,142.548,0.169966,0.482329,-72.033,9.36776,72.6412,0.0127619,0.120486,0.530995,0.544642,104712,0.0620779,293.905,0.390034,-57.9046,7.56636,58.3981
2225,1.23918,264230,0,-144.357,31.5525,147.765,0.182781,0.453425,-76.9948,12.1019,77.9414,0.0125839,0.120522,0.551402,0.56456,104712,0.0620779,294.38,0.367758,-62.103,9.769,62.8677
2226,1.23514,264629,0,-149.699,31.5379,152.986,0.197239,0.482741,-83.2598,8.63684,83.7079,0.0124057,0.120466,0.57181,0.584493,104712,0.0620779,295.354,0.3925,-67.5947,7.00899,67.9582
2227,1.31271,279798,0,-149.699,31.794,153.038,0.17674,0.430512,-79.2714,8.36458,79.7127,0.0124073,0.121444,0.57181,0.584696,110949,0.176414,294.44,0.328629,-60.4626,6.37862,60.799
2228,1.23151,265280,0,-152.212,31.4441,155.426,0.217804,0.498274,-92.157,9.76452,92.6742,0.0123213,0.120108,0.581407,0.593811,104712,0.0620779,296.191,0.404856,-74.7302,7.91365,75.1492
2229,1.23442,264883,0,-160.385,31.5262,163.454,0.20563,0.513421,-86.734,7.83408,87.0885,0.0120494,0.120421,0.612625,0.624464,104712,0.0620779,295.551,0.418175,-70.5844,6.31944,70.868
