"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         165,       -3.82943831,      -3.005321112,       -3.05823308,      -1.787402604,      -9.841343327
          0,           0,         166,      -3.826699897,      -3.002676297,       -3.05666607,      -1.784695587,      -9.838567153
          0,           0,         167,       -3.82387608,      -3.000041057,      -3.055144513,      -1.781900432,      -9.835767081
          0,           0,         168,      -3.820967748,      -2.997417563,      -3.053651971,      -1.779016718,      -9.832989326
          0,           0,         169,      -3.817977826,      -2.994812818,      -3.052173921,      -1.776045934,      -9.830223336
          0,           0,         170,      -3.814911337,      -2.992238025,      -3.050698348,       -1.77299165,       -9.82739458
          0,           0,         171,      -3.811775373,       -2.98970759,      -3.049216095,      -1.769859594,      -9.824520222
          0,           0,         172,      -3.808578992,      -2.987237881,      -3.047720961,      -1.766657663,      -9.821608454
          0,           0,         173,      -3.805333054,      -2.984845784,      -3.046209526,      -1.763395861,      -9.818727066
          0,           0,         174,      -3.802049945,      -2.982547213,      -3.044680735,      -1.760086109,      -9.815892232
          0,           0,         175,      -3.798743231,      -2.980355634,       -3.04313524,       -1.75674195,      -9.813031245
          0,           0,         176,      -3.795427291,      -2.978280765,      -3.041574585,      -1.753378219,      -9.810131557
          0,           0,         177,      -3.792116925,      -2.976327466,      -3.040000323,      -1.750010662,      -9.807216266
          0,           0,         178,      -3.788826897,      -2.974494957,       -3.03841306,      -1.746655433,      -9.804311018
          0,           0,         179,      -3.785571512,      -2.972776381,      -3.036811566,       -1.74332861,      -9.801390263
          0,           0,         180,      -3.782364302,      -2.971158772,      -3.035192064,      -1.740045822,      -9.798456978
          0,           0,         181,      -3.779217656,      -2.969623427,      -3.033547657,      -1.736821761,      -9.795522673
          0,           0,         182,      -3.776142556,        -2.9681467,      -3.031868016,       -1.73366979,      -9.792681936
          0,           0,         183,      -3.773148435,      -2.966701164,      -3.030139398,        -1.7306017,      -9.789884225
          0,           0,         184,      -3.770243115,      -2.965257119,      -3.028344976,      -1.727627519,      -9.786990077
          0,           0,         185,      -3.767432773,      -2.963784321,      -3.026465443,       -1.72475535,       -9.78396402
          0,           0,         186,       -3.76472204,      -2.962253868,       -3.02447996,      -1.721991365,       -9.78096733
          0,           0,         187,      -3.762114242,      -2.960640065,      -3.022367377,      -1.719339978,      -9.777970044
          0,           0,         188,      -3.759611569,      -2.958922157,      -3.020107571,      -1.716803927,      -9.775100235
          0,           0,         189,      -3.757215365,      -2.957085766,      -3.017682925,      -1.714384528,      -9.772307806
          0,           0,         190,      -3.754926442,      -2.955123905,      -3.015079796,      -1.712081986,       -9.76949383
          0,           0,         191,      -3.752745367,      -2.953037484,      -3.012289834,      -1.709895703,      -9.766497768
          0,           0,         192,      -3.750672693,      -2.950835248,      -3.009311058,      -1.707824552,      -9.763368392
          0,           0,         193,      -3.748709167,      -2.948533144,      -3.006148623,      -1.705867162,      -9.760207006
          0,           0,         194,      -3.746855849,      -2.946153197,      -3.002815177,      -1.704022152,      -9.757122255
          0,           0,         195,      -3.745114137,      -2.943721963,      -2.999330773,      -1.702288265,      -9.754157806
          0,           0,         196,      -3.743485683,      -2.941268715,      -2.995722368,      -1.700664418,      -9.751334761
          0,           0,         197,      -3.741972218,      -2.938823494,      -2.992022935,      -1.699149669,      -9.748534127
          0,           0,         198,      -3.740575297,      -2.936415194,       -2.98827026,      -1.697743095,      -9.745601326
          0,           0,         199,      -3.739295946,      -2.934069782,      -2.984505519,      -1.696443557,      -9.742472379
          0,           0,         200,      -3.738134273,      -2.931808797,      -2.980771749,      -1.695249422,      -9.739446324
          0,           0,         201,      -3.737089052,      -2.929648198,      -2.977112292,      -1.694158228,      -9.736578387
          0,           0,         202,      -3.736157331,      -2.927597612,      -2.973569322,      -1.693166347,      -9.733850175
          0,           0,         203,      -3.735334058,      -2.925660026,      -2.970182503,      -1.692268643,      -9.731259679
          0,           0,         204,      -3.734611811,      -2.923831912,      -2.966987848,      -1.691458196,      -9.728825781
          0,           0,         205,      -3.733980629,      -2.922103773,      -2.964016806,      -1.690726114,      -9.726301199
          0,           0,         206,      -3.733427967,      -2.920461072,      -2.961295564,      -1.690061425,      -9.723669857
          0,           0,         207,      -3.732938801,       -2.91888547,      -2.958844601,      -1.689451111,      -9.721151032
          0,           0,         208,      -3.732495904,       -2.91735631,      -2.956678447,      -1.688880292,      -9.718833169
          0,           0,         209,      -3.732080273,      -2.915852227,      -2.954805645,      -1.688332548,      -9.716725633
          0,           0,         210,      -3.731671675,      -2.914352795,      -2.953228874,      -1.687790349,       -9.71478944
          0,           0,         211,      -3.731249335,      -2.912840072,      -2.951945224,      -1.687235626,      -9.712931299
          0,           0,         212,      -3.730792706,      -2.911299952,      -2.950946588,      -1.686650442,      -9.710818031
          0,           0,         213,      -3.730282266,        -2.9097232,      -2.950220138,      -1.686017682,      -9.708677145
          0,           0,         214,      -3.729700304,      -2.908106114,      -2.949748866,      -1.685321759,      -9.706714313
          0,           0,         215,      -3.729031653,      -2.906450745,      -2.949512171,      -1.684549283,      -9.704904204
          0,           0,         216,      -3.728264337,      -2.904764703,      -2.949486459,      -1.683689677,      -9.703273208
          0,           0,         217,      -3.727390052,      -2.903060546,      -2.949645755,      -1.682735639,      -9.701703242
          0,           0,         218,      -3.726404485,      -2.901354839,      -2.949962285,      -1.681683477,      -9.699995505
          0,           0,         219,      -3.725307462,      -2.899666973,       -2.95040705,      -1.680533279,      -9.697995144
          0,           0,         220,       -3.72410292,      -2.898017849,      -2.950950351,      -1.679288944,       -9.69613089
          0,           0,         221,      -3.722798722,       -2.89642853,      -2.951562298,      -1.677958049,      -9.694451282
          0,           0,         222,       -3.72140633,      -2.894918965,      -2.952213271,      -1.676551587,      -9.692986507
          0,           0,         223,      -3.719940383,      -2.893506887,      -2.952874357,      -1.675083604,      -9.691624883
          0,           0,         224,      -3.718418235,      -2.892206927,      -2.953517766,      -1.673570788,       -9.69022662
          0,           0,         225,      -3.716859468,      -2.891030015,      -2.954117245,      -1.672032035,      -9.688482328
          0,           0,         226,      -3.715285397,      -2.889983054,      -2.954648482,      -1.670487977,      -9.686780556
          0,           0,         227,      -3.713718615,      -2.889068911,      -2.955089506,      -1.668960543,      -9.685192167
          0,           0,         228,       -3.71218259,      -2.888286676,      -2.955421102,       -1.66747257,      -9.683802266
          0,           0,         229,      -3.710701315,      -2.887632174,      -2.955627225,       -1.66604745,      -9.682603475
          0,           0,         230,      -3.709298977,      -2.887098668,      -2.955695394,      -1.664708784,      -9.681531359
          0,           0,         231,       -3.70799966,      -2.886677714,      -2.955617048,      -1.663480072,      -9.680196524
          0,           0,         232,      -3.706827076,      -2.886360103,      -2.955387852,      -1.662384431,      -9.678810394
          0,           0,         233,      -3.705804292,      -2.886136812,      -2.955007925,      -1.661444315,      -9.677472151
          0,           0,         234,      -3.704953434,      -2.885999897,      -2.954481952,      -1.660681202,      -9.676246716
          0,           0,         235,       -3.70429534,      -2.885943282,      -2.953819158,      -1.660115243,      -9.675115491
          0,           0,         236,      -3.703849211,      -2.885963377,      -2.953033138,      -1.659764904,      -9.674099782
          0,           0,         237,      -3.703632213,      -2.886059479,      -2.952141544,      -1.659646584,      -9.673291302
          0,           0,         238,      -3.703659037,      -2.886233919,      -2.951165614,      -1.659774174,      -9.672388975
          0,           0,         239,      -3.703941426,      -2.886491981,      -2.950129559,      -1.660158581,      -9.671505247
          0,           0,         240,      -3.704487704,      -2.886841546,      -2.949059847,      -1.660807275,      -9.670676617
          0,           0,         241,      -3.705302316,       -2.88729254,      -2.947984411,      -1.661723832,      -9.669829381
          0,           0,         242,       -3.70638539,      -2.887856163,      -2.946931828,      -1.662907503,      -9.669041211
          0,           0,         243,      -3.707732337,      -2.888543995,      -2.945930458,      -1.664352813,       -9.66837816
          0,           0,         244,      -3.709333535,      -2.889367004,      -2.945007642,      -1.666049253,      -9.667842306
          0,           0,         245,      -3.711174128,       -2.89033452,       -2.94418894,      -1.667981075,      -9.667504756
          0,           0,         246,      -3.713233939,       -2.89145322,      -2.943497484,       -1.67012721,      -9.667435029
          0,           0,         247,      -3.715487511,      -2.892726187,      -2.942953395,      -1.672461313,      -9.667296393
          0,           0,         248,      -3.717904346,      -2.894152069,      -2.942573342,      -1.674951998,      -9.667001244
          0,           0,         249,      -3.720449309,       -2.89572441,      -2.942370211,      -1.677563256,      -9.666690865
          0,           0,         250,      -3.723083241,      -2.897431162,      -2.942352911,      -1.680255091,      -9.666407089
          0,           0,         251,      -3.725763742,      -2.899254425,      -2.942526285,      -1.682984304,      -9.666171077
          0,           0,         252,      -3.728446143,      -2.901170439,      -2.942891129,      -1.685705509,      -9.666137177
          0,           0,         253,      -3.731084652,      -2.903149854,      -2.943444327,        -1.6883723,      -9.666241677
          0,           0,         254,      -3.733633613,      -2.905158296,      -2.944179066,       -1.69093856,      -9.666487042
          0,           0,         255,      -3.736048852,      -2.907157209,      -2.945085133,      -1.693359842,      -9.666679681
          0,           0,         256,      -3.738289026,      -2.909104998,       -2.94614926,      -1.695594762,      -9.666723165
          0,           0,         257,      -3.740316946,      -2.910958437,      -2.947355521,      -1.697606357,      -9.666676795
          0,           0,         258,      -3.742100784,      -2.912674267,      -2.948685762,      -1.699363323,      -9.666688958
          0,           0,         259,        -3.7436151,      -2.914210943,      -2.950120043,      -1.700841056,      -9.666676767
          0,           0,         260,      -3.744841655,      -2.915530417,      -2.951637073,      -1.702022462,      -9.666707091
          0,           0,         261,      -3.745769963,      -2.916599855,      -2.953214652,      -1.702898494,      -9.666760443
          0,           0,         262,      -3.746397576,      -2.917393195,      -2.954830078,      -1.703468394,      -9.666862873
          0,           0,         263,      -3.746730093,      -2.917892391,      -2.956460538,      -1.703739656,      -9.666939525
          0,           0,         264,      -3.746780925,      -2.918088293,      -2.958083464,       -1.70372772,       -9.66685118
          0,           0,         265,      -3.746570848,      -2.917981079,      -2.959676869,      -1.703455451,      -9.666621854
          0,           0,         266,      -3.746127392,      -2.917580218,      -2.961219658,      -1.702952448,      -9.666310472
