"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        592,           9,      -8.291812388,      -4.296568269,      -5.001146404,      -2.415362529,      -3.363272087,      0.9329898399,      0.3349590937,      0.7926236947,                 0,                 0,                 0,     0.06402500744,     0.08858223354,      0.8559223701,                 0,       2.366329828,      0.6868197881,      -2.983962129,      -1.725479067,      -2.561794314,      -2.600276095,      -2.313446154,      0.9229576911,        0.32517932,      0.7443008002,                 0,                 0,                 0,     0.06616888719,     0.09335803649,      0.8068516272,                 0,       2.250462666,       0.725917835,   8.785256112e-05,   0.0003508575626
        593,           9,      -8.327109479,      -4.248598078,      -4.993864314,      -2.378461467,      -3.370445797,      0.9329898399,      0.3279755139,      0.7572233253,                 0,                 0,                 0,     0.05095384317,     0.09225386934,      0.8200270275,                 0,       2.308780056,       0.710129731,      -3.020663338,      -1.679566012,      -2.557013281,      -2.564280254,      -2.321622373,      0.9230644161,      0.3251616602,      0.7440274728,                 0,                 0,                 0,      0.0660215668,     0.09342106156,      0.8065850797,                 0,       2.249988725,      0.7255098018,   6.896015119e-05,   0.0002876641488
        594,           9,      -8.349818971,      -4.209126804,        -4.9844813,      -2.355280913,       -3.39925776,      0.9329898399,      0.3216207356,      0.7243074133,                 0,                 0,                 0,     0.03985545069,      0.0958004459,      0.7866914269,                 0,       2.252054464,       0.692867853,      -3.045172426,      -1.641657541,      -2.549565189,      -2.542076396,      -2.351462152,      0.9231688942,      0.3251351902,       0.743713849,                 0,                 0,                 0,     0.06586353603,     0.09348744282,      0.8062774207,                 0,       2.249448388,      0.7251386037,   5.411593679e-05,   0.0002457886927
        595,           9,       -8.19270368,      -4.164257631,      -4.954252179,      -2.302304635,      -3.421341627,      0.9329898399,      0.3162346705,      0.6947832465,                 0,                 0,                 0,     0.03117611885,     0.09928175717,      0.7568825927,                 0,       2.197049569,      0.6325832127,      -2.889471363,      -1.597579787,      -2.520756005,       -2.48962152,      -2.374184513,      0.9232711958,      0.3251022974,      0.7433730906,                 0,                 0,                 0,     0.06569955541,     0.09355561542,      0.8059419349,                 0,       2.248865235,      0.7248048608,   4.294352442e-05,   0.0002230328887
        596,           9,      -8.182789912,      -4.142940949,      -4.925341535,      -2.265516505,      -3.444040001,      0.9329898399,      0.3113965732,      0.6682100409,                 0,                 0,                 0,     0.02380704038,      0.1024243152,      0.7300559871,                 0,       2.145849051,      0.6718939951,      -2.879833752,      -1.576548436,      -2.493225024,      -2.452510731,      -2.397456538,       0.923371388,      0.3250652006,      0.7430173611,                 0,                 0,                 0,     0.06553391686,     0.09362414481,      0.8055909031,                 0,       2.248260993,      0.7245086342,   3.504793881e-05,   0.0002171131377
        597,           9,      -8.269157133,      -4.147270826,      -5.018067614,      -2.260594986,      -3.423607797,      0.9329898399,      0.3075281017,      0.6454071245,                 0,                 0,                 0,     0.01775760984,       0.105391805,       0.707118418,                 0,       2.098693163,      0.6550529072,      -2.965229619,      -1.581344192,      -2.587756632,      -2.446645829,      -2.377762395,      0.9234695354,      0.3250259204,      0.7426576813,                 0,                 0,                 0,     0.06537040472,     0.09369174116,      0.8052354551,                 0,       2.247655303,      0.7242494619,   3.002416762e-05,   0.0002257078854
        598,           9,      -8.205021447,      -4.193730172,      -4.956424566,      -2.298269955,      -3.235655171,      0.9329898399,      0.3048807518,      0.6278168297,                 0,                 0,                 0,     0.01384882131,      0.1080030362,      0.6895227253,                 0,       2.059220945,       0.645409882,      -2.899390198,      -1.628949214,       -2.52828907,      -2.483190042,      -2.190909687,      0.9235657001,      0.3249862576,       0.742303823,                 0,                 0,                 0,     0.06521227267,     0.09375726959,      0.8048854624,                 0,       2.247065554,       0.724026396,   2.746509477e-05,   0.0002465013786
        599,           9,      -8.235131914,      -4.196253067,      -4.906755043,      -2.315742341,      -3.196887963,      0.9329898399,      0.3026360869,      0.6137445929,                 0,                 0,                 0,     0.01057579817,      0.1099707764,      0.6754091018,                 0,       2.027995403,      0.6245003513,      -2.927820905,      -1.633400388,      -2.480811357,      -2.499733233,      -2.152210372,      0.9236599415,      0.3249477792,      0.7419642416,                 0,                 0,                 0,     0.06506223558,     0.09381975651,      0.8045494692,                 0,        2.24650677,      0.7238380543,   2.696877511e-05,   0.0002772235176
        600,           9,      -8.102078849,        -4.2083312,      -4.737315248,      -2.268469509,      -3.215222582,      0.9329898399,      0.3011374767,       0.604460345,                 0,                 0,                 0,    0.008711552829,      0.1112520997,      0.6660923801,                 0,       2.007257122,      0.6627942091,      -2.793979474,      -1.648028364,       -2.31328576,      -2.452117794,      -2.170244052,      0.9237523168,      0.3249118112,      0.7416460441,                 0,                 0,                 0,     0.06492247454,     0.09387839206,      0.8042346594,                 0,       2.245991556,      0.7236826683,   2.814499903e-05,    0.000302401041
        601,           9,      -8.088981984,      -4.217261147,      -4.770582184,      -2.239628716,      -3.248284057,      0.9329898399,      0.3002006946,      0.5992378887,                 0,                 0,                 0,    0.008165230273,       0.111883149,      0.6608242318,                 0,       1.996124258,      0.6878256123,        -2.7812219,      -1.659245117,       -2.34765716,      -2.423528082,      -2.202880294,      0.9238428807,       0.324879438,      0.7413549908,                 0,                 0,                 0,     0.06479465352,     0.09393252919,      0.8039468586,                 0,       2.245530102,      0.7235581287,   3.062110941e-05,   0.0003164862317
        602,           9,       -8.16354215,      -4.239748907,       -4.81444169,      -2.272523934,      -3.317122094,      0.9329898399,      0.3000048996,      0.5986153945,                 0,                 0,                 0,    0.009185460133,       0.111877909,      0.6601716927,                 0,        1.99535206,       0.722873482,      -2.856697158,      -1.682735715,      -2.391840307,      -2.456896439,      -2.271604057,      0.9239316861,      0.3248515076,      0.7410955263,                 0,                 0,                 0,     0.06467994538,     0.09398167935,      0.8036905655,                 0,       2.245130237,      0.7234620385,   3.278123598e-05,   0.0003205273866
        603,           9,      -8.252759019,      -4.249900741,      -4.950326261,      -2.335978616,      -3.389423405,      0.9329898399,       0.300224359,      0.6013326616,                 0,                 0,                 0,     0.01128887861,       0.111293327,      0.6628343919,                 0,       2.002944277,      0.8245269744,      -2.946426651,      -1.692282361,      -2.527542865,      -2.520540835,      -2.342794133,      0.9240187838,      0.3248286417,       0.740870837,                 0,                 0,                 0,     0.06457906566,     0.09402550536,      0.8034690087,                 0,       2.244797518,      0.7233917832,   3.330185257e-05,   0.0003156635827
        604,           9,      -8.231833319,      -4.217568895,      -4.940782911,      -2.334308601,      -3.390598634,      0.9329898399,      0.3009119375,      0.6078877754,                 0,                 0,                 0,     0.01457471082,      0.1100343318,      0.6693041069,                 0,       2.020151744,      0.8245269744,      -2.925089271,      -1.658399321,       -2.51771242,      -2.518557762,      -2.343020816,      0.9241042224,       0.324811249,      0.7406829289,                 0,                 0,                 0,     0.06449231217,     0.09406381167,      0.8032842261,                 0,       2.244535375,      0.7233446121,   3.239411317e-05,   0.0003030920143
        605,           9,      -8.149479682,       -4.19044855,      -4.856377115,      -2.263744772,      -3.394095446,      0.9329898399,      0.3022443606,      0.6180110816,                 0,                 0,                 0,     0.01929407648,      0.1083487661,      0.6793746356,                 0,       2.044739827,      0.8454365051,      -2.841838951,      -1.629534128,        -2.4324685,      -2.447465773,      -2.345197202,       0.924188049,      0.3247995425,      0.7405327229,                 0,                 0,                 0,     0.06441960908,     0.09409653261,      0.8031371608,                 0,       2.244345276,      0.7233177385,   3.027549064e-05,   0.0002840367679
        606,           9,      -8.175227072,        -4.1992276,       -4.91890437,      -2.228526816,      -3.404773952,      0.9329898399,      0.3041356219,      0.6316942233,                 0,                 0,                 0,     0.02536004204,      0.1061568248,      0.6930128403,                 0,       2.077014916,      0.8346159004,      -2.867039175,      -1.637028097,      -2.493437159,      -2.411950072,      -2.354943182,      0.9242703087,      0.3247935581,      0.7404201632,                 0,                 0,                 0,     0.06436055366,     0.09412371902,      0.8030277697,                 0,       2.244226923,      0.7233084436,   2.716424739e-05,   0.0002597197969
        607,           9,      -8.152414122,      -4.265215536,      -4.857737906,       -2.24558458,      -3.418667024,      0.9329898399,      0.3067298721,      0.6482412836,                 0,                 0,                 0,     0.03229449215,      0.1037998263,      0.7095953581,                 0,       2.113394692,      0.8534320066,      -2.844195862,      -1.702088917,      -2.429987246,      -2.428928576,       -2.36906513,      0.9243510451,      0.3247931756,      0.7403443334,                 0,                 0,                 0,      0.0643144646,     0.09414552372,      0.8029551415,                 0,       2.244178465,      0.7233141614,    2.32744735e-05,   0.0002313347875
        608,           9,      -8.228379867,      -4.352324464,      -5.077388413,       -2.31568684,      -3.448952496,      0.9329898399,      0.3101155006,      0.6682790873,                 0,                 0,                 0,       0.040371102,      0.1011790322,      0.7297474671,                 0,         2.1549361,      0.8534320066,      -2.920175141,      -1.788209483,      -2.646909386,      -2.498851444,      -2.398811073,      0.9244303001,      0.3247981397,      0.7403035794,                 0,                 0,                 0,     0.06428043076,     0.09416218624,      0.8029176196,                 0,       2.244196722,      0.7233325433,   1.980460566e-05,    0.000200024361
        609,           9,      -8.226449089,      -4.404751812,      -5.104947036,      -2.367116987,      -3.478301388,      0.9329898399,      0.3139988916,      0.6902906173,                 0,                 0,                 0,      0.0489512783,     0.09845718885,      0.7519325916,                 0,       2.198385522,      0.7994153578,      -2.917690223,      -1.839162355,      -2.671933848,      -2.549745178,      -2.427418049,      0.9245081141,       0.324808082,      0.7402956331,                 0,                 0,                 0,     0.06425735927,     0.09417401738,      0.8029129274,                 0,        2.24427742,      0.7233615051,   1.695099668e-05,   0.0001668608528
        610,           9,       -8.28594506,       -4.44672222,      -4.990709372,      -2.416192665,      -3.498452183,      0.9329898399,      0.3186314746,      0.7157198492,                 0,                 0,                 0,     0.05881323326,     0.09545256217,      0.7776051231,                 0,       2.246230853,      0.7768078298,      -2.975938955,      -1.879294365,      -2.555799313,      -2.598047195,      -2.446890136,      0.9245845261,      0.3248225427,      0.7403177364,                 0,                 0,                 0,     0.06424402226,     0.09418138383,      0.8029382928,                 0,       2.244415415,      0.7233992579,   1.480026448e-05,   0.0001372514343
        611,           9,      -8.226348977,      -4.440285676,       -4.89462809,       -2.39198308,      -3.512439833,      0.9329898399,      0.3238819759,       0.742781307,                 0,                 0,                 0,     0.06945235035,     0.09256163697,       0.805019222,                 0,       2.293370309,       0.751520186,      -2.914848337,      -1.871012712,      -2.458358416,      -2.573172146,      -2.459023094,      0.9246595735,      0.3248409921,      0.7403667617,                 0,                 0,                 0,     0.06423910125,     0.09418469341,        0.80299057,                 0,       2.244604923,       0.723444315,   1.340787749e-05,   0.0001130486244
        612,           9,      -8.239057748,      -4.453252212,      -4.906356249,      -2.387948299,      -3.560214119,      0.9329898399,      0.3294012893,      0.7714862473,                 0,                 0,                 0,      0.0809211761,     0.08944727034,      0.8340835839,                 0,       2.342086301,      0.7846395466,      -2.926569679,      -1.882391366,      -2.468759638,      -2.568890672,       -2.50528166,      0.9247332927,       0.324862851,      0.7404393276,                 0,                 0,                 0,     0.06424122886,     0.09418438096,       0.803066356,                 0,       2.244839729,      0.7234954774,   1.280073507e-05,   9.435876995e-05
        613,           9,      -8.333221433,      -4.497217573,      -5.048368744,      -2.441212415,      -3.585082001,      0.9329898399,      0.3348570901,      0.7999191558,                 0,                 0,                 0,     0.09181560233,     0.08635170061,      0.8628692313,                 0,       2.388837446,      0.7545579918,      -3.020736907,      -1.925093906,      -2.608834435,      -2.622383127,      -2.530312529,      0.9248057185,      0.3248875108,      0.7405319084,                 0,                 0,                 0,     0.06424902744,     0.09418089531,      0.8031621013,                 0,       2.245113392,      0.7235518055,   1.298012997e-05,   8.114791885e-05
