"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        114,           9,      -6.938784278,      -3.798912895,      -3.763198668,      -1.438126047,      -2.863889995,      0.9329898399,      0.1119854939,     -0.4655534522,                 0,                 0,                 0,   -0.004941375501,      0.1600356126,     -0.4512974301,                 0,      -4.157265695,     0.01194260895,     -0.3284661388,     -0.3826040762,     -0.2937183073,     -0.2955148815,      -1.101693554,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        115,           9,      -6.954373146,      -3.791904612,      -3.772313971,      -1.451637972,       -2.86207382,      0.9329898399,      0.1084702189,     -0.4127695733,                 0,                 0,                 0,    0.001151211043,      0.1510221769,     -0.3991701531,                 0,      -3.805372363,     0.01202350427,     -0.3580255908,     -0.4000379226,     -0.3059064962,     -0.3361021853,      -1.150546696,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        116,           9,      -6.967345481,      -3.780296083,      -3.782589928,      -1.462830923,      -2.823293379,      0.9329898399,      0.1054765267,     -0.3539358212,                 0,                 0,                 0,    0.006858780337,      0.1418950827,     -0.3409716245,                 0,      -3.355588512,     0.01074327934,     -0.3919400098,        -0.4148814,     -0.3215233223,     -0.3791886973,      -1.153007809,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        117,           9,      -6.985618409,      -3.764119028,      -3.794683452,      -1.476134909,      -2.824492342,      0.9329898399,       0.103482679,      -0.290256416,                 0,                 0,                 0,     0.01168711899,      0.1332558471,     -0.2778494756,                 0,      -2.804879222,     0.01084249141,     -0.4358226109,     -0.4261612636,     -0.3417460499,     -0.4263241803,      -1.185724773,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        118,           9,      -7.010062551,      -3.745279689,       -3.80817046,      -1.492285232,       -2.82572375,      0.9329898399,       0.102862768,      -0.223750168,                 0,                 0,                 0,     0.01526153755,      0.1256875362,     -0.2117723541,                 0,      -2.175229895,     0.00957505314,      -0.486362378,     -0.4351007279,     -0.3658210703,      -0.475200215,      -1.211050117,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        119,           9,      -7.026882695,      -3.725129716,      -3.821912515,      -1.499973336,      -2.830465935,      0.9329898399,       0.103779122,     -0.1545592195,                 0,                 0,                 0,     0.01801682684,      0.1193664468,     -0.1428646557,                 0,      -1.489309377,    0.008311668239,     -0.5279038933,     -0.4424238632,     -0.3920151764,     -0.5128409193,      -1.235692161,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        120,           9,      -7.037398885,      -3.705174384,      -3.836032605,      -1.503789048,      -2.842821598,      0.9329898399,      0.1062345338,    -0.08315077747,                 0,                 0,                 0,     0.02023795955,      0.1143441929,    -0.07159073625,                 0,     -0.7827094874,    0.007052925424,     -0.5637946574,     -0.4488749011,     -0.4201434142,     -0.5451112691,      -1.267212475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        121,           9,      -7.047630637,      -3.686552038,      -3.850285572,        -1.5083229,      -2.870161351,      0.9329898399,      0.1102601243,   -0.008982219901,                 0,                 0,                 0,      0.0223129912,      0.1105950054,    0.002592306988,                 0,    -0.08146390149,    0.005895019983,     -0.5999277373,     -0.4548033991,     -0.4492814912,     -0.5759750636,       -1.31515936,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        122,           9,      -7.067554561,      -3.671395866,      -3.864452501,      -1.519537137,       -2.91774497,      0.9329898399,      0.1159407728,     0.06854323323,                 0,                 0,                 0,     0.02459719842,      0.1081409183,     0.08028685704,                 0,      0.5911917918,      0.0047052108,     -0.6462697377,     -0.4608748667,     -0.4778853924,     -0.6115828734,      -1.384241361,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        123,           9,      -7.105253706,      -3.662413078,      -3.876553661,      -1.538459159,      -2.899873646,      0.9329898399,      0.1233396525,      0.1494700468,                 0,                 0,                 0,      0.0273993729,      0.1070401107,      0.1615437386,                 0,       1.211857207,    0.004570000836,     -0.7101938148,     -0.4674119578,     -0.5023027075,     -0.6529444992,      -1.385549116,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        124,           9,      -7.132440588,      -3.660083128,      -3.881177847,       -1.54442612,       -2.99185611,      0.9329898399,      0.1325334576,      0.2328371961,                 0,                 0,                 0,     0.03033351297,      0.1074693111,      0.2454152082,                 0,       1.756818243,    0.002832942715,     -0.7592065132,     -0.4722715506,     -0.5147092713,     -0.6771262581,      -1.490373568,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        125,           9,      -7.126272309,      -3.667057813,      -3.880504823,      -1.538460767,      -3.070963244,      0.9329898399,      0.1434649489,       0.317473087,                 0,                 0,                 0,     0.03332636903,       0.109494059,      0.3307301069,                 0,       2.212896526,    0.002748797061,     -0.7640151734,     -0.4765388476,     -0.5154553112,     -0.6813886604,      -1.572337659,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        126,           9,      -7.108548909,      -3.685523253,      -3.876246735,      -1.558837864,      -3.045329303,      0.9329898399,      0.1558066095,      0.4012191333,                 0,                 0,                 0,     0.03582539683,      0.1130142652,      0.4153074384,                 0,       2.575109839,    0.003793745696,     -0.7384391574,     -0.4823985491,     -0.5083218608,     -0.6971545816,      -1.537081848,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        127,           9,      -7.110984188,      -3.718364568,      -3.877210777,      -1.626538306,      -3.058111323,      0.9329898399,      0.1690182807,      0.4818227417,                 0,                 0,                 0,     0.03722964953,      0.1177281901,      0.4968504874,                 0,       2.850713779,    0.004996753223,     -0.7073735522,      -0.492416967,     -0.5034283013,     -0.7376519972,      -1.526178864,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        128,           9,      -7.097338352,      -3.754183371,      -3.884925094,      -1.642711552,      -3.065135602,      0.9329898399,      0.1825635901,      0.5584143403,                 0,                 0,                 0,     0.03744631186,      0.1231932948,      0.5744383797,                 0,       3.058738821,    0.007588003424,     -0.6412603661,     -0.4945372716,      -0.495623821,     -0.7050591439,      -1.493251636,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        129,           9,      -7.050184201,      -3.784839152,      -3.894126406,      -1.554393994,      -3.067283355,      0.9329898399,       0.196651575,      0.6333134075,                 0,                 0,                 0,      0.0377799471,      0.1293750198,      0.6503997373,                 0,       3.220484797,     0.03225101965,     -0.5635858044,     -0.4819658761,     -0.4706340182,     -0.5703648995,      -1.430728158,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        130,           9,      -7.028553057,      -3.815493215,      -3.903111503,      -1.496233587,      -3.071107117,      0.9329898399,      0.2106656147,      0.7039638465,                 0,                 0,                 0,     0.03790198639,      0.1359273074,      0.7221280118,                 0,       3.341617223,     0.06857031848,     -0.5573417797,     -0.4641044388,     -0.4353634484,     -0.4948197545,      -1.331371923,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        131,           9,      -7.049971157,      -3.842478829,      -3.915187121,      -1.500521507,      -3.148622849,      0.9329898399,      0.2245321244,       0.769953768,                 0,                 0,                 0,     0.03730614761,      0.1428200297,      0.7892058786,                 0,       3.429147478,      0.1265091829,     -0.5859473678,     -0.4482061938,     -0.4217813708,     -0.4911255275,      -1.259230817,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        132,           9,       -7.09844747,      -3.865446264,      -3.936116635,      -1.553721631,      -3.233428803,      0.9329898399,       0.237836338,      0.8304593243,                 0,                 0,                 0,     0.03615799386,      0.1497268087,      0.8507706482,                 0,       3.491725996,      0.1991651322,     -0.5931293603,     -0.4478857465,     -0.4443854515,      -0.515917856,      -1.175575681,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        133,           9,      -7.133044865,      -3.893370621,      -3.966283791,       -1.61259151,      -3.236219584,      0.9329898399,      0.2503269617,      0.8850521743,                 0,                 0,                 0,     0.03483072127,      0.1564425007,      0.9063700585,                 0,       3.535584695,      0.2853767197,      -0.557605461,     -0.4706923384,     -0.4847149551,     -0.5341240594,      -1.073952331,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        134,           9,      -7.143983886,      -3.931898582,      -3.997198174,      -1.640749738,      -3.241775666,      0.9329898399,      0.2617691407,      0.9344297827,                 0,                 0,                 0,      0.0335225495,      0.1626606328,      0.9566732045,                 0,       3.569671276,      0.4752785595,     -0.5355933265,     -0.5056044178,     -0.5249931857,      -0.544237436,      -1.055992718,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        135,           9,      -7.157472856,      -3.973967687,      -4.022604345,      -1.648125425,      -3.240992321,      0.9329898399,      0.2726638802,      0.9806788804,                 0,                 0,                 0,     0.03330933636,      0.1686613426,       1.003807755,                 0,       3.596658566,       0.748752775,     -0.5581599058,     -0.5341318097,     -0.5572625286,     -0.5555646977,      -1.066726686,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        136,           9,      -7.174581516,      -4.010364345,      -4.040398377,      -1.655087741,      -3.236523664,      0.9329898399,      0.2827278819,       1.023102412,                 0,                 0,                 0,     0.03395726265,      0.1742357461,       1.047050861,                 0,       3.618682406,        0.86784458,     -0.5771199506,     -0.5476557701,     -0.5731163675,     -0.5578777048,      -1.092653681,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        137,           9,      -7.203324659,       -4.03717596,      -4.056811457,      -1.690611494,      -3.247562231,      0.9329898399,      0.2915067357,       1.060824715,                 0,                 0,                 0,     0.03514089428,      0.1790234541,       1.085484157,                 0,       3.639108757,      0.9204982429,      -0.588179206,     -0.5493803226,     -0.5767946311,     -0.5659924606,      -1.140678883,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        138,           9,      -7.258754028,      -4.055280427,      -4.079911796,       -1.77415353,      -3.172859013,      0.9329898399,      0.2987612878,       1.093127593,                 0,                 0,                 0,     0.03686713196,      0.1828616948,       1.118368384,                 0,       3.658866251,       0.949093702,     -0.6002004446,     -0.5527309516,     -0.5830066881,     -0.5862900345,      -1.095506493,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        139,           9,       -7.33441257,      -4.070612096,      -4.109740251,      -1.880854665,      -3.319134482,      0.9329898399,      0.3060034555,       1.122517772,                 0,                 0,                 0,     0.04022870554,      0.1869920789,       1.148354573,                 0,       3.668317306,      0.9609452289,     -0.5959273771,     -0.5757599713,     -0.5988975724,     -0.5833154365,      -1.251827626,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        140,           9,      -7.338473017,      -4.090954521,      -4.143512127,      -1.877232134,      -3.333907626,      0.9329898399,        0.31029066,        1.14250773,                 0,                 0,                 0,     0.04310699276,       0.189166278,       1.168683159,                 0,       3.682056463,      0.9712843037,     -0.4987877636,     -0.6176182588,     -0.6177931528,     -0.4648936705,      -1.259403197,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        141,           9,      -7.344783924,      -4.107935098,      -4.175675052,      -1.835128962,      -3.224060561,      0.9329898399,      0.3117093414,       1.154658341,                 0,                 0,                 0,     0.04679124732,       0.189307103,         1.1809155,                 0,       3.704278916,      0.9802125753,     -0.4961939667,     -0.6569921971,     -0.6367162284,     -0.4653766925,      -1.141824938,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        142,           9,      -7.324574651,      -4.125789448,      -4.194868671,      -1.787313051,      -3.279391123,      0.9329898399,      0.3128739815,       1.163455498,                 0,                 0,                 0,     0.05255716913,      0.1895458099,       1.189786203,                 0,       3.718607383,      0.9878541396,     -0.5480714861,     -0.6875857018,     -0.6408654129,     -0.5225994221,      -1.202094816,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        143,           9,      -7.311642816,      -4.151203106,      -4.208203837,      -1.783549618,      -3.293034426,      0.9329898399,      0.3150017911,       1.171247665,                 0,                 0,                 0,     0.06110216334,      0.1908474598,       1.197758101,                 0,       3.718225413,      0.9929752503,     -0.5667294393,     -0.7146736975,     -0.6323161174,     -0.5565612184,      -1.229399475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        144,           9,       -7.32006471,      -4.175543852,      -4.225130443,      -1.818637253,      -3.301317092,      0.9329898399,      0.3173429118,       1.176616483,                 0,                 0,                 0,     0.07255484033,      0.1926145612,       1.203342222,                 0,       3.707713138,      0.9930106738,     -0.5776416541,      -0.742786211,     -0.6274606836,     -0.5955524013,      -1.257659483,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        145,           9,      -7.332094366,       -4.19771606,       -4.24268255,      -1.858232014,      -3.297257492,      0.9329898399,        0.31902812,       1.178275139,                 0,                 0,                 0,     0.08671577996,       0.194117161,       1.205167943,                 0,       3.693326904,        1.00247301,       -0.59363532,     -0.7786255017,     -0.6311067146,     -0.6409411265,      -1.283502839,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        146,           9,      -7.340082979,      -4.215879475,      -4.260756982,       -1.88414117,      -3.281566778,      0.9329898399,      0.3193155735,       1.175552622,                 0,                 0,                 0,      0.1032459965,      0.1946876203,       1.202490388,                 0,       3.681476006,       1.002540654,     -0.6338674382,     -0.8148244171,      -0.644193717,     -0.7006738735,      -1.311721583,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        147,           9,      -7.345022229,      -4.227648817,      -4.281800983,      -1.898771471,      -3.253521333,      0.9329898399,      0.3178662463,       1.168798568,                 0,                 0,                 0,      0.1225006884,      0.1939522235,       1.195621838,                 0,       3.677013782,       1.001251088,     -0.6953376062,     -0.8372895152,      -0.661036467,      -0.769844727,      -1.338892467,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        148,           9,      -7.346024368,      -4.229816412,      -4.304243077,      -1.903924044,      -3.214984322,      0.9329898399,      0.3140690307,       1.156086486,                 0,                 0,                 0,      0.1435729234,      0.1915045839,       1.182582477,                 0,       3.680994855,      0.9958889858,     -0.7507860693,      -0.839214498,     -0.6657798992,     -0.8261823123,      -1.361315534,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        149,           9,      -7.339125381,      -4.218184092,      -4.320739749,      -1.896162942,      -3.166758757,      0.9329898399,      0.3063866671,        1.12995474,                 0,                 0,                 0,      0.1624906282,      0.1865958163,       1.155790857,                 0,       3.688002323,      0.9946275678,     -0.7779290737,      -0.830855473,     -0.6443416653,     -0.8539668333,      -1.375300071,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        150,           9,      -7.321060245,      -4.195441482,      -4.325946865,      -1.876059321,      -3.112659932,      0.9329898399,      0.2933179082,       1.080542487,                 0,                 0,                 0,      0.1737528219,      0.1787636364,       1.105283232,                 0,       3.683861287,      0.9882754124,     -0.7808550629,     -0.8324211478,     -0.6087930445,     -0.8652739614,      -1.377019923,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        151,           9,      -7.291399094,      -4.165542666,      -4.322567843,      -1.845759249,      -3.056066262,      0.9329898399,      0.2740274579,      0.9987485348,                 0,                 0,                 0,      0.1716810469,      0.1681286573,       1.021920955,                 0,       3.644702405,      0.9807675658,     -0.7805793764,     -0.8366253623,     -0.5868530266,     -0.8770184661,      -1.363023346,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        152,           9,      -7.253400392,      -4.130383741,      -4.312311128,      -1.807202266,      -2.995939919,      0.9329898399,      0.2490997995,      0.8800350116,                 0,                 0,                 0,      0.1523426515,      0.1557464973,       0.901252107,                 0,        3.53286118,      0.9719620675,     -0.7842734579,     -0.8242146081,     -0.5704917628,     -0.8828481821,      -1.334380099,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        153,           9,      -7.227243851,      -4.092425932,      -4.288053468,      -1.777203639,      -2.935848173,      0.9329898399,      0.2211007825,      0.7280386796,                 0,                 0,                 0,      0.1170109277,      0.1437888049,      0.7471617326,                 0,       3.292791059,      0.8647330014,     -0.7961930507,     -0.7948836751,     -0.5325771587,     -0.8846790128,      -1.295396421,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        154,           9,      -7.225160628,      -4.052797652,      -4.253836232,      -1.768884787,       -2.85927166,      0.9329898399,       0.193954664,      0.5539794524,                 0,                 0,                 0,     0.07235326362,      0.1349855392,       0.571218478,                 0,       2.856231663,      0.7239299947,     -0.8160185557,     -0.7581309544,     -0.4792196917,     -0.8918959739,      -1.231360619,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        155,           9,       -7.22704734,      -4.008693192,      -4.215883899,      -1.765154403,      -2.966902212,      0.9329898399,      0.1710971661,      0.3708298339,                 0,                 0,                 0,     0.02532960916,      0.1313976053,      0.3866829131,                 0,       2.167363974,      0.6301243617,     -0.8232792637,     -0.7156276189,     -0.4293475377,     -0.8915410156,      -1.345430975,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        156,           9,      -7.201907678,      -3.964409313,      -4.170291821,      -1.737654349,      -2.934242627,      0.9329898399,      0.1536960224,      0.1866436612,                 0,                 0,                 0,     -0.0214257509,      0.1333444844,      0.2016868168,                 0,       1.214368846,      0.5352384684,     -0.7922146842,     -0.6696534806,     -0.3826041651,     -0.8591166008,      -1.314478299,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        157,           9,      -7.156911905,      -3.920235287,      -4.117809064,      -1.693305329,      -2.838029943,      0.9329898399,      0.1412770983,    0.008446885952,                 0,                 0,                 0,    -0.06572232999,      0.1396202275,       0.023168091,                 0,     0.05978949211,      0.3901329754,     -0.7363535959,      -0.617824868,     -0.3366125491,     -0.8040150804,      -1.214694445,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        158,           9,      -7.098878624,      -3.875912918,      -4.064319336,      -1.633720422,      -2.742113865,      0.9329898399,      0.1325951091,     -0.1584372421,                 0,                 0,                 0,     -0.1049167648,      0.1484299406,     -0.1437093434,                 0,       -1.19489507,      0.2945442079,     -0.6658741067,     -0.5593566164,     -0.2949150704,      -0.729055882,      -1.112714441,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        159,           9,      -7.032685411,      -3.831241294,      -4.015549758,      -1.561323141,      -2.676316741,      0.9329898399,       0.126853521,     -0.3099336946,                 0,                 0,                 0,     -0.1363582043,       0.158555497,     -0.2949760418,                 0,      -2.443240772,    0.009259192253,     -0.5859365273,     -0.4950261063,     -0.2631337334,     -0.6373920486,      -1.040398149,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        160,           9,      -6.968269398,      -3.788697226,      -3.973656341,      -1.487601008,      -2.653703204,      0.9329898399,      0.1239471279,     -0.4407606073,                 0,                 0,                 0,      -0.157800731,      0.1693401615,     -0.4253900718,                 0,      -3.556037278,     0.00647681499,     -0.5072001835,      -0.428530963,     -0.2423836082,     -0.5422776952,      -1.008746088,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        161,           9,      -6.911711442,      -3.750785004,       -3.93555137,      -1.422575368,      -2.626840943,      0.9329898399,      0.1241965452,     -0.5374480651,                 0,                 0,                 0,     -0.1636155833,      0.1796948039,     -0.5215217943,                 0,       -4.32739948,    0.003919080947,     -0.4380463277,     -0.3640947527,     -0.2280234831,     -0.4569493473,     -0.9657229711,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        162,           9,      -6.867572175,      -3.722460462,      -3.900350911,      -1.373880172,      -2.644005108,      0.9329898399,      0.1267733228,     -0.5872416483,                 0,                 0,                 0,      -0.150431548,      0.1874623124,     -0.5707732565,                 0,      -4.632217846,    0.002729776966,     -0.3825641061,     -0.3094308148,     -0.2187591224,     -0.3906557273,     -0.9580642907,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        163,           9,      -6.848869256,      -3.707166648,      -3.871414774,      -1.355499502,      -2.657951797,      0.9329898399,      0.1289971924,     -0.5922952154,                 0,                 0,                 0,     -0.1224883207,       0.190202241,      -0.575566682,                 0,      -4.591535709,    0.001565030629,     -0.3506715825,      -0.271707714,     -0.2201805812,     -0.3551579817,     -0.9442201728,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        164,           9,      -6.852927192,      -3.702186586,      -3.850757664,      -1.364469056,      -2.691041637,      0.9329898399,      0.1293739006,     -0.5785807977,                 0,                 0,                 0,    -0.09195787231,      0.1891433385,     -0.5618880166,                 0,      -4.472160111,    0.002227991084,     -0.3364471078,     -0.2501920531,     -0.2333555476,     -0.3414295417,     -0.9512831051,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        165,           9,      -6.870269065,      -3.705055704,      -3.831825185,      -1.388911784,      -2.736252487,      0.9329898399,      0.1291283149,     -0.5599326503,                 0,                 0,                 0,    -0.06463025177,       0.186949836,     -0.5433676964,                 0,      -4.336249959,    0.004071462579,     -0.3338756937,     -0.2417397233,     -0.2457351527,     -0.3363302706,     -0.9730833961,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        166,           9,      -6.897013539,      -3.713590243,      -3.816783822,       -1.42203862,      -2.767125856,      0.9329898399,      0.1299036357,     -0.5543245282,                 0,                 0,                 0,    -0.04743364292,       0.187134701,      -0.537709253,                 0,      -4.267197954,    0.005334085825,     -0.3416140417,     -0.2417722649,     -0.2603023144,     -0.3348438293,     -0.9806912236,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        167,           9,      -6.910767961,      -3.724016773,      -3.804434859,      -1.437194941,      -2.800953312,      0.9329898399,      0.1315591669,     -0.5615137154,                 0,                 0,                 0,    -0.03858003859,      0.1895326378,      -0.544686007,                 0,      -4.268145873,     0.00660579472,     -0.3374779398,     -0.2461332485,     -0.2734714367,     -0.3132443903,     -0.9893406404,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        168,           9,      -6.901927796,      -3.735248862,      -3.792677851,      -1.428265325,      -2.819533961,      0.9329898399,      0.1332821306,     -0.5819664913,                 0,                 0,                 0,    -0.03586993398,      0.1933840602,     -0.5648466416,                 0,       -4.36642548,    0.007886995556,     -0.3172859126,     -0.2536163406,     -0.2821504029,     -0.2759299568,     -0.9791616641,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        169,           9,      -6.886055749,      -3.748461576,      -3.784554675,      -1.409029436,      -2.849417644,      0.9329898399,      0.1337863449,     -0.6045253963,                 0,                 0,                 0,    -0.03580615414,        0.19624356,     -0.5872292619,                 0,      -4.518588177,    0.009180511493,     -0.2951063856,     -0.2650971477,     -0.2874693514,     -0.2389688939,     -0.9749877574,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        170,           9,      -6.878301008,      -3.758985374,      -3.774268402,      -1.396709638,      -2.848348275,      0.9329898399,      0.1329809265,     -0.6182287233,                 0,                 0,                 0,     -0.0354124317,      0.1968749414,     -0.6009417098,                 0,       -4.64900298,      0.0104892365,     -0.2857521909,     -0.2752421403,     -0.2863625781,      -0.221282095,     -0.9368953018,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        171,           9,      -6.882218312,       -3.76902706,       -3.76552954,      -1.396671555,      -2.865566449,      0.9329898399,      0.1314043194,     -0.6209126834,                 0,                 0,                 0,    -0.03372388682,      0.1955875214,     -0.6037757672,                 0,      -4.725207559,     0.01044373974,     -0.2835331277,     -0.2860927679,     -0.2840256363,     -0.2153781344,     -0.9217816212,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        172,           9,      -6.888232641,      -3.778339256,      -3.759849465,      -1.399906993,      -2.885990273,      0.9329898399,      0.1293412012,     -0.6148429191,                 0,                 0,                 0,    -0.03085826909,      0.1929012421,     -0.5979549083,                 0,      -4.753650913,     0.01041748815,     -0.2798058699,     -0.2980750392,     -0.2827672441,     -0.2112519591,     -0.9264551106,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        173,           9,      -6.892240072,      -3.787394689,      -3.756268406,      -1.401667273,      -2.897638052,      0.9329898399,      0.1265076727,     -0.6008415281,                 0,                 0,                 0,    -0.02696607023,       0.188619692,     -0.5843264028,                 0,      -4.749447329,     0.01178345023,     -0.2753585698,     -0.3127364782,     -0.2819487421,     -0.2089973765,     -0.9477154317,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
