"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         101,       -4.28314923,      -3.517820386,      -3.532246984,      -2.233085525,      -10.53537451
          0,           0,         102,      -4.278302346,      -3.514414883,      -3.527704717,      -2.228311169,      -10.53034309
          0,           0,         103,      -4.273560149,      -3.511183975,      -3.523246207,      -2.223647611,      -10.52530659
          0,           0,         104,      -4.268937704,      -3.508122031,      -3.518864613,      -2.219109889,      -10.52033013
          0,           0,         105,      -4.264448862,      -3.505216538,      -3.514552801,      -2.214711919,        -10.515462
          0,           0,         106,      -4.260105976,      -3.502447797,      -3.510303336,      -2.210466223,      -10.51069103
          0,           0,         107,       -4.25591962,      -3.499788985,      -3.506108512,      -2.206383661,      -10.50596833
          0,           0,         108,      -4.251898336,      -3.497206639,      -3.501960445,      -2.202473167,      -10.50130624
          0,           0,         109,      -4.248048389,      -3.494661578,      -3.497851228,        -2.1987415,      -10.49674187
          0,           0,         110,      -4.244373572,      -3.492110309,      -3.493773182,       -2.19519302,      -10.49227008
          0,           0,         111,      -4.240875049,       -3.48950686,      -3.489719175,      -2.191829494,        -10.487885
          0,           0,         112,      -4.237551264,      -3.486805023,      -3.485683012,       -2.18864996,      -10.48350858
          0,           0,         113,      -4.234397914,      -3.483960872,      -3.481659871,      -2.185650633,      -10.47923045
          0,           0,         114,      -4.231408014,      -3.480935419,      -3.477646756,        -2.1828249,      -10.47504367
          0,           0,         115,      -4.228572039,      -3.477697225,      -3.473642945,      -2.180163382,      -10.47089135
          0,           0,         116,      -4.225878166,      -3.474224744,      -3.469650398,      -2.177654096,      -10.46666077
          0,           0,         117,      -4.223312611,      -3.470508188,      -3.465674103,      -2.175282714,      -10.46245371
          0,           0,         118,      -4.220860047,      -3.466550747,      -3.461722332,      -2.173032917,      -10.45830457
          0,           0,         119,      -4.218504102,      -3.462369005,      -3.457806792,      -2.170886846,      -10.45427084
          0,           0,         120,      -4.216227913,      -3.457992531,      -3.453942656,      -2.168825639,      -10.45014576
          0,           0,         121,      -4.214014719,       -3.45346264,      -3.450148471,       -2.16683004,      -10.44595686
          0,           0,         122,      -4.211848452,      -3.448830446,      -3.446445933,      -2.164881041,       -10.4417957
          0,           0,         123,      -4.209714318,      -3.444154364,      -3.442859548,      -2.162960564,      -10.43774755
          0,           0,         124,      -4.207599306,      -3.439497247,      -3.439416157,        -2.1610521,      -10.43367837
          0,           0,         125,      -4.205492621,      -3.434923362,      -3.436144365,      -2.159141317,      -10.42959806
          0,           0,         126,      -4.203385993,      -3.430495389,      -3.433073856,      -2.157216561,      -10.42567693
          0,           0,         127,      -4.201273858,      -3.426271596,      -3.430234622,      -2.155269248,      -10.42189864
          0,           0,         128,      -4.199153385,      -3.422303295,      -3.427656108,      -2.153294091,      -10.41809581
          0,           0,         129,      -4.197024355,      -3.418632671,      -3.425366286,       -2.15128917,      -10.41423428
          0,           0,         130,      -4.194888901,      -3.415291026,      -3.423390687,      -2.149255816,      -10.41050191
          0,           0,         131,      -4.192751114,      -3.412297482,       -3.42175138,      -2.147198325,      -10.40698309
          0,           0,         132,      -4.190616564,      -3.409658157,      -3.420465956,      -2.145123523,      -10.40355688
          0,           0,         133,      -4.188491742,      -3.407365857,        -3.4195465,       -2.14304019,      -10.40002076
          0,           0,         134,      -4.186383483,      -3.405400321,      -3.418998621,      -2.140958405,      -10.39650018
          0,           0,         135,      -4.184298391,      -3.403729045,      -3.418820544,       -2.13888883,       -10.3930651
          0,           0,         136,      -4.182242305,       -3.40230872,      -3.419002322,      -2.136841995,      -10.38970531
          0,           0,         137,      -4.180219846,      -3.401087317,      -3.419525228,      -2.134827615,      -10.38619854
          0,           0,         138,       -4.17823405,      -3.400006784,      -3.420361379,      -2.132853982,      -10.38262206
          0,           0,         139,      -4.176286131,      -3.399006289,      -3.421473658,      -2.130927462,      -10.37901278
          0,           0,         140,      -4.174375359,       -3.39802586,      -3.422816004,      -2.129052132,      -10.37533761
          0,           0,         141,       -4.17249908,      -3.397010205,      -3.424334137,      -2.127229562,       -10.3715231
          0,           0,         142,      -4.170652851,      -3.395912408,      -3.425966761,      -2.125458759,      -10.36748232
          0,           0,         143,      -4.168830693,      -3.394697169,      -3.427647284,      -2.123736269,      -10.36332291
          0,           0,         144,      -4.167025434,      -3.393343245,      -3.429306014,      -2.122056421,      -10.35910433
          0,           0,         145,      -4.165229117,      -3.391844802,      -3.430872778,      -2.120411702,      -10.35470734
          0,           0,         146,      -4.163433443,      -3.390211487,      -3.432279817,      -2.118793225,      -10.35007343
          0,           0,         147,      -4.161630215,       -3.38846716,      -3.433464768,      -2.117191263,      -10.34527701
