"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         228,      -6.557883233,       -4.55509486,               -32,      -4.919192942,      -4.291714136,      -9.137379001
          0,           0,         229,       -6.46161238,      -4.553435313,               -32,      -4.917361742,      -4.289558353,      -9.131129786
          0,           0,         230,      -6.346380573,      -4.551686061,               -32,       -4.91526318,      -4.282992119,      -9.124823533
          0,           0,         231,      -6.327552292,      -4.549955843,               -32,      -4.913434432,      -4.286098447,      -9.118440117
          0,           0,         232,      -6.336771003,      -4.548150567,               -32,      -4.911635469,      -4.288262735,      -9.111958756
          0,           0,         233,      -6.388189854,      -4.546321007,               -32,        -4.9098355,      -4.286550023,      -9.105365566
          0,           0,         234,      -6.487506684,      -4.544505591,               -32,      -4.907889647,      -4.280500335,      -9.098658539
          0,           0,         235,      -6.568926788,      -4.542574657,               -32,      -4.906010041,      -4.279295695,      -9.091841311
          0,           0,         236,      -6.545437063,      -4.540492712,               -32,      -4.904197928,      -4.281349481,      -9.084879179
          0,           0,         237,      -6.446655806,      -4.538277818,               -32,      -4.902280326,      -4.279454038,      -9.077745191
          0,           0,         238,      -6.336735812,      -4.535991661,               -32,      -4.900126041,      -4.273284739,      -9.070415967
          0,           0,         239,      -6.320430055,      -4.533732642,               -32,      -4.898266037,      -4.276883436,      -9.062886339
          0,           0,         240,      -6.332896035,      -4.531417538,               -32,      -4.896460675,       -4.27882654,      -9.055164001
          0,           0,         241,      -6.387007567,      -4.529092163,               -32,      -4.894689388,      -4.277097297,       -9.04722071
          0,           0,         242,      -6.486032701,      -4.526792631,               -32,      -4.892783682,      -4.271271782,       -9.03904084
          0,           0,         243,      -6.562715639,      -4.524395785,               -32,      -4.890978426,      -4.271002524,      -9.030634711
          0,           0,         244,      -6.535273048,        -4.5218734,               -32,      -4.889259965,      -4.273076068,      -9.021989238
          0,           0,         245,      -6.433682989,      -4.519240372,               -32,      -4.887468776,      -4.271221566,      -9.013092474
          0,           0,         246,      -6.333469071,      -4.516576247,               -32,      -4.885465232,      -4.265587936,      -9.003950062
          0,           0,         247,      -6.321273921,      -4.513948944,               -32,      -4.883787783,      -4.269840347,      -8.994561639
          0,           0,         248,      -6.338004903,      -4.511291595,               -32,      -4.882171614,       -4.27145339,      -8.984902447
          0,           0,         249,      -6.396507618,      -4.508645619,               -32,      -4.880601973,      -4.269496481,      -8.974960182
          0,           0,         250,      -6.496155831,      -4.506041795,               -32,      -4.878895173,       -4.26391254,      -8.964731741
          0,           0,         251,      -6.560672639,      -4.503358592,               -32,      -4.877356726,      -4.265076289,       -8.95422499
          0,           0,         252,      -6.521907462,      -4.500584755,               -32,      -4.875888726,      -4.266709439,      -8.943438682
          0,           0,         253,      -6.414944709,       -4.49773357,               -32,      -4.874360262,      -4.264488195,      -8.932382483
          0,           0,         254,      -6.336146875,      -4.494912892,               -32,      -4.872654468,      -4.259919489,      -8.921078097
          0,           0,         255,      -6.330525335,      -4.492125404,               -32,      -4.871308835,       -4.26481024,      -8.909541114
