        +------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         586|  2.6781e-01|   -8.414181|   -9.800189|    0.922656|    0.022636|   -0.002526|
|         587|  2.6786e-01|   -8.416967|   -9.802236|    0.922578|    0.022637|   -0.002536|
|         588|  2.6803e-01|   -8.419752|   -9.804289|    0.922500|    0.022637|   -0.002546|
|         589|  2.6815e-01|   -8.422535|   -9.806350|    0.922423|    0.022638|   -0.002556|
|         590|  2.6815e-01|   -8.425318|   -9.808418|    0.922346|    0.022639|   -0.002566|
|         591|  2.6819e-01|   -8.428101|   -9.810491|    0.922270|    0.022640|   -0.002576|
|         592|  2.6825e-01|   -8.430883|   -9.812569|    0.922193|    0.022640|   -0.002586|
|         593|  2.6839e-01|   -8.433666|   -9.814653|    0.922118|    0.022641|   -0.002595|
|         594|  2.6865e-01|   -8.436449|   -9.816740|    0.922042|    0.022642|   -0.002605|
|         595|  2.6870e-01|   -8.439234|   -9.818829|    0.921967|    0.022642|   -0.002615|
|         596|  2.6873e-01|   -8.442020|   -9.820922|    0.921893|    0.022643|   -0.002624|
|         597|  2.6882e-01|   -8.444808|   -9.823017|    0.921819|    0.022644|   -0.002634|
|         598|  2.6896e-01|   -8.447598|   -9.825117|    0.921745|    0.022645|   -0.002643|
|         599|  2.6899e-01|   -8.450391|   -9.827219|    0.921671|    0.022645|   -0.002653|
|         600|  2.6899e-01|   -8.453187|   -9.829323|    0.921598|    0.022646|   -0.002662|
|         601|  2.6902e-01|   -8.455985|   -9.831431|    0.921525|    0.022647|   -0.002671|
|         602|  2.6909e-01|   -8.458787|   -9.833543|    0.921453|    0.022648|   -0.002681|
|         603|  2.6909e-01|   -8.461592|   -9.835657|    0.921381|    0.022648|   -0.002690|
|         604|  2.6910e-01|   -8.464400|   -9.837776|    0.921309|    0.022649|   -0.002699|
|         605|  2.6910e-01|   -8.467212|   -9.839903|    0.921238|    0.022650|   -0.002708|
|         606|  2.6912e-01|   -8.470026|   -9.842058|    0.921167|    0.022650|   -0.002717|
|         607|  2.6911e-01|   -8.472843|   -9.844192|    0.921097|    0.022651|   -0.002726|
|         608|  2.6923e-01|   -8.475664|   -9.846265|    0.921026|    0.022652|   -0.002735|
|         609|  2.6939e-01|   -8.478486|   -9.848388|    0.920956|    0.022653|   -0.002744|
|         610|  2.6948e-01|   -8.481311|   -9.850505|    0.920887|    0.022653|   -0.002753|
|         611|  2.6952e-01|   -8.484138|   -9.852616|    0.920818|    0.022654|   -0.002762|
|         612|  2.6953e-01|   -8.486967|   -9.854727|    0.920749|    0.022655|   -0.002771|
|         613|  2.6956e-01|   -8.489798|   -9.856819|    0.920680|    0.022655|   -0.002779|
|         614|  2.6957e-01|   -8.492629|   -9.858922|    0.920612|    0.022656|   -0.002788|
|         615|  2.6959e-01|   -8.495462|   -9.861038|    0.920544|    0.022657|   -0.002797|
|         616|  2.6968e-01|   -8.498295|   -9.863151|    0.920477|    0.022657|   -0.002805|
|         617|  2.6972e-01|   -8.501129|   -9.865263|    0.920410|    0.022658|   -0.002814|
|         618|  2.6969e-01|   -8.503963|   -9.867387|    0.920343|    0.022659|   -0.002822|
|         619|  2.6963e-01|   -8.506797|   -9.869514|    0.920276|    0.022660|   -0.002831|
|         620|  2.6957e-01|   -8.509631|   -9.871644|    0.920210|    0.022660|   -0.002839|
|         621|  2.6947e-01|   -8.512465|   -9.873777|    0.920144|    0.022661|   -0.002848|
|         622|  2.6937e-01|   -8.515298|   -9.875913|    0.920078|    0.022662|   -0.002856|
|         623|  2.6927e-01|   -8.518131|   -9.878052|    0.920013|    0.022662|   -0.002864|
|         624|  2.6918e-01|   -8.520963|   -9.880194|    0.919948|    0.022663|   -0.002872|
|         625|  2.6909e-01|   -8.523795|   -9.882339|    0.919884|    0.022664|   -0.002881|
|         626|  2.6899e-01|   -8.526626|   -9.884487|    0.919819|    0.022665|   -0.002889|
|         627|  2.6889e-01|   -8.529456|   -9.886640|    0.919755|    0.022665|   -0.002897|
|         628|  2.6879e-01|   -8.532285|   -9.888794|    0.919691|    0.022666|   -0.002905|
|         629|  2.6870e-01|   -8.535112|   -9.890955|    0.919628|    0.022667|   -0.002913|
|         630|  2.6861e-01|   -8.537939|   -9.893122|    0.919565|    0.022667|   -0.002921|
|         631|  2.6851e-01|   -8.540763|   -9.895292|    0.919502|    0.022668|   -0.002929|
|         632|  2.6842e-01|   -8.543587|   -9.897467|    0.919440|    0.022669|   -0.002937|
|         633|  2.6833e-01|   -8.546408|   -9.899647|    0.919378|    0.022669|   -0.002945|
|         634|  2.6826e-01|   -8.549227|   -9.901834|    0.919316|    0.022670|   -0.002953|
|         635|  2.6818e-01|   -8.552044|   -9.904027|    0.919254|    0.022671|   -0.002960|
|         636|  2.6809e-01|   -8.554859|   -9.906226|    0.919193|    0.022671|   -0.002968|
|         637|  2.6800e-01|   -8.557671|   -9.908433|    0.919132|    0.022672|   -0.002976|
|         638|  2.6791e-01|   -8.560480|   -9.910648|    0.919071|    0.022673|   -0.002983|
|         639|  2.6783e-01|   -8.563286|   -9.912878|    0.919011|    0.022673|   -0.002991|
|         640|  2.6774e-01|   -8.566089|   -9.915120|    0.918951|    0.022674|   -0.002999|
|         641|  2.6766e-01|   -8.568889|   -9.917376|    0.918891|    0.022675|   -0.003006|
|         642|  2.6756e-01|   -8.571685|   -9.919637|    0.918831|    0.022675|   -0.003014|
|         643|  2.6747e-01|   -8.574477|   -9.921872|    0.918772|    0.022676|   -0.003021|
|         644|  2.6738e-01|   -8.577266|   -9.924031|    0.918713|    0.022677|   -0.003029|
|         645|  2.6729e-01|   -8.580051|   -9.926214|    0.918655|    0.022677|   -0.003036|
|         646|  2.6720e-01|   -8.582832|   -9.928429|    0.918596|    0.022678|   -0.003043|
|         647|  2.6710e-01|   -8.585609|   -9.930650|    0.918538|    0.022679|   -0.003051|
|         648|  2.6701e-01|   -8.588381|   -9.932870|    0.918481|    0.022679|   -0.003058|
|         649|  2.6693e-01|   -8.591150|   -9.935092|    0.918423|    0.022680|   -0.003065|
|         650|  2.6687e-01|   -8.593915|   -9.937313|    0.918366|    0.022681|   -0.003072|
|         651|  2.6679e-01|   -8.596677|   -9.939535|    0.918309|    0.022681|   -0.003079|
|         652|  2.6671e-01|   -8.599435|   -9.941756|    0.918253|    0.022682|   -0.003086|
|         653|  2.6664e-01|   -8.602189|   -9.943975|    0.918196|    0.022683|   -0.003094|
|         654|  2.6654e-01|   -8.604941|   -9.946192|    0.918140|    0.022683|   -0.003101|
|         655|  2.6647e-01|   -8.607690|   -9.948406|    0.918084|    0.022684|   -0.003108|
|         656|  2.6639e-01|   -8.610436|   -9.950616|    0.918029|    0.022685|   -0.003115|
|         657|  2.6629e-01|   -8.613180|   -9.952820|    0.917974|    0.022685|   -0.003121|
|         658|  2.6622e-01|   -8.615921|   -9.955018|    0.917919|    0.022686|   -0.003128|
|         659|  2.6615e-01|   -8.618661|   -9.957210|    0.917864|    0.022687|   -0.003135|
|         660|  2.6608e-01|   -8.621398|   -9.959394|    0.917810|    0.022687|   -0.003142|
|         661|  2.6599e-01|   -8.624134|   -9.961570|    0.917756|    0.022688|   -0.003149|
|         662|  2.6590e-01|   -8.626869|   -9.963738|    0.917702|    0.022689|   -0.003156|
|         663|  2.6582e-01|   -8.629601|   -9.965899|    0.917648|    0.022689|   -0.003162|
|         664|  2.6574e-01|   -8.632333|   -9.968053|    0.917595|    0.022690|   -0.003169|
|         665|  2.6567e-01|   -8.635063|   -9.970202|    0.917542|    0.022691|   -0.003176|
|         666|  2.6557e-01|   -8.637792|   -9.972354|    0.917489|    0.022691|   -0.003182|
|         667|  2.6549e-01|   -8.640520|   -9.974584|    0.917436|    0.022692|   -0.003189|
|         668|  2.6542e-01|   -8.643247|   -9.976640|    0.917384|    0.022692|   -0.003195|
|         669|  2.6535e-01|   -8.645973|   -9.978717|    0.917332|    0.022693|   -0.003202|
|         670|  2.6527e-01|   -8.648697|   -9.980799|    0.917280|    0.022694|   -0.003208|
|         671|  2.6518e-01|   -8.651421|   -9.982880|    0.917229|    0.022694|   -0.003215|
|         672|  2.6509e-01|   -8.654143|   -9.984950|    0.917178|    0.022695|   -0.003221|
|         673|  2.6501e-01|   -8.656864|   -9.987027|    0.917127|    0.022696|   -0.003227|
|         674|  2.6493e-01|   -8.659583|   -9.989130|    0.917076|    0.022696|   -0.003234|
|         675|  2.6485e-01|   -8.662301|   -9.991211|    0.917025|    0.022697|   -0.003240|
|         676|  2.6476e-01|   -8.665018|   -9.993256|    0.916975|    0.022698|   -0.003246|
|         677|  2.6468e-01|   -8.667732|   -9.995311|    0.916925|    0.022698|   -0.003252|
|         678|  2.6460e-01|   -8.670445|   -9.997403|    0.916875|    0.022699|   -0.003259|
|         679|  2.6452e-01|   -8.673156|   -9.999499|    0.916826|    0.022699|   -0.003265|
|         680|  2.6446e-01|   -8.675865|  -10.001621|    0.916777|    0.022700|   -0.003271|
|         681|  2.6440e-01|   -8.678572|  -10.003757|    0.916728|    0.022701|   -0.003277|
|         682|  2.6432e-01|   -8.681276|  -10.005909|    0.916679|    0.022701|   -0.003283|
|         683|  2.6424e-01|   -8.683979|  -10.008072|    0.916630|    0.022702|   -0.003289|
|         684|  2.6415e-01|   -8.686678|  -10.010243|    0.916582|    0.022703|   -0.003295|
|         685|  2.6407e-01|   -8.689375|  -10.012435|    0.916534|    0.022703|   -0.003301|
|         686|  2.6399e-01|   -8.692070|  -10.014640|    0.916486|    0.022704|   -0.003307|
|         687|  2.6391e-01|   -8.694761|  -10.016855|    0.916438|    0.022704|   -0.003313|
|         688|  2.6382e-01|   -8.697449|  -10.019073|    0.916391|    0.022705|   -0.003319|
|         689|  2.6374e-01|   -8.700134|  -10.021300|    0.916344|    0.022706|   -0.003325|
|         690|  2.6365e-01|   -8.702816|  -10.023534|    0.916297|    0.022706|   -0.003330|
|         691|  2.6357e-01|   -8.705494|  -10.025780|    0.916250|    0.022707|   -0.003336|
|         692|  2.6348e-01|   -8.708168|  -10.028046|    0.916204|    0.022707|   -0.003342|
|         693|  2.6340e-01|   -8.710838|  -10.030320|    0.916157|    0.022708|   -0.003348|
|         694|  2.6332e-01|   -8.713503|  -10.032647|    0.916111|    0.022709|   -0.003353|
|         695|  2.6326e-01|   -8.716163|  -10.034778|    0.916066|    0.022709|   -0.003359|
|         696|  2.6320e-01|   -8.718819|  -10.036983|    0.916020|    0.022710|   -0.003365|
|         697|  2.6313e-01|   -8.721468|  -10.039144|    0.915975|    0.022710|   -0.003370|
|         698|  2.6305e-01|   -8.724112|  -10.041395|    0.915929|    0.022711|   -0.003376|
|         699|  2.6297e-01|   -8.726750|  -10.043658|    0.915885|    0.022712|   -0.003381|
|         700|  2.6289e-01|   -8.729382|  -10.045917|    0.915840|    0.022712|   -0.003387|
|         701|  2.6281e-01|   -8.732006|  -10.048178|    0.915795|    0.022713|   -0.003392|
|         702|  2.6273e-01|   -8.734624|  -10.050403|    0.915751|    0.022713|   -0.003398|
|         703|  2.6265e-01|   -8.737235|  -10.052670|    0.915707|    0.022714|   -0.003403|
|         704|  2.6258e-01|   -8.739838|  -10.054974|    0.915663|    0.022715|   -0.003409|
|         705|  2.6250e-01|   -8.742433|  -10.057287|    0.915620|    0.022715|   -0.003414|
|         706|  2.6242e-01|   -8.745021|  -10.059612|    0.915576|    0.022716|   -0.003419|
|         707|  2.6234e-01|   -8.747600|  -10.061952|    0.915533|    0.022716|   -0.003425|
|         708|  2.6226e-01|   -8.750172|  -10.064303|    0.915490|    0.022717|   -0.003430|
|         709|  2.6218e-01|   -8.752737|  -10.066666|    0.915448|    0.022718|   -0.003435|
|         710|  2.6210e-01|   -8.755293|  -10.069054|    0.915405|    0.022718|   -0.003440|
|         711|  2.6202e-01|   -8.757843|  -10.071451|    0.915363|    0.022719|   -0.003446|
|         712|  2.6194e-01|   -8.760385|  -10.073843|    0.915321|    0.022719|   -0.003451|
|         713|  2.6187e-01|   -8.762920|  -10.076317|    0.915279|    0.022720|   -0.003456|
|         714|  2.6179e-01|   -8.765448|  -10.078709|    0.915237|    0.022720|   -0.003461|
|         715|  2.6171e-01|   -8.767969|  -10.080917|    0.915196|    0.022721|   -0.003466|
|         716|  2.6166e-01|   -8.770485|  -10.083217|    0.915154|    0.022722|   -0.003471|
|         717|  2.6160e-01|   -8.772993|  -10.085537|    0.915113|    0.022722|   -0.003476|
|         718|  2.6155e-01|   -8.775496|  -10.087830|    0.915072|    0.022723|   -0.003481|
|         719|  2.6147e-01|   -8.777993|  -10.090111|    0.915032|    0.022723|   -0.003486|
|         720|  2.6139e-01|   -8.780484|  -10.092310|    0.914991|    0.022724|   -0.003491|
|         721|  2.6132e-01|   -8.782970|  -10.094602|    0.914951|    0.022724|   -0.003496|
|         722|  2.6124e-01|   -8.785450|  -10.096892|    0.914911|    0.022725|   -0.003501|
|         723|  2.6116e-01|   -8.787925|  -10.099163|    0.914871|    0.022726|   -0.003506|
|         724|  2.6108e-01|   -8.790396|  -10.101434|    0.914831|    0.022726|   -0.003511|
|         725|  2.6101e-01|   -8.792862|  -10.103692|    0.914792|    0.022727|   -0.003516|
|         726|  2.6093e-01|   -8.795324|  -10.105885|    0.914753|    0.022727|   -0.003521|
|         727|  2.6086e-01|   -8.797782|  -10.108121|    0.914713|    0.022728|   -0.003525|
|         728|  2.6078e-01|   -8.800235|  -10.110301|    0.914675|    0.022728|   -0.003530|
|         729|  2.6071e-01|   -8.802683|  -10.112547|    0.914636|    0.022729|   -0.003535|
|         730|  2.6064e-01|   -8.805128|  -10.114801|    0.914597|    0.022729|   -0.003540|
|         731|  2.6056e-01|   -8.807567|  -10.117063|    0.914559|    0.022730|   -0.003544|
|         732|  2.6049e-01|   -8.810003|  -10.119333|    0.914521|    0.022731|   -0.003549|
|         733|  2.6041e-01|   -8.812434|  -10.121609|    0.914483|    0.022731|   -0.003554|
|         734|  2.6033e-01|   -8.814860|  -10.123891|    0.914445|    0.022732|   -0.003558|
|         735|  2.6026e-01|   -8.817282|  -10.126209|    0.914408|    0.022732|   -0.003563|
|         736|  2.6018e-01|   -8.819699|  -10.128412|    0.914370|    0.022733|   -0.003567|
|         737|  2.6010e-01|   -8.822111|  -10.130616|    0.914333|    0.022733|   -0.003572|
|         738|  2.6003e-01|   -8.824518|  -10.132859|    0.914296|    0.022734|   -0.003576|
|         739|  2.5995e-01|   -8.826921|  -10.135110|    0.914259|    0.022734|   -0.003581|
|         740|  2.5988e-01|   -8.829317|  -10.137364|    0.914222|    0.022735|   -0.003585|
|         741|  2.5980e-01|   -8.831709|  -10.139615|    0.914186|    0.022735|   -0.003590|
|         742|  2.5973e-01|   -8.834094|  -10.141861|    0.914149|    0.022736|   -0.003594|
|         743|  2.5966e-01|   -8.836473|  -10.144103|    0.914113|    0.022737|   -0.003599|
|         744|  2.5958e-01|   -8.838846|  -10.146340|    0.914077|    0.022737|   -0.003603|
|         745|  2.5951e-01|   -8.841213|  -10.148574|    0.914042|    0.022738|   -0.003607|
|         746|  2.5944e-01|   -8.843573|  -10.150809|    0.914006|    0.022738|   -0.003612|
|         747|  2.5937e-01|   -8.845925|  -10.153045|    0.913970|    0.022739|   -0.003616|
|         748|  2.5930e-01|   -8.848270|  -10.155286|    0.913935|    0.022739|   -0.003620|
|         749|  2.5922e-01|   -8.850608|  -10.157534|    0.913900|    0.022740|   -0.003625|
|         750|  2.5915e-01|   -8.852938|  -10.159792|    0.913865|    0.022740|   -0.003629|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         751|  2.5916e-01|   -8.855260|  -10.162060|    0.913830|    0.022741|   -0.003633|
|         752|  2.5912e-01|   -8.857574|  -10.164343|    0.913796|    0.022741|   -0.003637|
|         753|  2.5904e-01|   -8.859879|  -10.166640|    0.913761|    0.022742|   -0.003642|
|         754|  2.5897e-01|   -8.862176|  -10.168953|    0.913727|    0.022742|   -0.003646|
|         755|  2.5891e-01|   -8.864464|  -10.171282|    0.913693|    0.022743|   -0.003650|
|         756|  2.5884e-01|   -8.866743|  -10.173629|    0.913659|    0.022743|   -0.003654|
|         757|  2.5877e-01|   -8.869014|  -10.175991|    0.913625|    0.022744|   -0.003658|
|         758|  2.5871e-01|   -8.871275|  -10.178367|    0.913592|    0.022744|   -0.003662|
|         759|  2.5865e-01|   -8.873528|  -10.180757|    0.913558|    0.022745|   -0.003666|
|         760|  2.5859e-01|   -8.875771|  -10.183163|    0.913525|    0.022745|   -0.003670|
|         761|  2.5853e-01|   -8.878005|  -10.185584|    0.913492|    0.022746|   -0.003674|
|         762|  2.5848e-01|   -8.880230|  -10.188018|    0.913459|    0.022746|   -0.003678|
|         763|  2.5842e-01|   -8.882446|  -10.190464|    0.913426|    0.022747|   -0.003682|
|         764|  2.5836e-01|   -8.884653|  -10.192920|    0.913394|    0.022747|   -0.003686|
|         765|  2.5831e-01|   -8.886851|  -10.195383|    0.913361|    0.022748|   -0.003690|
|         766|  2.5825e-01|   -8.889039|  -10.197854|    0.913329|    0.022748|   -0.003694|
|         767|  2.5820e-01|   -8.891218|  -10.200334|    0.913297|    0.022749|   -0.003698|
|         768|  2.5815e-01|   -8.893388|  -10.202821|    0.913265|    0.022749|   -0.003702|
|         769|  2.5809e-01|   -8.895550|  -10.205317|    0.913233|    0.022750|   -0.003706|
|         770|  2.5803e-01|   -8.897702|  -10.207821|    0.913201|    0.022750|   -0.003710|
|         771|  2.5796e-01|   -8.899846|  -10.210333|    0.913170|    0.022751|   -0.003713|
|         772|  2.5789e-01|   -8.901982|  -10.212854|    0.913138|    0.022751|   -0.003717|
|         773|  2.5782e-01|   -8.904109|  -10.215383|    0.913107|    0.022752|   -0.003721|
|         774|  2.5775e-01|   -8.906228|  -10.217921|    0.913076|    0.022752|   -0.003725|
|         775|  2.5768e-01|   -8.908339|  -10.220467|    0.913045|    0.022753|   -0.003729|
|         776|  2.5761e-01|   -8.910442|  -10.223022|    0.913015|    0.022753|   -0.003732|
|         777|  2.5755e-01|   -8.912538|  -10.225586|    0.912984|    0.022754|   -0.003736|
|         778|  2.5748e-01|   -8.914626|  -10.228158|    0.912954|    0.022754|   -0.003740|
|         779|  2.5744e-01|   -8.916708|  -10.230739|    0.912923|    0.022755|   -0.003743|
|         780|  2.5738e-01|   -8.918783|  -10.233329|    0.912893|    0.022755|   -0.003747|
|         781|  2.5732e-01|   -8.920852|  -10.235922|    0.912863|    0.022756|   -0.003751|
|         782|  2.5726e-01|   -8.922914|  -10.238521|    0.912833|    0.022756|   -0.003754|
|         783|  2.5720e-01|   -8.924971|  -10.241124|    0.912804|    0.022757|   -0.003758|
|         784|  2.5714e-01|   -8.927022|  -10.243713|    0.912774|    0.022757|   -0.003761|
|         785|  2.5709e-01|   -8.929067|  -10.246302|    0.912745|    0.022757|   -0.003765|
|         786|  2.5703e-01|   -8.931108|  -10.248906|    0.912715|    0.022758|   -0.003768|
|         787|  2.5697e-01|   -8.933143|  -10.251520|    0.912686|    0.022758|   -0.003772|
|         788|  2.5690e-01|   -8.935174|  -10.254132|    0.912657|    0.022759|   -0.003775|
|         789|  2.5684e-01|   -8.937200|  -10.256743|    0.912628|    0.022759|   -0.003779|
|         790|  2.5678e-01|   -8.939221|  -10.259354|    0.912600|    0.022760|   -0.003782|
|         791|  2.5672e-01|   -8.941239|  -10.261967|    0.912571|    0.022760|   -0.003786|
|         792|  2.5665e-01|   -8.943252|  -10.264577|    0.912543|    0.022761|   -0.003789|
|         793|  2.5659e-01|   -8.945261|  -10.267182|    0.912515|    0.022761|   -0.003793|
|         794|  2.5653e-01|   -8.947266|  -10.269788|    0.912486|    0.022762|   -0.003796|
|         795|  2.5648e-01|   -8.949267|  -10.272391|    0.912458|    0.022762|   -0.003799|
|         796|  2.5645e-01|   -8.951265|  -10.274993|    0.912431|    0.022763|   -0.003803|
|         797|  2.5639e-01|   -8.953258|  -10.277594|    0.912403|    0.022763|   -0.003806|
|         798|  2.5633e-01|   -8.955248|  -10.280193|    0.912375|    0.022763|   -0.003809|
|         799|  2.5626e-01|   -8.957234|  -10.282789|    0.912348|    0.022764|   -0.003813|
|         800|  2.5621e-01|   -8.959216|  -10.285383|    0.912321|    0.022764|   -0.003816|
|         801|  2.5614e-01|   -8.961195|  -10.287978|    0.912293|    0.022765|   -0.003819|
|         802|  2.5608e-01|   -8.963168|  -10.290568|    0.912266|    0.022765|   -0.003823|
|         803|  2.5602e-01|   -8.965138|  -10.293148|    0.912239|    0.022766|   -0.003826|
|         804|  2.5595e-01|   -8.967103|  -10.295726|    0.912213|    0.022766|   -0.003829|
|         805|  2.5589e-01|   -8.969064|  -10.298308|    0.912186|    0.022767|   -0.003832|
|         806|  2.5582e-01|   -8.971020|  -10.300889|    0.912159|    0.022767|   -0.003835|
|         807|  2.5576e-01|   -8.972970|  -10.303468|    0.912133|    0.022767|   -0.003839|
|         808|  2.5570e-01|   -8.974916|  -10.306043|    0.912107|    0.022768|   -0.003842|
|         809|  2.5563e-01|   -8.976856|  -10.308615|    0.912081|    0.022768|   -0.003845|
|         810|  2.5557e-01|   -8.978791|  -10.311183|    0.912055|    0.022769|   -0.003848|
|         811|  2.5554e-01|   -8.980719|  -10.313747|    0.912029|    0.022769|   -0.003851|
|         812|  2.5548e-01|   -8.982642|  -10.316308|    0.912003|    0.022770|   -0.003854|
|         813|  2.5543e-01|   -8.984558|  -10.318864|    0.911977|    0.022770|   -0.003857|
|         814|  2.5537e-01|   -8.986468|  -10.321415|    0.911952|    0.022770|   -0.003860|
|         815|  2.5531e-01|   -8.988372|  -10.323963|    0.911926|    0.022771|   -0.003863|
|         816|  2.5525e-01|   -8.990269|  -10.326506|    0.911901|    0.022771|   -0.003866|
|         817|  2.5519e-01|   -8.992159|  -10.329046|    0.911876|    0.022772|   -0.003869|
|         818|  2.5514e-01|   -8.994043|  -10.331589|    0.911851|    0.022772|   -0.003872|
|         819|  2.5508e-01|   -8.995920|  -10.334115|    0.911826|    0.022773|   -0.003875|
|         820|  2.5502e-01|   -8.997791|  -10.336630|    0.911801|    0.022773|   -0.003878|
|         821|  2.5496e-01|   -8.999655|  -10.339137|    0.911777|    0.022773|   -0.003881|
|         822|  2.5490e-01|   -9.001512|  -10.341637|    0.911752|    0.022774|   -0.003884|
|         823|  2.5485e-01|   -9.003364|  -10.344128|    0.911728|    0.022774|   -0.003887|
|         824|  2.5479e-01|   -9.005208|  -10.346611|    0.911704|    0.022775|   -0.003890|
|         825|  2.5474e-01|   -9.007047|  -10.349086|    0.911680|    0.022775|   -0.003893|
|         826|  2.5470e-01|   -9.008879|  -10.351555|    0.911655|    0.022775|   -0.003896|
|         827|  2.5465e-01|   -9.010705|  -10.354017|    0.911632|    0.022776|   -0.003899|
|         828|  2.5459e-01|   -9.012526|  -10.356474|    0.911608|    0.022776|   -0.003902|
|         829|  2.5453e-01|   -9.014341|  -10.358925|    0.911584|    0.022777|   -0.003904|
|         830|  2.5447e-01|   -9.016150|  -10.361372|    0.911561|    0.022777|   -0.003907|
|         831|  2.5441e-01|   -9.017954|  -10.363814|    0.911537|    0.022777|   -0.003910|
|         832|  2.5434e-01|   -9.019752|  -10.366251|    0.911514|    0.022778|   -0.003913|
|         833|  2.5428e-01|   -9.021546|  -10.368685|    0.911490|    0.022778|   -0.003916|
|         834|  2.5422e-01|   -9.023336|  -10.371117|    0.911467|    0.022779|   -0.003918|
|         835|  2.5416e-01|   -9.025120|  -10.373541|    0.911444|    0.022779|   -0.003921|
|         836|  2.5410e-01|   -9.026901|  -10.375945|    0.911422|    0.022779|   -0.003924|
|         837|  2.5404e-01|   -9.028678|  -10.378360|    0.911399|    0.022780|   -0.003927|
|         838|  2.5399e-01|   -9.030451|  -10.380786|    0.911376|    0.022780|   -0.003929|
|         839|  2.5392e-01|   -9.032221|  -10.383212|    0.911354|    0.022781|   -0.003932|
|         840|  2.5387e-01|   -9.033988|  -10.385640|    0.911331|    0.022781|   -0.003935|
|         841|  2.5382e-01|   -9.035752|  -10.388076|    0.911309|    0.022781|   -0.003937|
|         842|  2.5376e-01|   -9.037513|  -10.390508|    0.911287|    0.022782|   -0.003940|
|         843|  2.5371e-01|   -9.039271|  -10.392937|    0.911264|    0.022782|   -0.003943|
|         844|  2.5364e-01|   -9.041028|  -10.395367|    0.911242|    0.022783|   -0.003945|
|         845|  2.5358e-01|   -9.042782|  -10.397801|    0.911221|    0.022783|   -0.003948|
|         846|  2.5352e-01|   -9.044535|  -10.400241|    0.911199|    0.022783|   -0.003951|
|         847|  2.5346e-01|   -9.046285|  -10.402686|    0.911177|    0.022784|   -0.003953|
|         848|  2.5340e-01|   -9.048034|  -10.405143|    0.911156|    0.022784|   -0.003956|
|         849|  2.5334e-01|   -9.049782|  -10.407612|    0.911134|    0.022784|   -0.003958|
|         850|  2.5328e-01|   -9.051528|  -10.410057|    0.911113|    0.022785|   -0.003961|
|         851|  2.5322e-01|   -9.053273|  -10.412501|    0.911091|    0.022785|   -0.003963|
|         852|  2.5316e-01|   -9.055017|  -10.414946|    0.911070|    0.022786|   -0.003966|
|         853|  2.5311e-01|   -9.056759|  -10.417390|    0.911049|    0.022786|   -0.003969|
|         854|  2.5305e-01|   -9.058500|  -10.419833|    0.911028|    0.022786|   -0.003971|
|         855|  2.5298e-01|   -9.060239|  -10.422273|    0.911007|    0.022787|   -0.003974|
|         856|  2.5295e-01|   -9.061977|  -10.424712|    0.910987|    0.022787|   -0.003976|
|         857|  2.5290e-01|   -9.063713|  -10.427151|    0.910966|    0.022787|   -0.003978|
|         858|  2.5284e-01|   -9.065448|  -10.429589|    0.910945|    0.022788|   -0.003981|
|         859|  2.5278e-01|   -9.067181|  -10.432027|    0.910925|    0.022788|   -0.003983|
|         860|  2.5272e-01|   -9.068912|  -10.434452|    0.910905|    0.022788|   -0.003986|
|         861|  2.5266e-01|   -9.070641|  -10.436818|    0.910884|    0.022789|   -0.003988|
|         862|  2.5260e-01|   -9.072369|  -10.439239|    0.910864|    0.022789|   -0.003991|
|         863|  2.5254e-01|   -9.074095|  -10.441673|    0.910844|    0.022790|   -0.003993|
|         864|  2.5248e-01|   -9.075819|  -10.444102|    0.910824|    0.022790|   -0.003995|
|         865|  2.5243e-01|   -9.077541|  -10.446522|    0.910804|    0.022790|   -0.003998|
|         866|  2.5237e-01|   -9.079261|  -10.448942|    0.910785|    0.022791|   -0.004000|
|         867|  2.5231e-01|   -9.080979|  -10.451376|    0.910765|    0.022791|   -0.004002|
|         868|  2.5226e-01|   -9.082695|  -10.453829|    0.910745|    0.022791|   -0.004005|
|         869|  2.5220e-01|   -9.084410|  -10.456290|    0.910726|    0.022792|   -0.004007|
|         870|  2.5214e-01|   -9.086122|  -10.458737|    0.910707|    0.022792|   -0.004009|
|         871|  2.5210e-01|   -9.087833|  -10.461184|    0.910687|    0.022792|   -0.004012|
|         872|  2.5205e-01|   -9.089543|  -10.463636|    0.910668|    0.022793|   -0.004014|
|         873|  2.5199e-01|   -9.091250|  -10.466091|    0.910649|    0.022793|   -0.004016|
|         874|  2.5194e-01|   -9.092956|  -10.468550|    0.910630|    0.022793|   -0.004019|
|         875|  2.5188e-01|   -9.094661|  -10.471012|    0.910611|    0.022794|   -0.004021|
|         876|  2.5182e-01|   -9.096363|  -10.473477|    0.910592|    0.022794|   -0.004023|
